,compound_id,rdkit_smiles,docking_score,rank
3431,CPD000287562,CCc1nnc(NC(=O)Nc2ccc(Cl)cc2)s1,-4.637,9173.5
4325,CPD002453151,Cc1ccc2[nH]cc(CCNC(=O)c3cccc(F)c3)c2c1,-6.272,5915.5
4368,CPD002393310,O=S(=O)(c1ccc(Br)cc1Cl)N1CCNCC1,-4.763,8912.5
2646,CPD002428506,O=C(O)c1ccc(OCC2CCCCC2)cc1,-7.237,4653.0
10150,CPD002405050,CNC(=O)c1nn(CC(=O)Nc2ccc(OC)cc2OC)c(=O)c2ccccc12,-5.177,7932.0
8662,CPD000255989,NC(=O)c1ccc[n+](Cc2ccccc2)c1,-5.12,8063.5
4971,CPD000647074,CCCc1cc(=O)oc2c(C)c(OCC(=O)N3CCC[C@@H]3C(=O)O)ccc12,-8.943,927.5
6417,CPD002500872,Cc1cc(C)c2nc(-c3ccc(C)c(C)c3)cc(C(=O)O)c2c1,-8.062,3051.0
8440,CPD002499678,Cc1nc(-c2ccncc2)sc1C(=O)O,-8.651,1521.5
149,CPD002489258,C[C@H](NC(=O)Cn1ccc2cc(OCc3ccccc3)ccc21)C(=O)O,-9.511,246.0
1416,CPD002499405,CC(C)(C)c1[nH]nc(C(=O)O)c1Br,-8.259,2462.0
3054,CPD002373391,Cc1ccc(CCNC(=O)c2ccc3c(=O)n(-c4ccccc4)c(=O)[nH]c3c2)cc1,-6.538,5536.0
1516,CPD000651580,Cc1cc(OCC(=O)N2CCC(C(=O)O)CC2)c2c3c(c(=O)oc2c1)CCCC3,-8.193,2651.5
2334,CPD002372289,CCN(CC)S(=O)(=O)c1cc(C(=O)Nc2ccc(C(=O)O)cc2)ccc1C,-7.64,4098.0
7831,CPD002410349,COc1ccc(/C=C(/CC(=O)O)c2nc3ccccc3o2)cc1OC,-8.38,2133.0
4353,CPD000112494,NC(Cc1c[nH]c2ccccc12)C(=O)O,-7.365,4493.5
3206,CPD002485533,O=C(NC1(C(F)(F)F)C(=O)Nc2c1c(O)nc(=O)n2-c1ccccc1)c1cccs1,-6.067,6236.0
5174,CPD002489346,O=C(O)CNC(=O)Cn1ccc2ccc(OCc3ccccc3)cc21,-9.189,547.5
9950,CPD002397532,CC(=O)Nc1ccc(NC(=O)CSc2nc(C3CC3)n(-c3ccccc3)n2)cc1,-5.511,7231.0
1789,CPD002415543,CC(=O)c1ccc(-c2ccc(C(=O)O)o2)cc1,-8.029,3145.5
9586,CPD000043763,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](C)C(=O)NCc3ccccc3)CC2)cc1,-4.034,10083.0
4736,CPD000650195,Cc1cc(=O)oc2cc(OC(C)C(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.886,1018.5
9915,CPD002299602,Nc1nccnc1C(=O)NCC(O)c1cccc(Cl)c1,-6.056,6248.0
2732,CPD002405593,CC(NC(=O)CCCc1c[nH]c2ccccc12)c1cccc(F)c1,-7.096,4809.5
6633,CPD001328062,O=C(O)/C=C/C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,-6.982,4953.5
3669,CPD000150539,O=C(O)Cc1ccc2c(c1)[nH]c1ccccc12,-8.974,883.5
6025,CPD002416504,O=C(O)/C=C/c1cc(Cl)cc(Cl)c1,-3.712,10271.0
1084,CPD002372938,COc1cc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc(Br)c1OCC(=O)O,-8.477,1892.5
5044,CPD000243990,COc1ccc(Nc2nc(-c3ccc(OC)cc3)c(CCC(=O)O)s2)cc1,-8.514,1803.5
9294,CPD002393508,O=C(COc1ncnc2ccccc12)Nc1ccc(F)c(F)c1,-6.453,5669.5
3320,CPD002363843,CCCCCCCc1ccc(C(=O)CCC(=O)O)cc1,-5.409,7454.0
8488,CPD002327500,CN(CC(=O)Nc1cccc(F)c1)Cc1ncc(-c2ccc(F)cc2)o1,-6.12,6155.5
10046,CPD002408154,CN(C)C(CNC(=O)c1cc(O)nc2ccccc12)c1ccc(F)cc1,-5.647,6956.5
1602,CPD002453090,Cc1cc(C)nc(NC2=NC(=O)CC(C(=O)O)N2c2cccc(C(F)(F)F)c2)n1,-8.145,2819.0
8506,CPD002435026,CCOc1ccc2c(=O)c(Oc3ccccc3OC)coc2c1,-5.899,6514.5
7246,CPD002407756,Cc1oc(-c2ccccc2)nc1Cn1ncc2ccccc2c1=O,-6.021,6306.5
615,CPD000414359,O=C(O)COc1ccccc1C=NNC(=O)CN1CCN(Cc2ccccc2Cl)CC1,-8.868,1051.0
9904,CPD002453151,Cc1ccc2[nH]cc(CCNC(=O)c3cccc(F)c3)c2c1,-6.272,5915.5
1960,CPD002400947,COc1ccc(-c2cc(C(=O)O)c3c(C)cc(C)cc3n2)cc1,-7.915,3449.5
4696,CPD001483175,Cn1c(=O)c2c(nc(SCC(=O)O)n2Cc2cccc(Cl)c2)n(C)c1=O,-7.86,3612.5
8297,CPD002393850,Oc1ccc(N2CCN(c3nc(-c4cccnc4)nc4ccccc34)CC2)cc1,-5.153,7981.5
10362,CPD002369543,COc1ccc(-c2nc(NCCN(C)C3CCCCC3)c3ccccc3n2)cc1,-4.319,9729.5
76,CPD002416408,COc1cc(C(=O)/C=C/c2ccc(Cl)cc2)ccc1OCC(=O)O,-9.805,119.5
9577,CPD000243584,Cc1ccc(/C=C/C(=O)O)cc1Cl,-4.211,9886.5
4800,CPD002437498,Cc1ccc2nc(Nc3nc(=O)cc(CSc4ccc(Cl)cc4)[nH]3)nc(C)c2c1,-7.273,4597.5
7699,CPD002367775,Cc1cc(C(=O)NCC(C)c2ccccc2)c2cccc(C)c2n1,-4.885,8612.5
5439,CPD002364429,Cc1cc(C)cc(CC(CC(=O)O)C(=O)Nc2cccc(C(F)(F)F)c2)c1,-4.386,9627.5
3313,CPD002436599,O=C(CSc1ncnc2[nH]cnc12)Nc1ccccc1,-5.455,7363.0
2524,CPD002440590,COc1cc(C=NO)cc(Br)c1O,-7.406,4423.5
3296,CPD002415512,COC(=O)c1cc(C23CC4CC(CC(C4)C2)C3)ccc1O,-5.572,7109.0
10239,CPD002406107,CCOC(=O)c1c(C)oc2ncn(Cc3noc(-c4cccs4)n3)c(=O)c12,-5.117,8070.0
8066,CPD002368731,CCOc1ccc(CNC(=O)CN2C(=O)C(C)=C(c3ccc(C)c(C)c3)S2(=O)=O)cc1OC,-5.991,6365.5
6548,CPD002453154,O=C(NCCc1c[nH]c2ccc(Cl)cc12)c1cccc(Cl)c1,-5.843,6602.5
1378,CPD002454215,Cc1nn(C)c(C)c1-c1cc(C(=O)O)c2ccccc2n1,-8.289,2392.0
7047,CPD002501063,CCc1cccc2c(C(=O)O)cc(-c3cccnc3)nc12,-8.201,2630.5
6646,CPD002399409,Cn1c(=O)c2c(ncn2CC(=O)NCCc2cccc(F)c2)n(C)c1=O,-4.858,8680.0
940,CPD000414325,Nc1c(C(=O)O)cccc1[N+](=O)[O-],-8.592,1638.5
806,CPD000112086,COC(=O)c1ccccc1C(=O)O,-8.707,1394.5
4739,CPD002398640,O=C(NCc1ccc(Cn2cccn2)cc1)c1c[nH]nc1-c1ccccc1,-5.316,7629.0
9873,CPD002455443,CCCc1c(C)nc2c(C)cccc2c1SCCC(=O)O,-5.979,6386.0
2429,CPD002319386,O=C(O)CCC(CNS(=O)(=O)c1ccc(Cl)s1)C(F)(F)F,-7.526,4262.5
90,CPD000650942,O=C(O)[C@H]1CCCN1C(=O)CCCCCN1C(=O)[C@@H]2Cc3ccccc3CN2C1=O,-9.7,142.0
5536,CPD002489176,Cc1cccc(N2CCN(C(C(=O)O)c3cn(C)c4ccc(C(=O)O)cc34)CC2)c1C,-8.802,1178.5
8595,CPD002417286,COc1cc(Br)c(OC)c(C(=O)O)c1,-8.706,1401.5
4424,CPD002490393,Cc1nc(-c2c(Cl)cccc2Cl)sc1C(=O)N1CCCC(C(=O)O)C1,-7.987,3236.5
4419,CPD000622110,CCn1c(=O)c(=O)[nH]c2c(=O)oc3ccc(S(=O)(=O)Nc4ccccc4)cc3c21,-4.398,9611.5
2820,CPD002410750,CC(Sc1nc2ccc(F)cc2c(=O)[nH]1)C(=O)NC1CCCCC1,-6.949,4991.0
6084,CPD000650937,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2n1C)C(=O)N1CCC[C@H]1C(=O)O,-9.515,242.5
4020,CPD000047683,CN1CCN(CCc2nc3cc(NC(=O)COc4ccccc4)ccc3n2C)CC1,-5.217,7839.5
4955,CPD002489190,O=C(O)CCCNC(=O)Cn1ccc2ccc(Br)cc21,-9.344,369.5
4158,CPD000364369,NC(Cc1ccc(F)cc1)C(=O)O,-4.613,9216.0
5410,CPD002410747,Cc1ccc(S(=O)(=O)NC2CC2)cc1C(=O)Nc1ccc(N2CCCCC2)c2ccncc12,-3.813,10230.5
6408,CPD000627728,COc1ccc(N2CCN(C(=O)Cn3c(=O)c4cccn4c4cccnc43)CC2)cc1,-6.071,6228.0
1193,CPD002488453,O=C(O)C(c1c[nH]c2ccc(CO)cc12)N1CCN(Cc2cccs2)CC1,-8.404,2074.5
4948,CPD002393747,NC(=O)C1CCN(c2nc(-c3cccs3)nc3ccccc23)CC1,-5.13,8033.0
9301,CPD002364479,COc1cccc(/C=C(\C#N)c2nc3ccccc3[nH]2)c1OC,-4.61,9220.0
8049,CPD001858363,COc1ccc(-c2cc(C(=O)O)c3c(C(C)C)noc3n2)cc1OC,-7.216,4672.5
7522,CPD002486720,O=C(O)Cn1c(=O)c2c3c(sc2n(Cc2ccc(F)cc2)c1=O)CCC3,-9.342,371.5
2819,CPD002363763,CC1CCCN(c2ccc(C(=O)O)cc2NS(=O)(=O)c2ccc(Br)s2)C1,-6.951,4989.0
10335,CPD000517333,O=C(NCCc1c[nH]c2ccccc12)c1ccc(Cl)cc1,-5.654,6944.5
4303,CPD000073711,O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1,-4.79,8849.5
3807,CPD002413705,CC(Nc1ccc(C23CC4CC(CC(C4)C2)C3)cc1)C(=O)Nc1cc(C(F)(F)F)ccc1Cl,-4.453,9521.5
867,CPD000650199,CCc1cc(=O)oc2c(C)c(OC(C)C(=O)NC[C@H]3CC[C@H](C(=O)O)CC3)ccc12,-8.661,1507.5
1848,CPD000002301,CCCn1c(SCC(=O)Nc2nnc(C(C)C)s2)nc2c1c(=O)n(C)c(=O)n2C,-7.984,3244.0
7489,CPD002444913,CCCCN(C)Cc1cccc(OC)c1OC,-3.211,10416.0
9086,CPD000370411,COc1cc(Cl)c(C)cc1NC(=O)CSc1nnc(CCC(=O)O)c(O)n1,-9.795,123.5
6092,CPD002439617,COc1ccc(OC)c(-c2cc3ccc(OS(C)(=O)=O)cc3oc2=O)c1,-4.926,8525.5
2239,CPD002488927,O=C(O)c1sc2c(c1-c1ccccc1)N=C(O)CC21C(=O)Nc2c(Cl)cccc21,-7.719,3931.5
3666,CPD002373443,O=c1c(S(=O)(=O)c2cccc(F)c2)c[nH]c2c(F)ccc(Cl)c12,-8.548,1748.0
1214,CPD002415356,O=C(O)c1cccc(CSc2cc(Cl)ccc2Cl)c1,-8.387,2110.0
656,CPD000035990,COc1cc(CNc2ccc(N3CCOCC3)c(C(=O)O)c2)ccc1OCC(N)=O,-8.826,1123.5
7545,CPD002410738,CCN(CC)C(=O)CNC(=O)c1cc2ccccc2c(OC)n1,-5.084,8162.5
5384,CPD002404153,CCC(C)NC(=O)c1ccccc1-c1ncc(-c2ccc(F)cc2)o1,-5.228,7818.5
4318,CPD002484169,Cc1cccc2c(C(=O)O)cc(-c3ccc(OC(C)C)cc3)nc12,-7.868,3587.0
1921,CPD002375533,CCCc1nnc(NC(=O)c2cc(-c3ccc4c(c3)OCCO4)on2)s1,-7.939,3379.5
687,CPD000278172,Cc1ccc2nc(C)c(C(=O)O)cc2c1,-8.801,1181.0
10411,CPD002365608,O=C(c1cn(CCCCn2cc(C(=O)C(F)(F)F)c3ccccc32)c2ccccc12)C(F)(F)F,-3.91,10178.5
2267,CPD002364908,CCOc1cc(/C=C2/NC(=O)NC2=O)cc(I)c1OCc1ccc(C(=O)O)cc1,-7.693,3985.5
5375,CPD002438007,COc1ccc(N2C(=O)CC(Sc3nc(C)c4cc(OC)ccc4n3)C2=O)cc1,-4.761,8916.5
5403,CPD002365195,CC(C)(C)c1cc(C(=O)OCCN2CCCCC2)cc(C(C)(C)C)c1,-4.491,9455.0
9273,CPD000034139,CC(=O)Oc1cncc(C(=O)O)c1,-7.272,4600.0
7577,CPD002434292,Cn1c(SCc2ccc(Cl)c(Cl)c2)nnc1-c1cccnc1,-4.334,9709.5
2592,CPD002500083,CC(C)Oc1ccc(Br)cc1/C=C/C(=O)O,-7.31,4549.0
6121,CPD002485676,COc1ccc(NC(=O)N[C@@H](CCSC)C(=O)O)cc1,-6.89,5064.5
289,CPD002500350,CCN1CCC(NC(=O)C2CC(C)=C(C)CC2C(=O)O)CC1,-9.237,484.0
6564,CPD001619570,COCCCNC(=O)c1cc(C)nc2ccc(C)cc12,-4.668,9107.0
9781,CPD002418313,O=C(/C=C/c1cccc(Br)c1)c1ccc(O)c(CCCl)c1,-4.896,8592.0
4465,CPD002416282,Cc1cccc2[nH]c(C(=O)O)cc12,-5.334,7591.0
5872,CPD002429376,Cc1ncncc1C(=O)O,-8.546,1755.5
4885,CPD002483928,COc1cc(-c2cc(C(=O)O)c3cc(C)ccc3n2)ccc1O,-8.437,2014.5
4522,CPD000613578,Cc1nnc(NC(=O)CSc2nnc(CCNC(=O)c3ccccc3F)n2C)s1,-9.023,779.5
5264,CPD002155465,O=C([O-])c1cc(-c2cccs2)nc2ccccc12,-8.272,2429.5
9312,CPD002453287,Cc1[nH]c2ccccc2c1C(C(=O)O)N1CCN(c2cc(C)c3ccccc3n2)CC1,-7.225,4663.0
7996,CPD000812316,CCOC(=O)c1ccccc1NC(=O)CSc1nc(=O)n(CCN2CCOCC2)c2c1CCC2,-5.311,7641.0
1045,CPD000124896,O=C(CSc1nc(O)c2ccccc2n1)c1ccccc1,-8.503,1828.0
2326,CPD002408815,C=CCOc1ccc(/C=C/c2cc(C(=O)O)c3ccccc3n2)cc1OC,-7.65,4086.0
3487,CPD000107796,O=C(Nc1sc2c(c1C(=O)O)CCCC2)c1cccs1,-3.884,10191.0
351,CPD000097389,CCn1c(COc2cccc3cccnc23)nnc1SCC(=O)O,-9.157,592.0
5286,CPD002416117,CC(C)Cc1ccc(C(=O)/C=C/c2ccc(C(=O)O)cc2)cc1,-8.496,1839.5
1035,CPD002416573,COc1ccc2c(C)c(CCC(=O)O)c(=O)oc2c1,-8.512,1810.5
8613,CPD001301085,O=C(O)c1occc1-c1cccs1,-8.382,2128.0
5252,CPD000556153,Cc1ccc(-c2nc(Nc3ccc(O)cc3)c3ccccc3n2)cc1,-5.49,7278.0
4625,CPD002444586,O=C(O)c1cccnc1SCc1cccc(C(F)(F)F)c1,-8.004,3192.0
125,CPD002312583,Cc1sc(NC(=O)CC(C)(C)CC(=O)O)c(C(N)=O)c1-c1ccccc1,-9.579,204.0
475,CPD002413333,O=C(O)CNS(=O)(=O)c1cc(C(=O)O)ccc1Cl,-9.011,809.0
7863,CPD002376834,Cc1cc(C)cc(NC(=O)Cn2ccn(-c3ccc(F)c(F)c3)c(=O)c2=O)c1,-4.358,9671.0
6058,CPD001245522,COc1ccc(C(=O)NC2CCN(Cc3ccccc3)C2)cc1S(=O)(=O)N1CCOCC1,-5.316,7629.0
6832,CPD002413459,COc1cc(OC)cc(C(=O)NCC(=O)O)c1,-9.097,675.5
2269,CPD002405945,CCCc1cc(O)nc(SCc2noc(-c3ccc(C)cc3)n2)n1,-7.69,3989.5
8154,CPD002428622,O=C(O)CCc1ccc(F)c(F)c1,-5.503,7253.0
5312,CPD000647972,COc1ccc2[nH]c3c(c2c1)CCN1C(=O)N([C@@H](C)C(=O)NCc2ccccc2)C(=O)[C@]31C,-5.112,8090.0
7205,CPD002499378,O=C(O)c1ccc2[nH]ccc2c1,-8.654,1514.5
7504,CPD000028556,COc1ccc2nc3c(O)n(CCCCC(=O)N4CCC(C(N)=O)CC4)c(S)nc-3c2c1,-5.832,6624.5
3682,CPD001633026,Cc1cccc(NC(=O)Cc2c[nH]c3ccccc23)c1C,-6.596,5431.5
5785,CPD002417559,O=C(c1c[nH]c2ccccc12)C(Nc1cccc(CO)c1)c1ccccc1,-5.93,6462.5
3524,CPD002412910,O=C(NN=C1CCCCC1)c1cc(-c2cccs2)nc2ccccc12,-3.664,10295.0
2238,CPD000033946,NC(CCC(=O)O)C(=O)O,-7.719,3931.5
6013,CPD002488741,COc1ccc2c(ccn2CC(=O)NCCCCCC(=O)O)c1,-8.989,854.5
8726,CPD002400789,CCCCCCn1c(N2CCN(Cc3c(Cl)cccc3Cl)CC2)nc2c1c(=O)[nH]c(=O)n2C,-4.02,10103.5
6081,CPD002489425,O=C(Cc1noc(C(=O)NCc2ccncc2)n1)Nc1cccc2ncccc12,-5.501,7254.0
5222,CPD002499588,Cc1cc(C(=O)O)sc1-c1ccc(C(C)(C)C)cc1,-7.977,3264.5
1114,CPD000646602,Cc1c(OCC(=O)N[C@H](C(=O)O)c2ccccc2)ccc2c3c(c(=O)oc12)CCCC3,-8.46,1941.0
4499,CPD002442573,O=C(O)c1ccc(CNCCCN2CCOCC2)cc1,-7.844,3639.0
9876,CPD002428962,CC(C)NC(=O)c1ccccc1OCc1ccc(Cl)cc1,-4.969,8418.0
3224,CPD000650926,CC(C)C[C@H](NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C2c3ccccc3C(=O)N21)C(=O)N1CCC[C@@H]1C(=O)O,-5.956,6414.5
4985,CPD002432938,CC1CC1c1ccc(CNCc2ccco2)o1,-5.481,7298.5
10107,CPD002411687,CN(Cc1ccc(F)cc1)C(=O)c1ccc(Cl)c(S(=O)(=O)NC2CC2)c1,-5.622,7008.5
5859,CPD002411003,CC1CCCN(C(=O)c2ccccc2CSc2nc3ccccc3o2)C1,-5.572,7109.0
8312,CPD002500794,O=C(O)Cc1ccc(F)c2ccccc12,-5.453,7368.5
802,CPD002488659,Cc1nnc2ccc(N3CCC(C(=O)O)CC3)nn12,-8.71,1383.5
3569,CPD002440198,COc1ccc(-c2onc(C)c2-c2ccc(OC)c(OC)c2)c(O)c1,-7.115,4784.0
7302,CPD002373019,COc1ccc(OCCn2cc(C(C)=O)c3ccccc32)cc1,-5.266,7737.5
5398,CPD002427346,C#CCOc1c(Cl)cc(/C=C/C(=O)c2ccc(OCC(=O)O)cc2)cc1OC,-9.638,174.5
4015,CPD000043852,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C/c1ccc([S+](C)[O-])cc1,-8.571,1684.0
774,CPD002488934,O=CN1CCN(C(C(=O)O)c2cn(CC(=O)O)c3ccc(Br)cc23)CC1,-8.735,1331.0
6229,CPD002401241,O=C(O)CC1(CC(=O)Nc2ccccc2CO)CCCCC1,-4.888,8605.5
617,CPD002435961,O=C(O)COc1ccc2c(=O)c(-c3ccccc3)coc2c1,-8.867,1054.0
10115,CPD000376838,CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)COc1ccccc1F,-6.517,5568.0
933,CPD000015396,CCn1c(SCC(=O)O)nc2c1c(=O)[nH]c(=O)n2C,-8.598,1622.0
6575,CPD002499495,Cc1ccc(CNCc2ccc(C(=O)O)cc2)s1,-8.679,1471.5
1949,CPD002415429,O=C(O)CCCCCCCCC#CC#CCCc1ccccc1,-7.925,3426.0
9729,CPD002436248,CCCc1nnc2c(=O)n(CC(=O)Nc3ccccc3C(=O)OCC)c3ccccc3n12,-6.095,6192.5
3852,CPD002398469,Cc1cccc(C)c1NC(=O)CCc1c[nH]c2ccccc12,-5.547,7167.5
1610,CPD002438336,O=C(O)CN1C2=C(C(=O)CCC2)C(c2ccc(Cl)cc2)C2=C1CCCC2=O,-8.14,2834.5
8237,CPD000623578,CC(=O)Nc1ccc(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)CCC(=O)N3)cc1,-4.003,10120.0
10288,CPD002417747,COC(=O)c1c(C)[nH]c(C(=O)C(C)OC(=O)c2c(F)cccc2F)c1C,-4.318,9732.5
4776,CPD002401474,Cc1ccc(C)c(OCCn2c(CN(C)C(=O)c3ccco3)nc3ccccc32)c1,-6.109,6171.5
1018,CPD000152732,CCCCn1c(=O)[nH]c(=O)c2c1nc(CCC(=O)O)n2CC(C)C,-8.531,1780.0
196,CPD002444478,O=C(O)CCCC(=O)Nc1ccc(C(=O)N2CCCCCC2)cc1,-9.399,318.0
8482,CPD002407151,CC(NC(=O)CCCc1nc2ccccc2o1)c1ccccc1,-5.953,6419.5
9800,CPD001810041,O=C(O)c1ccccc1-c1ccccc1C(=O)O,-5.905,6502.5
5804,CPD002488041,CCOC(=O)N1CCN(C(C(=O)O)c2c[nH]c3c(OC)cccc23)CC1,-7.245,4641.5
7142,CPD001941056,O=C(OCCN1C(=O)c2ccccc2C1=O)[C@@H]1CC(O)CN1S(=O)(=O)c1ccc(Cl)cc1,-3.473,10358.0
8211,CPD002399187,Cn1nc(C(=O)Nc2ccnn2Cc2ccccc2Cl)c2ccccc2c1=O,-5.261,7745.5
3414,CPD002394832,CCC1(C)NC(=O)N(NC(=O)c2nn(-c3ccccc3)c(=O)c3ccccc23)C1=O,-4.741,8946.0
4921,CPD002408410,CCc1cc(CC)n(-c2nc3c(c(=O)n(CCN4CCCCC4)c(=O)n3C)n2CC)n1,-4.729,8970.0
1189,CPD002445171,O=C(O)COCC(=O)N1CCOCC1,-8.406,2068.5
618,CPD002488973,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3cccc(Cl)c3)CC2)c2ccc(F)cc21,-8.866,1058.0
2425,CPD002484873,O=C(O)c1cc(C2CC2)nc2c1cnn2-c1ccc(F)cc1,-7.529,4251.5
3520,CPD001488508,COc1ccc2[nH]c(C)c(CC(=O)O)c2c1,-9.48,265.0
2187,CPD002431506,COCCS(=O)(=O)c1ccc(C(=O)O)cc1,-7.761,3843.5
10466,CPD002364409,O=C(O)C1CCC(c2ccc(I)cc2)CC1,-7.168,4740.5
1050,CPD002489015,Cn1cc(C(C(=O)O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)c2cc(C(=O)O)ccc21,-8.502,1832.5
4481,CPD002366316,Cc1ccccc1-n1nnnc1C1(NC2CCCCC2)CCCC1,-3.184,10418.0
10058,CPD002455765,O=C(NCC1CCCO1)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,-4.917,8541.0
1612,CPD002445167,O=CN1CCN(C(=O)CCC(=O)O)CC1,-8.14,2834.5
6118,CPD002488985,CN1CCN(C(=O)CN2CCN(C(C(=O)O)c3cn(CCC(=O)O)c4cc(F)ccc34)CC2)CC1,-8.377,2148.0
3672,CPD000495767,COc1cc(C(=O)N(C)CCOc2ccc(C)cc2)ccc1OC1CCN(C(C)=O)CC1,-5.316,7629.0
4192,CPD002434484,O=C(Nc1nnn[nH]1)c1cccc(S(=O)(=O)N2CCOCC2)c1,-6.192,6042.0
9842,CPD002487163,O=c1cc(CSc2nnnn2-c2ccccc2)[nH]n1-c1ccc(F)cc1,-6.933,5016.0
1150,CPD000524433,Cn1c(=O)oc2cc(S(=O)(=O)Nc3ccc(C(=O)O)cc3)ccc21,-8.44,2001.5
2167,CPD002486301,CSc1n[nH]/c(=N/C(=O)c2cc(=O)c3ccccc3o2)s1,-7.778,3808.0
1864,CPD000300504,O=C(O)CSCc1ccc(Br)cc1,-7.976,3269.5
5529,CPD002400566,Cn1cccc1C(=O)NCCc1c[nH]c2ccccc12,-6.179,6062.0
8397,CPD002376137,COc1ccc(NS(=O)(=O)c2ccc(N3C(=O)C(C)CS3(=O)=O)cc2)cc1Cl,-4.132,9971.5
8331,CPD000650063,CC(C)[C@@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,-4.304,9760.0
3992,CPD002413207,O=C(O)c1ccc(COc2ccc(Cl)cc2Cl)cc1,-8.303,2355.0
943,CPD002500103,CC(C)(C)CC(=O)Nc1cccc(C(=O)O)c1,-8.591,1642.5
2212,CPD000320449,Cc1nnc(NC(=O)CSc2nc(N)c(NC(=O)c3cccs3)c(O)n2)s1,-7.743,3883.0
2886,CPD001845987,N#Cc1nc(COc2cccc(Cl)c2)oc1NCc1ccc2c(c1)OCO2,-6.835,5138.5
1110,CPD000415737,O=C(O)CC12CC3CC(C1)CC(n1ncc(NCc4ccco4)c(Cl)c1=O)(C3)C2,-8.464,1934.5
3415,CPD002454319,CCCC(C)C(=O)Nc1nnc(Cc2ccc(OC)c(OC)c2)s1,-4.733,8961.5
6743,CPD002399192,O=C(NCCc1c[nH]c2ccccc12)c1ccc(Cl)cc1F,-6.976,4964.5
3825,CPD002417383,COc1cccc(NC(=O)CC(C)(C(=O)O)c2ccccc2)c1,-5.585,7080.5
4075,CPD002427415,O=C(O)CCSc1ccccc1Br,-7.629,4113.0
9637,CPD002441956,O=C(O)c1ccc(CNC2CCCC2)cc1,-8.201,2630.5
2431,CPD002366483,O=C(O)c1cc(Sc2ccccc2C(F)(F)F)nc2ccccc12,-7.52,4266.0
9262,CPD002454747,COc1ccc2nc(C)cc(Nc3ccc(Cl)cc3)c2c1,-5.474,7318.5
9160,CPD002445190,COc1ccccc1C(=O)OC1CCN(C)CC1,-4.899,8583.0
7905,CPD000313477,COc1cc(/C=C(\C)[N+](=O)[O-])cc(Br)c1O,-7.392,4446.5
3247,CPD002455268,CCCc1cc(=O)oc2c(C)c(OCC(=O)c3ccccc3)ccc12,-5.843,6602.5
3497,CPD002363775,O=C(Nc1ccc2nc(N3CCN(C4CCCCC4)CC3)cc(C(=O)O)c2c1)c1ccc(Cl)cc1,-3.222,10413.0
522,CPD000413957,N#Cc1c(SCC(=O)O)nc2c(c1-c1cccs1)CCCC2,-8.967,892.0
10203,CPD002437929,COC(=O)c1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2CCc2ccccc2)cc1,-7.671,4032.0
6254,CPD002454302,O=C(c1ccc(Cl)cc1)N(Cc1ccco1)c1ccc(O)cc1,-4.883,8616.5
4865,CPD000543713,COc1ccc(-c2c(C)nc(N)nc2-c2ccc(OC)cc2O)cc1,-5.881,6545.5
2428,CPD002485431,Cc1ccc2nc(-c3ccc4ccccc4c3)cc(C(=O)O)c2c1,-7.527,4258.5
5805,CPD000706390,CC(Oc1ccc(F)cc1)C(=O)Nc1ccc(N2CCOCC2)cc1N1CCOCC1,-3.983,10135.0
5587,CPD002401443,COc1cc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2)cc(OC)c1,-4.953,8459.5
3771,CPD000365233,Cc1noc(C)c1C(=O)N1CCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1,-4.051,10062.0
6576,CPD002364563,Cc1ccc(/C(COc2ccc3c(C)c(Cc4ccccc4)c(=O)oc3c2C)=N\O)cc1,-5.45,7375.5
9748,CPD002400880,O=C(NC1CC1)C(NCc1ccc(C(F)(F)F)cc1)c1ccccc1,-5.061,8219.5
136,CPD002191815,O=C(O)c1ccccc1-c1ncc(-c2ccccc2F)o1,-9.542,225.5
2767,CPD000012529,O=C(O)CN1CCC(C(=O)O)CC1,-7.043,4884.5
9120,CPD002441152,O=C(CC1CCCCC1)NNC(=O)c1cccc(Cl)c1,-4.338,9703.5
10001,CPD002437097,Cc1ccc(Cn2c(NCc3ccc4c(c3)OCO4)nc3c2c(=O)n(C)c(=O)n3C)cc1,-6.53,5549.0
5068,CPD000009087,O=C(O)c1ccc(CCO)s1,-8.43,2032.5
1686,CPD002442449,O=C(O)c1ccc2c(c1)oc1ccccc12,-8.092,2961.0
