,compound_id,rdkit_smiles,docking_score,rank
1641,CPD000145805,COc1ccc(CCNC(=O)c2cc(-c3cc(C)ccc3O)[nH]n2)cc1OC,-7.585,1793.0
2067,CPD002454095,COc1ccc(-c2n[nH]cc2-c2ccccc2)c(O)c1,-6.709,2331.0
707,CPD000651590,Cc1c(OCC(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)ccc2c1oc(=O)c1ccccc12,-8.511,776.0
2016,CPD001531776,Cc1ccc(C2C(C(=O)c3cccs3)=C(O)C(=O)N2c2nncs2)cc1,-6.827,2259.0
2814,CPD002404689,O=C(NCCc1c[nH]c2ccccc12)c1cccc(F)c1,-5.599,3761.0
4788,CPD000077433,COc1ccc(NC(=O)c2ccco2)cc1NC(=O)c1ccc(Br)o1,-5.26,4411.5
1443,CPD002429771,O=C(O)c1ccc(-c2cc(Cl)cc(Cl)c2)s1,-7.842,1571.5
241,CPD002394661,COc1ccc(CNC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1,-9.108,273.0
2278,CPD002418465,O=C(O)c1ccc(C(F)(F)F)cn1,-6.369,2659.0
51,CPD000543564,Cc1c(CC(=O)NCC(=O)NCC(=O)O)c(=O)oc2c(C)c3oc4c(c3cc12)CCCC4,-9.67,56.0
6674,CPD002416509,Cc1[nH]c2ccccc2c1C=O,-5.16,4615.0
340,CPD002489297,C[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)C(=O)O,-8.952,378.0
2480,CPD002488085,CCNC(=O)CN1CCN(C(C(=O)O)c2c[nH]c3ccccc23)CC1,-6.086,3003.0
3609,CPD002396573,COC(=O)c1cc(-c2cccnc2)nc2onc(-c3ccc(C)cc3)c12,-4.544,5896.0
4463,CPD002430135,N=C(N)c1ccc(OCc2cccnc2)cc1,-6.182,2873.5
118,CPD002419072,Cc1cnc(C(=O)O)cn1,-9.374,129.0
4139,CPD002417763,COc1ccc(C(=O)C(C)Oc2ccc(C#N)cc2OC)cc1,-5.829,3383.0
795,CPD000009087,O=C(O)c1ccc(CCO)s1,-8.43,864.0
6508,CPD002403161,Cc1ccc(OCC(=O)NCc2ccc(Cn3cccn3)cc2)c(C)c1,-7.069,2100.5
6301,CPD002429124,Cc1csc(CNC(=O)c2cccc(C(N)=O)c2)n1,-5.923,3240.0
6735,CPD002428052,CC(=O)Nc1ccc(SCC(O)COc2ccccc2C(C)(C)C)cc1,-3.959,6668.0
2993,CPD002407558,COc1cc(CNC(=O)c2cc(C)nc3ccc(C)cc23)cc(OC)c1OC,-5.329,4271.5
3643,CPD001244069,CN(C)S(=O)(=O)c1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1,-2.35,6976.0
5294,CPD002418553,CSc1ccc(NC(=O)Cc2cccs2)cc1,-5.088,4783.5
6548,CPD002438564,CC(C)OC(=O)/C(C#N)=C\c1ccc(-c2ccccc2Cl)o1,-4.457,6062.5
4559,CPD002371582,CCOc1ccc(-c2cc(C(=O)NC(C)CC)c3ccccc3n2)cc1,-4.652,5722.5
932,CPD002416085,CC(C)(C)OC(=O)NCc1ccc(C(=O)O)cc1,-8.293,1010.5
5697,CPD002318674,Cc1ccc2c(c1)NC(=O)C2(O)C(F)(F)F,-6.756,2294.5
6411,CPD002442753,N#C/C(=C/c1cccn1-c1cccc(C(F)(F)F)c1)c1ccc([N+](=O)[O-])cc1,-5.303,4332.0
996,CPD002414969,O=C(O)c1ccccc1SC(F)F,-8.231,1080.5
5284,CPD002433571,CCN(CCC(=O)OC)C(=O)CCCOc1cccc(C(C)=O)c1,-4.724,5566.0
2713,CPD000298944,COc1ccc(OC)c(Nc2nc(-c3ccccc3O)nc3ccccc23)c1,-5.763,3495.0
6970,CPD000605771,COc1ccc(OC)c(S(=O)(=O)N2CCCC(C(=O)NCc3ccncc3)C2)c1,-4.739,5535.0
448,CPD002499985,Cc1ccc(C(=O)O)cc1NC(=O)C(C)Oc1ccc(C(C)(C)C)cc1,-8.797,497.5
5739,CPD002432337,O=C(c1cccc(C(F)(F)F)c1)N1CCN(C/C=C/c2ccccc2)CC1,-5.671,3618.5
5254,CPD002395023,Cc1ccc(S(=O)(=O)c2nc(-c3ccco3)oc2N2CCN(C)CC2)cc1,-4.991,5010.5
5856,CPD002436650,CCC(C)c1ccc2oc(-c3ccc(Cl)c(NC(C)=O)c3)nc2c1,-5.043,4887.0
1316,CPD002392740,O=C(O)c1nn(Cc2ccccc2)c(=O)c2ccccc12,-7.954,1436.0
1393,CPD002440987,O=C(O)c1ccc(-c2cc3ccccc3oc2=O)cc1,-7.889,1520.0
4440,CPD002409755,N#CCCCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1,-5.31,4314.5
6058,CPD002488127,CC(C)c1cc(-c2nc(-c3ccc4c(c3)OCO4)no2)n[nH]1,-4.25,6371.5
5645,CPD000002186,COc1ccc(-c2csc(N(CCCN3CCOCC3)C(=O)c3ccco3)n2)cc1,-5.116,4713.0
4011,CPD002369953,CC(CNC(=O)c1nnc(C(=O)Nc2ccccc2)s1)c1ccccc1,-4.349,6218.5
4713,CPD002408855,CC(C)N(CC(N)=O)Cc1cccc2cccnc12,-5.647,3668.5
6473,CPD002407075,Cc1cccc(NC(=O)CCCc2nc3ccccc3o2)c1,-6.019,3099.0
5666,CPD002429491,CCC(=O)c1ccc(OC(=O)c2cc(Br)ccc2Cl)cc1,-3.294,6905.0
640,CPD002416694,O=C(O)c1ccnc2ccccc12,-8.589,701.5
6443,CPD002484352,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)Nc1sc(C)c(C)c1C(N)=O,-5.338,4252.0
4875,CPD002397568,COc1ccc(NC(=O)c2cc(=O)c3ccccc3o2)cc1,-3.75,6767.5
6273,CPD002395453,CCCCCn1nc(C(=O)OCC(=O)Nc2cc(C)on2)c2ccccc2c1=O,-5.551,3862.0
2838,CPD002500606,CCC(C)C(NC(=O)c1ccc(C(F)(F)F)cc1)C(=O)O,-5.574,3810.0
6865,CPD002499634,NC(=O)C(=O)Nc1ccccc1C(=O)NCc1ccncc1,-6.353,2673.5
1013,CPD000650427,C[C@@H](NC(=O)C1(c2ccccc2)CCN(C(=O)OC(C)(C)C)CC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,-8.217,1102.5
6726,CPD000066922,O=C(COc1ccc(-n2cnnn2)cc1)N1CCN(S(=O)(=O)c2ccc3ccccc3c2)CC1,-3.756,6764.5
5595,CPD002368968,O=C(NCc1cccn1Cc1ccccc1)NC12CC3CC(CC(C3)C1)C2,-4.254,6366.0
3233,CPD002393960,Cc1cc(C)cc(NC(=O)Cc2c[nH]c3ccccc23)c1,-4.85,5308.0
430,CPD000591156,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)Nc1cccc(Br)c1,-8.818,477.0
2904,CPD002484102,CCOc1ccc(-c2nc3ccc(C)cc3c(C(=O)O)c2C)cc1,-5.478,3998.0
2776,CPD000112115,O=C(O)CNC(=O)c1ccccc1,-5.646,3674.0
6900,CPD002372545,COc1ccc(COC(=O)C2=C(C)NC3=C(C(=O)CCC3)C2c2ccccc2Br)cc1,-5.606,3744.0
4072,CPD002435239,CSc1nc(N)c2c(n1)NC1=C(C(=O)CC(C)(C)C1)C2c1ccc(F)cc1,-4.32,6260.5
5684,CPD002439277,Cc1cccc(-c2noc(-c3cccc(F)c3)n2)c1,-4.955,5076.5
1171,CPD002484222,COc1ccc(-c2cc(C(=O)O)c3cc(C)cc(C)c3n2)cc1,-8.091,1277.5
711,CPD001391649,O=C(O)c1cc(Cl)ccc1Br,-8.506,780.0
4036,CPD002365821,CCc1ccc(Nc2c3c(nc4ccccc24)CCC3)cc1,-5.031,4917.5
5109,CPD002365104,O=C(O)CCC(=O)CCC(=O)c1ccc(Br)cc1,-8.775,516.5
1238,CPD002488993,CN1CCN(C(=O)CN2CCN(C(C(=O)O)c3cn(CC(=O)O)c4cc(F)ccc34)CC2)CC1,-8.034,1350.5
1237,CPD002489219,CC(C)C[C@H](NC(=O)CCn1ccc2ccc(F)cc21)C(=O)O,-8.034,1350.5
4427,CPD002375932,Oc1nnc(-c2ccco2)c2c1Nc1nnnn1C2c1ccc(Cl)cc1Cl,-4.072,6561.0
2223,CPD001603116,Cc1cccc(C(=O)NCCn2c(C)cc3ccccc32)c1,-6.454,2567.5
5676,CPD002403870,O=C(O)c1ccc(F)c(S(=O)(=O)N2CCC2)c1,-7.492,1856.5
2118,CPD002409853,O=c1oc(-c2ccccc2)nn1CC(O)COc1ccc(F)cc1,-6.61,2405.5
4802,CPD002336931,CCOc1ccccc1CNC(=O)c1ncoc1-c1cccs1,-3.945,6675.0
3712,CPD002453621,COc1ccc(C(=O)Nc2oc3c(C)cccc3c(=O)c2-c2ccccc2)cc1,-4.598,5803.5
4109,CPD002365931,Cc1ccc(C)c(NC(=O)c2csc3c2CCCCC3)c1,-3.824,6736.0
2822,CPD002454836,COc1ccc2nc(SC3CC(=O)N(c4ccc(F)cc4)C3=O)nc(C)c2c1,-5.589,3775.0
1875,CPD002488961,CC(C)C(=O)Nc1ccc2[nH]cc(C(C(=O)O)N3CCCCC3)c2c1,-7.11,2071.0
3631,CPD002368689,Cc1ccc(C)c(N2CCN(C(=O)CCS(=O)(=O)c3cc4c5c(c3)CCN5C(=O)CC4)CC2)c1,-4.914,5163.5
3966,CPD002366256,Cc1ccc(-c2noc(-c3ccc(Br)o3)n2)s1,-4.81,5398.5
6593,CPD002399738,Cc1cccc(-n2c(SCC(=O)N(C)CCC#N)nc3ccccc3c2=O)n1,-5.717,3561.5
4511,CPD002486875,Cc1c(CCC(=O)NCc2nc(-c3ccccc3)no2)c(=O)oc2cc(O)ccc12,-6.807,2268.5
4450,CPD000627213,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)NC(=O)CO4)CC2)cc1,-5.114,4720.5
5814,CPD002454574,O=C(COc1cccc(-c2noc(-c3ccccc3F)n2)c1)N1CCCC1,-4.723,5570.5
4925,CPD000806933,CC(C)(C)n1nc2c(c1NC(=O)c1ccc(C(F)(F)F)cc1)CS(=O)(=O)C2,-5.553,3854.5
3339,CPD002490309,CC(C)Cc1nc(OCC(=O)O)c(C#N)c2c1CCCC2,-4.618,5772.5
6805,CPD002452898,CS(=O)(=O)N(CC(=O)Nc1ccc(Br)cc1)c1cccc(Cl)c1Cl,-5.228,4476.5
3919,CPD002418072,CSc1ccc(NC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1,-4.131,6501.0
3215,CPD002416767,CCc1ccc(/C=C(/CC(=O)O)c2nc3ccccc3s2)cc1,-4.885,5226.5
1112,CPD000370599,O=C(O)c1ccc(SC(F)(F)F)cc1,-8.146,1215.0
1273,CPD002415922,Cc1cccc(COc2ccccc2C(=O)O)c1,-7.992,1388.5
6167,CPD000606790,CC(Sc1nc(O)c2c(n1)CCCC2)C(=O)Nc1ccc(S(N)(=O)=O)cc1,-6.571,2446.5
6251,CPD002412761,Cc1ccc(C(=O)OCC(=O)OC2CC(C)CCC2C(C)C)s1,-5.576,3804.5
4951,CPD002452966,CC(C)c1ccc(NC(=O)CSc2nnc(-c3ccccc3Cl)n2C)cc1,-5.693,3591.0
6120,CPD001384933,CN(C)C(CNC(=O)C1CC=CCC1)c1ccsc1,-6.033,3079.0
6326,CPD002426844,CSc1ccc(Cl)c(C(=O)NC(C)c2ccncc2)c1,-5.905,3267.0
4517,CPD002368915,CCOC(=O)c1cc(-c2ccc(S(=O)(=O)Nc3c(C)cccc3C)s2)on1,-4.132,6495.5
2930,CPD002440140,CCc1cccc2cc(C(=O)O)[nH]c12,-5.439,4078.5
4663,CPD002417277,CC(Oc1ccc(C(N)=O)cc1)C(N)=O,-5.908,3262.0
6899,CPD002376965,O=S(=O)(NCCc1nnc2ccc(SCc3ccccc3)nn12)c1ccccc1,-5.047,4878.0
4926,CPD002396495,CCn1c(SCc2ccccc2Br)nc2cc(S(N)(=O)=O)ccc21,-4.326,6254.0
2467,CPD000807158,O=C(CSc1nnc(CNC(=O)c2c(F)cccc2F)o1)NCC1CCCO1,-6.104,2982.5
4564,CPD002394090,CC1(C)C(=O)Nc2ccccc2N1C(=O)COC(=O)c1cnccn1,-4.902,5196.0
5905,CPD002455271,CCc1cc(=O)oc2c(C)c(OCc3ccc(OC)cc3)ccc12,-5.336,4256.0
4523,CPD002367127,COc1ccc(CNC(=O)Cn2c(=O)c(CNc3ccc(C)cc3)cc3cc4c(cc32)OCCO4)cc1,-6.391,2634.5
2936,CPD002445063,Fc1cccc(NC(S)=NCCc2c[nH]c3ccccc23)c1,-5.435,4091.0
3759,CPD002393660,CCCCn1nc(C(=O)Nc2cccc(C)c2C)c2ccccc2c1=O,-4.731,5551.0
163,CPD000299533,Cc1cccc(OCC(=O)Nc2cccc(C(=O)Nc3ccccc3C(=O)O)c2)c1C,-9.259,186.0
342,CPD002399540,COc1ccc(CNC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)O,-8.948,380.0
3314,CPD002440591,COc1cc(/C=N/O)ccc1O,-4.692,5641.0
3597,CPD000312003,Cn1c(=O)c(-c2ccccc2)c(O)c2ccccc21,-5.586,3781.5
2689,CPD001336853,Cc1[nH]c2ccccc2c1C(=O)C(=O)NC(C)c1ccccc1,-5.797,3433.0
5195,CPD002501052,CCc1cccc(CC)c1NC(=O)C1CCCC1,-5.125,4690.0
1239,CPD002440155,CCOc1ccc(-c2ccc(C(=O)O)s2)cc1,-8.032,1352.0
6753,CPD000664598,CCOC(=O)N1CCC(NC(=O)CC2C(=O)NCCN2Cc2ccccc2)CC1,-5.412,4131.0
5473,CPD002413892,ClC12CC3CC(C1)CC(CN=Cc1cccs1)(C3)C2,-5.88,3306.0
4489,CPD001251064,NC(=O)Nc1ccc(C(=O)N2CCN(S(=O)(=O)Cc3ccccc3)CC2)cc1,-5.903,3272.0
5106,CPD002402772,Cn1cnc2c1c(=O)n(CC(=O)NCc1ccc(OC(F)F)cc1)c(=O)n2C,-4.222,6406.0
6737,CPD000624265,O=C(CCc1nnc2n(Cc3ccccc3)c(=O)c3ccccc3n12)NCCN1CCOCC1,-5.106,4742.5
3612,CPD000708138,COc1ccc(N2CCN(C(=O)COC(=O)CNC(=O)c3ccccc3)CC2)cc1,-5.542,3875.5
1887,CPD002411659,CC(c1ccccc1)N(C)C(=O)Cc1c[nH]c2ccccc12,-7.087,2085.0
5942,CPD002438716,OCc1cnc2ccccc2c1,-6.123,2955.5
595,CPD002402412,O=C(O)c1cc(NC(=O)c2ccc(CO)cc2)cc(C(=O)O)c1,-8.632,653.5
3389,CPD002456305,CCOc1ccc(-c2cc(C(=O)OC)c3cc(C)ccc3n2)cc1,-4.462,6052.0
194,CPD002489346,O=C(O)CNC(=O)Cn1ccc2ccc(OCc3ccccc3)cc21,-9.189,221.0
2923,CPD002397538,N#CCCSc1nnc(-c2c[nH]c3ccccc23)n1C1CC1,-5.453,4054.5
1949,CPD002434644,CCCOc1ccc(-c2nc(C#N)c(NCCN3CCOCC3)o2)cc1,-6.965,2163.0
6837,CPD000065400,CCn1c(SCC(=O)NCC(=O)Nc2ccc(F)cc2)nnc1-c1cccs1,-5.057,4855.0
3677,CPD000650111,Cc1c(CCC(=O)N2CCC(C(=O)O)CC2)c(=O)oc2cc3oc4c(c3cc12)CCCC4,-9.053,300.5
2293,CPD002437955,O=C(NC(O)C(=O)c1ccc(F)cc1)c1ccccc1,-6.344,2684.5
5080,CPD002410143,Cc1oc(-c2cccs2)nc1CSc1nnc(C2CC2)n1C1CC1,-4.314,6274.0
4396,CPD002395905,CCC1(C)NC(=O)N(NC(=O)CCc2c[nH]c3ccccc23)C1=O,-5.365,4198.5
2279,CPD002394996,CCc1cccc(C)c1NC(=O)Cc1c[nH]c2ccccc12,-6.366,2660.0
366,CPD002366642,Cc1ccc(CSCC(=O)O)cc1,-8.916,403.5
432,CPD002489124,O=C(O)Cn1cc(C(C(=O)O)N2CCN(Cc3ccccc3)CC2)c2ccccc21,-8.817,478.5
4195,CPD002489194,COc1ccc2c(c1)c(C(C(=O)O)N1CCN(c3cccc(Cl)c3)CC1)cn2CCC(=O)O,-8.098,1265.0
1698,CPD002403870,O=C(O)c1ccc(F)c(S(=O)(=O)N2CCC2)c1,-7.492,1856.5
4939,CPD002375790,CC(C)CC(=O)Nc1nonc1-c1ccc(Br)cc1,-4.809,5400.5
6356,CPD002417292,COc1cc(/C=N/OC(=O)c2ccc(C(F)(F)F)cc2)ccc1OCc1ccccc1,-4.575,5844.5
603,CPD002444114,CCc1[nH]c2ccc(C(=O)O)cc2c1C,-8.626,661.0
5776,CPD001481733,CC(=O)Nc1ccc(-c2csc(Nc3ccc(C)cc3)n2)cc1,-4.732,5549.0
6652,CPD000092583,CN(C1CCCCC1)S(=O)(=O)c1ccc(S(=O)(=O)N2CCN(CCC#N)CC2)cc1,-3.709,6780.5
3185,CPD000278386,O=C(O)c1cccc(-c2ccc(F)cc2)c1,-4.953,5081.5
4841,CPD002367816,Cc1ccc(NC(=O)COCC(=O)N(c2ccccc2)c2ccccc2)cc1,-4.223,6404.5
6575,CPD002498758,CC1CCCc2sc3nc(SCC(=O)c4ccc(Cl)cc4)nc(N)c3c21,-3.747,6770.0
3787,CPD002418525,CC(C)(C)c1ccc(NC(=O)COc2ccccc2C#N)cc1,-5.187,4558.5
2900,CPD002455147,CC(C)C[C@H](Nc1ncnc2sc3c(c12)CCCC3)C(=O)O,-5.485,3978.5
6359,CPD002431393,C[S+]([O-])c1ccc(C(=O)Nc2ccc(N3CCOCC3)cn2)cc1,-5.511,3925.0
2232,CPD001196082,O=C(O)/C=C/c1cc(F)ccc1F,-6.44,2583.0
317,CPD002489287,O=C(O)CNC(=O)c1cc(-c2ccccc2)nc2ccccc12,-8.989,352.5
1753,CPD002418275,CC1Sc2ccc(C(=O)NO)cc2NC1=O,-7.378,1922.5
3304,CPD002434661,Cc1ccc(CNc2oc(-c3ccccc3C)nc2C#N)cc1,-4.718,5593.0
617,CPD002489307,O=C(O)CCNC(=O)c1cc(-c2ccccc2)nc2ccccc12,-8.615,677.0
429,CPD000650117,CC(C)C[C@@H](C(=O)N[C@@H](C(=O)O)c1ccccc1)N1C(=O)N2CCc3c([nH]c4ccccc34)[C@@]2(C)C1=O,-8.819,475.5
531,CPD000651082,CCCc1cc(=O)oc2cc(OCC(=O)NC(Cc3ccc(Cl)cc3)C(=O)O)ccc12,-8.707,586.5
4965,CPD002372155,CCc1ccccc1N(C)S(=O)(=O)c1ccc(/C=C\c2onc(C)c2NC(=O)C2CC2)cc1,-2.229,6981.0
3444,CPD002500727,COc1cc(C(=O)O)c(Br)cc1OC(C)C,-4.203,6427.0
3416,CPD000124671,O=C(Nc1ccccc1C(=O)O)c1ccccc1,-4.361,6202.0
1007,CPD002430975,O=C(O)c1ccc(C(=O)/C=C/c2cccs2)s1,-8.222,1092.0
3210,CPD000272326,COC(=O)c1cc(-c2ccc(C)o2)nc2ccccc12,-4.896,5209.0
732,CPD000543372,Cc1c(CC(=O)N[C@@H](CCCNC(N)=O)C(=O)O)c(=O)oc2cc3oc4c(c3cc12)CCCC4,-8.48,801.5
1776,CPD001380062,O=C(O)CC1C(=O)NCCN1CCc1ccccc1,-7.326,1948.0
461,CPD000387007,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CCCC(=O)O)[C@H]2SC1,-8.783,511.5
220,CPD002397179,COc1cccc(/C=C(/CC(=O)O)c2nc3ccccc3o2)c1,-9.146,249.5
6161,CPD002427499,CCCc1cc(=O)oc2cc(OS(=O)(=O)c3ccc(F)cc3Cl)ccc12,-3.462,6867.0
47,CPD002372720,Cc1ccc(-c2nc(Nc3ccc(C(=O)O)cc3)c3ccccc3n2)cc1,-9.696,52.0
4516,CPD002432053,CCCCCC1C(=NO)CCC1CC(=O)OC,-2.733,6961.0
3683,CPD002368837,CCn1c(=O)n(CC)c2cc(N3CCCCC3)c(NC(=O)Nc3cc(OC)ccc3OC)cc21,-5.108,4738.5
2270,CPD002406423,Cc1ccc2cc(C(=O)N3CCCC(C(=O)N4CCOCC4)C3)[nH]c2c1,-6.378,2645.0
1860,CPD002411267,Cc1cc(S(=O)(=O)Nc2ccc(C(F)(F)F)cc2)sc1C(=O)O,-7.146,2053.0
4167,CPD002439794,COc1ccc(OC)c(C=NNC(=O)CCC(=O)Nc2cccc(Cl)c2)c1,-5.009,4976.0
6913,CPD002369769,Cc1ccc(CNC(=O)c2ccc(N3CCC(C)CC3)c(S(=O)(=O)N3CCC(C)CC3)c2)cc1,-2.948,6941.0
1286,CPD002499588,Cc1cc(C(=O)O)sc1-c1ccc(C(C)(C)C)cc1,-7.977,1403.0
725,CPD001542663,CC1=C(C)CC(C(=O)NCc2ccncc2)C(C(=O)O)C1,-8.491,793.5
3057,CPD002487180,O=C(CCC1N=C(O)N(CCc2c[nH]c3ccc(F)cc23)C1=O)Nc1ccccc1,-5.202,4527.0
2576,CPD002407151,CC(NC(=O)CCCc1nc2ccccc2o1)c1ccccc1,-5.953,3194.5
6442,CPD002409464,Cc1ccc(C)c(S(=O)(=O)NCc2ccccc2S(=O)(=O)N2CCCCC2)c1,-3.601,6825.0
5471,CPD002488321,Cc1occc(=O)c1OCc1noc(C(=O)NCc2ccccc2Cl)n1,-4.818,5379.0
4328,CPD002499088,O=C(CN(CC(=O)NCCO)C(=O)C(=O)N(CC(=O)NCCO)CC(=O)NCCO)NCCO,-5.525,3904.5
3483,CPD002438715,COC(=O)c1cc(-c2ccc(F)cc2)nc2onc(-c3ccccc3)c12,-3.842,6725.5
1144,CPD002413460,O=C(O)CCC(=O)c1ccc(Cl)s1,-8.11,1247.0
1819,CPD002487767,CCCc1n[nH]/c(=N\C(=O)c2ccc3nc(C)cc(O)c3c2)s1,-7.242,2004.0
3781,CPD002442236,COc1ccccc1Oc1coc2cc(OS(C)(=O)=O)ccc2c1=O,-5.746,3520.0
6075,CPD000068380,CCCn1c(N)c(C(=O)CN2CCN(S(=O)(=O)c3cccs3)CC2)c(=O)[nH]c1=O,-4.08,6552.0
3041,CPD002485282,Cc1ccnc(NC(=O)c2cc(-c3ccc(C)o3)nc3ccccc23)c1,-5.231,4468.5
2110,CPD002437270,COc1ccc(C(=O)COC(=O)C(CC(=O)c2ccccc2)Nc2ccccc2OC)cc1,-6.622,2394.5
3642,CPD002413189,O=C(OCC1(COC(=O)c2ccccc2)CCC(COC(=O)c2ccccc2)(COC(=O)c2ccccc2)C1=O)c1ccccc1,-4.152,6471.5
6080,CPD002367868,Cc1cccc(N(C)S(=O)(=O)c2c(-c3cccc(F)c3)csc2C(=O)NCc2ccccn2)c1,-3.667,6800.0
5130,CPD002398694,Cc1oc(-c2ccccc2)nc1C(=O)Nc1ccc(C(C)C)cc1,-3.976,6657.5
5244,CPD002406815,O=C(Cc1ccc(Br)cc1)NCc1cccc(C(=O)Nc2ccccc2)c1,-5.449,4063.0
6861,CPD002393694,CCCn1c(C)cc(C(=O)COC(=O)c2cc3ccccc3oc2=O)c1C,-4.324,6257.0
5274,CPD002413623,COC(=O)c1ccc(OC(=O)c2ccccc2OCc2ccc(Cl)cc2)cc1,-4.363,6196.5
6417,CPD002371320,COc1ccc(-c2nn3c(=O)c(NC(=O)c4ccccc4C)cnc3o2)cc1,-5.111,4732.0
3559,CPD000651845,Cc1nc2c(sc(=S)n2Cc2ccco2)c(=O)n1CC(=O)Nc1ccccc1,-5.564,3825.5
1968,CPD000872224,O=C(O)/C=C/c1ccc(Br)o1,-6.92,2189.0
6966,CPD002397060,COc1cccc(-c2nnc(SCC3CCOCO3)n2-c2ccc(C)cc2)c1,-4.939,5111.5
969,CPD000606456,COc1ccccc1OCc1nnc(SCC(=O)Nc2nnc(C3CC3)s2)n1C,-8.255,1054.0
764,CPD000558688,CCOC(=O)c1cc(NC(=O)C2C3C=CC(O3)C2C(=O)O)cc(C(=O)OCC)c1,-8.453,833.0
2253,CPD001305714,O=C(NCc1coc(-c2cccs2)n1)c1cccc(Br)c1,-6.406,2619.5
4253,CPD002416430,CC(NC(=O)c1ccc(C(C)(C)C)cc1)C(=O)NCc1ccc(C(=O)O)cc1,-9.217,206.5
5071,CPD002394305,O=C(CSc1nnc2n(-c3ccccc3)c(=O)c3ccccc3n12)Nc1ccc(Cl)cc1,-3.803,6749.0
2700,CPD002400144,Cc1cnc(C(=O)NCCc2c[nH]c3ccccc23)cn1,-5.781,3461.0
2894,CPD000556153,Cc1ccc(-c2nc(Nc3ccc(O)cc3)c3ccccc3n2)cc1,-5.49,3968.0
2065,CPD002304495,NC(=O)c1cccc(CSc2ncc(C(F)(F)F)cc2Cl)c1,-6.712,2327.0
6103,CPD000708905,COc1ccc(NS(=O)(=O)c2cccc(C(=O)NNC(=O)CNC(=O)c3ccco3)c2)cc1,-5.67,3624.5
4121,CPD002369566,COc1ccc(-c2ocnc2C(=O)Nc2c(C)cccc2C)cc1,-4.144,6477.5
3593,CPD002418242,COCCNC(=O)NC(=O)CN(Cc1ccccc1)c1ccc(C)cc1,-3.499,6855.5
3976,CPD002418275,CC1Sc2ccc(C(=O)NO)cc2NC1=O,-7.378,1922.5
2382,CPD000717557,COCCN(C(=O)COC(=O)Cc1cccc(OC)c1)c1c(N)n(CC(C)C)c(=O)[nH]c1=O,-6.215,2835.5
4647,CPD002376225,CCCCOc1cccc(C(=O)Nc2ccc(OC)c3ncccc23)c1,-5.132,4666.5
2891,CPD002374772,O=C(O)CC(NC(=O)Cc1ccc(Cl)cc1)c1ccc(F)cc1,-5.498,3954.5
2681,CPD002414970,O=C(O)CNS(=O)(=O)c1ccc2c(c1)CCC2,-5.81,3416.5
2628,CPD002499699,O=C(O)C(NCc1ccco1)c1c[nH]c2ccccc12,-5.884,3297.5
3636,CPD002456340,CCn1cc(CNC(=O)Nc2ccc(Cl)c(Cl)c2)c(C)n1,-5.213,4506.5
950,CPD002155465,O=C([O-])c1cc(-c2cccs2)nc2ccccc12,-8.272,1031.0
3143,CPD000827949,Cc1cc(SCC(=O)O)c(C)cc1Br,-5.036,4906.0
2035,CPD000827029,Cc1cc(C(=O)OCC(=O)N(C)c2ccccc2)c2ccccc2n1,-6.769,2286.5
6684,CPD002486008,CSc1n[nH]/c(=N/C(=O)c2cc(=O)c3cc(Cl)c(C)cc3o2)s1,-7.476,1868.5
455,CPD002415818,O=C(Nc1ccccc1C(=O)O)c1cc[n+]([O-])cc1,-8.789,505.0
4402,CPD002377039,O=C(NCC(c1cccs1)N1CCCCCC1)c1cc(=O)c2cc(Br)ccc2o1,-4.381,6173.5
3646,CPD001480635,COC(=O)c1ccc(COc2ccccc2Br)cc1,-4.224,6403.0
5609,CPD000712816,CC(=O)Nc1cccc(C(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)c1,-4.575,5844.5
5492,CPD002440252,NCc1ccc2c3c1CCCN3CCC2,-5.504,3942.5
5250,CPD002376216,COc1ccc(NC(=O)COc2c(C)cccc2C)c2cccnc12,-4.23,6398.0
2843,CPD002417930,O=C(O)Cc1cccc2cccnc12,-5.566,3821.5
801,CPD000647077,CCc1cc(=O)oc2cc(C)cc(OCC(=O)N3CCC[C@@H]3C(=O)O)c12,-8.416,871.5
4356,CPD002411709,CCCCN(C)C(=O)c1ccc2nc(C)c(C)nc2c1,-3.843,6723.5
1245,CPD002488119,Cc1ccc2[nH]cc(C(C(=O)O)N3CCN(Cc4ccccn4)CC3)c2c1,-8.026,1358.0
2606,CPD002396016,O=C(Cn1nnc(-c2ccc(F)cc2)n1)c1ccccc1,-5.922,3244.5
377,CPD002392628,O=C(Cn1nc(C(=O)O)c2ccccc2c1=O)NC(=O)NCc1ccccc1,-8.895,416.5
