,rdkit_smiles
51064,CCCCS(=O)(=O)/C=C/C1C2C=CC(C2)C1S(=O)(=O)CCCC
34258,COCCN(CCOC)C(=O)c1cc(Cl)ccc1F
49222,COc1ccc(Cl)cc1S(=O)(=O)NCCO
76065,CCCN(C(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1Cl)C1CCS(=O)(=O)C1
80697,Cc1ccc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)cc1S(=O)(=O)N1CCCCC1
82042,CC1CN(S(=O)(=O)c2cccc(C(=O)N(C)C3CCN(C)CC3)c2)CC(C)O1
49447,N#CCC(=O)NCC1CCCO1
69169,O=C(O)COCC(=O)N1CCOCC1
10592,Cc1ccc(NS(=O)(=O)c2cnc(N)nc2)c(C)c1
10278,CCOC(=O)c1cc(S(=O)(=O)Nc2ccc3c(c2)OCCO3)n[nH]1
69807,Cc1n[nH]c(C)c1[Se]c1c(C)n[nH]c1C
8721,O=c1oc2ccccc2c(N2CCCC2)c1NS(=O)(=O)c1ccccc1Cl
65903,CCOc1cc(Cl)c(C=O)cc1OC
65916,CCOc1cc(C=O)c(Cl)cc1OC
83355,CC1(C)NC(=O)N(CC(=O)N2CCN(S(=O)(=O)c3cc(Cl)ccc3Cl)CC2)C1=O
18870,CCOc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2N2CCCC2)cc1
25518,COc1ccc2cc(CN(C)C(=O)C3CCN(S(=O)(=O)c4ccccc4F)CC3)ccc2c1
48601,N#CCCNC12CC3CC(CC(C3)C1)C2
58760,CC(=O)C(C(C)=O)=C1SCCCS1
27384,CCN(CC)S(=O)(=O)c1cccc(C(=O)N(C)Cc2cccs2)c1
78361,Cn1cc(S(=O)(=O)N2CCCC2)cc1C(=O)N1CCN(c2cccc(Cl)c2)CC1
18631,CCOc1ccccc1NS(=O)(=O)c1c(C)cc(C)cc1C
9007,Cc1ccc(-n2nc(N3CCN(S(=O)(=O)c4cccc5nsnc45)CC3)ccc2=O)cc1
7914,O=S(=O)(c1ccc2nc(N3CCN(c4ccc(F)cc4)CC3)ccc2c1)N1CCOCC1
78848,CCOC(=O)C1CCN(S(=O)(=O)c2c(C(=O)N3CCCCC3)c(C)n(C)c2C)CC1
81027,CC(=O)N1CCN(C(=O)CCN(c2ccccc2)S(=O)(=O)c2ccc(C)cc2)CC1
83094,Cc1ccc(S(=O)(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2NCC2CCCO2)cc1
7910,O=S(=O)(c1ccc2nc(N3CCN(c4ccc(F)cc4)CC3)ccc2c1)N1CCCC1
63825,CCN(CC)CCCC(C)NC(=O)C(CC(C)C)NC(=O)OC
65701,CC(C)(C)c1cc(Oc2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1
34425,COc1ccc(C(=O)OCc2nc(-c3ccc(F)cc3)no2)cc1S(=O)(=O)N1CCCCCC1
73080,Cc1noc(C)c1COC(=O)C1CC(O)CN1S(=O)(=O)c1ccc(Cl)cc1
69692,O=C(O)CCCCCCCCC(O)C[NH+]1CCCCC1
7840,CCOC(=O)c1c(S(=O)(=O)Nc2cc(Cl)c(OC)cc2OC)c(C)n(C)c1C
80515,Cn1nccc1C(=O)N1CCN(S(=O)(=O)c2ccc(Br)s2)CC1
73786,CCOC(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC(C(=O)OCC)C3)ccc21
66044,COc1ccc(/C=C/C(=O)c2ccc(OC)cc2)cc1
63926,CCc1ccc(C(=O)NCCOC)cc1
59242,CC(Oc1ccc(C(=O)/C=C/c2ccsc2)cc1)C(=O)O
32144,CC(C)N(Cc1cnn(C)c1)S(=O)(=O)c1ccc(F)c(F)c1
48995,CCOC(=O)c1[nH]c(C)c(C(C)=O)c1C
76403,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3nnc(O)c4ccccc34)CC2)cc1
4083,CN(C)C(=O)CSc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2o1
48279,Cc1cc(Cl)cc(SCC(=O)O)c1Cl
47155,CC(C)OC(=O)c1cc(C(=O)O)c(C(=O)OC(C)C)cc1C(=O)O
12517,CCOC(=O)N1CCN(C(=O)CN(c2cc(C)ccc2OC)S(=O)(=O)c2ccc(C)cc2)CC1
65608,Cc1nn(C)cc1B1OC(C)(C)C(C)(C)O1
10275,CCOC(=O)c1cc(S(=O)(=O)Nc2cccc(C)c2C)n[nH]1
83231,Nc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCCO4)CC2)cc1[N+](=O)[O-]
48416,CCN(CC)S(=O)(=O)c1ccc(NC)c(N)c1
47313,O=C1C2CC3CC1CC(C(=O)O)(C3)C2
81042,O=C(C1CCN(S(=O)(=O)c2ccc(F)cc2)CC1)N1CCCC(C(F)(F)F)C1
75764,CN(C)CCN(C(=O)c1ccc(S(=O)(=O)N(C)C)cc1)c1nc2cc3c(cc2s1)OCCO3
74787,Cn1c(N)c(C(=O)COC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)c(=O)n(C)c1=O
63910,CCN(CC#N)CC(=O)NC1(C#N)CCCC1
9599,Cc1ccc(C)c(N2CCN(S(=O)(=O)c3ccc(-c4cnc(C)o4)cc3)CC2)c1
40193,CCCC12CN(C(C)=O)CC(CCC)(CN(C(C)=O)C1)C2=O
10624,Cc1nc(-c2ccc(S(=O)(=O)N3CCN(c4ccccc4F)CC3)cc2)co1
56662,CC(NC(=O)C1(C#N)CCCC1)C12CC3CC(CC(C3)C1)C2
36649,CCCn1cc(C(=O)n2nc(C)cc2C)c(S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)n1
23474,CN(Cc1ccco1)C(=O)c1cccc(S(=O)(=O)N2CCCCC2)c1
65213,Cc1cc(C)nc(SC(Cl)(Cl)Cl)n1
82689,O=C(c1ccc(F)c(S(=O)(=O)N2CCOCC2)c1)N1CCN(c2ccc(F)cc2)CC1
50765,CC1(C)C2CCC1(C)C(OC(=O)C[N+]1(C)CCOCC1)C2
47540,O=C(O)C12CC3CC(CC(Br)(C3)C1)C2
22695,COC(=O)c1sccc1S(=O)(=O)Nc1ccc(OC)cc1
16958,CCN(CC)S(=O)(=O)c1ccc(Oc2ccc3ccccc3c2)nc1
63228,CNC(=O)NC(=O)CN(C)C(C)C1CC1
82428,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)c2cc(O)nc3ccccc23)CC1
74871,Cc1ccc(OCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)c([N+](=O)[O-])n1
82292,COc1ccc(S(=O)(=O)N2CCOCC2)cc1C(=O)N(C)Cc1ccccc1F
78095,COC(CN(C)C(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)oc(=O)n3C)C1)OC
10976,COc1cccc(-n2nnc3c(N4CCN(S(=O)(=O)c5ccc(C)c(C)c5)CC4)ncnc32)c1
78065,CCOC(=O)N1CCN(C(=O)CN2C(=O)COc3ccc(S(=O)(=O)N4CCOCC4)cc32)CC1
65574,CCOc1ccc(C(=O)c2ccc(Cl)cc2)cc1
77790,CN(CC(=O)N1CCN(c2ccccn2)CC1)S(=O)(=O)c1ccc(Cl)cc1
2196,Cc1cccc(NS(=O)(=O)c2ccc3oc(=O)ccc3c2)c1C
18399,COCC(C)n1c(C)cc(C(=O)CSc2nc3nc(C)cc(C)n3n2)c1C
48722,O=C(O)CCC(CNS(=O)(=O)c1ccc(Cl)cc1)C(F)(F)F
8380,Cc1oc(-c2ccno2)cc1S(=O)(=O)Nc1cccc2ccccc12
55655,CCOC(=O)c1c(C)[nH]c(C(=O)OC)c1C
63356,C=CCNC(=O)NC(=O)CN(CC1CCOC1)C1CC1
23096,COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(Cl)cc1
49661,CCOC(=O)c1cc(C2(O)CCOC(C)(C)C2)on1
64867,CCNC(=O)/C=C/c1ccc(OC)cc1
48018,CCc1cc(C)nc(C)c1O
4217,Cc1ccc(-c2nc3ccccc3s2)cc1S(=O)(=O)N1CCCCC1
83383,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3n[nH]c(N)n3)CC2)c(C)c1
50735,C=CC[C@H]1CC=C[C@H](CC=C)[N+]1(C)C
56241,CC(C)c1ncc(Cl)c(C(=O)O)n1
83313,COc1ccc(CN(C)C(=O)Cc2ccc(S(=O)(=O)N3CCOCC3)s2)cc1OC
54779,CC(CC12CC3CC(CC(C3)C1)C2)=NO
1476,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccccc2)c1
73059,Cc1noc(C)c1COC(=O)CCc1ccc(S(=O)(=O)N2CCCCC2)cc1
27595,COC(=O)C1CCCN1S(=O)(=O)c1ccc(F)cc1Cl
80695,Cc1ccc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)cc1S(=O)(=O)N1CCOCC1
83279,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)CN3C(=O)C4CC=CCC4C3=O)CC2)c1
5812,O=S(=O)(c1ccc(Sc2nnnn2C2CCCC2)nc1)N1CCCC1
80789,COc1ccc(COC(=O)c2cccc(S(=O)(=O)N3CCN(C(C)=O)CC3)c2)cc1F
26090,Cc1nn(-c2ccccc2)c(C)c1CN(C)S(=O)(=O)c1ccc(Cl)cc1F
47097,COC(=O)CCC1CCCCC12OCCO2
76277,Cn1nnnc1SCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
83272,CC(OC(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1)C(=O)N(C)c1ccccc1
32152,O=S(=O)(c1ccc(F)cc1)N(Cc1cccnc1)C1CC1
605,CCN(CC)CC(C)(C)NS(=O)(=O)c1ccc(Cl)cc1
78372,COc1ccc(OC)c(N(C)S(=O)(=O)c2ccc3c(c2)N(C(C)=O)CCO3)c1
11222,Cc1ccc(NS(=O)(=O)c2cc(-c3ccc4nnc(C)n4n3)ccc2C)cc1
49730,CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)OC2CCCCC2=O)cc1
62149,N#CC1(NC(=O)CN(CCCO)CC(F)(F)F)CCCCCC1
50912,O=C(O)CNS(=O)(=O)c1ccccc1
75533,Cc1cccc(N2CCN(C(=O)C3CCN(S(=O)(=O)c4c(C)noc4C)CC3)CC2C)c1
29105,CCCN(CCC)S(=O)(=O)N1CC=C(c2c(OC)cc(OC)cc2OC)CC1
28422,Cc1cnc2c(S(=O)(=O)NC(C3CC3)C3CC3)cccc2c1
20328,CCn1c(Cn2nnc(-c3ccc(C)cc3)n2)nc2cc(S(=O)(=O)N3CCCCC3)ccc21
33776,Cc1ccc(NS(=O)(=O)c2cc(C)c(C(=O)O)s2)cc1C
26420,CN(Cc1ccc(F)cc1F)S(=O)(=O)c1cccc2c1N=S=N2
18197,COc1ccc(S(=O)(=O)Nc2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)cc1
82041,COc1ccccc1N1CCN(C(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2C)CC1
77997,O=C(C1CCN(S(=O)(=O)c2c[nH]cn2)CC1)N1CCN(c2ccc([N+](=O)[O-])cc2)CC1
9830,Cc1cc(S(=O)(=O)N2CCOC23CCN(C(=O)c2ccccc2C(F)(F)F)CC3)ccc1F
54486,CC(N)C1CC1
78399,COc1ccccc1N1CCN(S(=O)(=O)c2cc3c(cc2C)NC(=O)CO3)CC1
39251,COc1ccccc1-c1noc(-c2ccc(S(=O)(=O)N3CCOCC3)o2)n1
53318,COCCN(CCOC)C(=O)COC(=O)c1ccc(C#N)cc1
71301,CCCCCCCCC(=O)NCCC1=CCCCC1
74181,CCn1cc(C(=O)N2CCC3(CC2)OCCO3)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21
53547,Cc1cc(C)c(S(=O)(=O)NCC(=O)O)c(C)c1
7904,O=S(=O)(c1ccc2nc(N3CCN(c4ccccc4)CC3)ccc2c1)N1CCCC1
13709,COC(=O)c1ccc2oc(=O)c(S(=O)(=O)c3ccc(C)cc3)cc2c1
15430,Cc1ccc(S(=O)(=O)N(Cc2nc3nc(C)cc(C)n3n2)c2cccc(C)c2)cc1
52080,CCOC(=O)/C=C1/CCC(C=O)=C1N1CCOCC1
9607,Cc1ncc(-c2ccc(S(=O)(=O)N3CCN(c4ccc(F)cc4)CC3)cc2)o1
80745,Cc1ccc(S(=O)(=O)N2CCC(C(=O)OCC(=O)N(C)C3CCS(=O)(=O)C3)CC2)cc1C
47667,CC12CCC(C[N+](C)(CCC[N+](C)(C)C)C1)C2(C)C
15491,CN1CCN(c2oc(-c3ccc(S(=O)(=O)N4CCCCCC4)cc3)nc2C#N)CC1
35212,CN1CCN(c2oc(-c3ccc(S(=O)(=O)N4CCCCC4)cc3)nc2C#N)CC1
47257,CC(C)c1ccc(C(=O)O)cc1
16845,Cc1ccc(NS(=O)(=O)c2ccc(Cl)c(C(=O)O)c2)cc1Cl
30789,Cc1cc(F)ccc1S(=O)(=O)Nc1ccc(N2CCCC2)c(F)c1
52057,Cc1cc(C)c(S(=O)(=O)NCCO)c(C)c1
15315,O=S(=O)(c1cccc2nsnc12)N1CCCC1c1ccc(Cl)cc1
6129,Cc1ccccc1C(=O)N1CCC2(CC1)OCCN2S(=O)(=O)c1ccc(Cl)cc1
64117,O=C(O)CC1(CNS(=O)(=O)c2ccc(Cl)cc2)CCCCC1
21136,N#Cc1ccc(S(=O)(=O)N2CCC(C(=O)N3CCCC3c3ccc4c(c3)OCCO4)CC2)cc1
79095,COc1ccc(N2CCN(S(=O)(=O)c3c(C)noc3/C=C/N(C)C)CC2)cc1
51686,CCOC(=O)C1CCCN(S(=O)(=O)c2ccc(N3CCCCS3(=O)=O)cc2)C1
14907,COc1cc(OC)c(NS(=O)(=O)c2cc(-c3n[nH]c(=O)c4c3CCCC4)ccc2C)cc1Cl
4766,CCn1cc(S(=O)(=O)N2CCN(c3ccccc3)CC2)cn1
57757,COC(=O)c1ccc(CNC(C)=O)cc1
60321,Cc1cc(Br)c(S(=O)(=O)NCCO)cc1C
68403,Cc1ccc(S(=O)(=O)NCCO)c2ccccc12
77005,CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1
47297,CN(CC(O)COCC(Cl)CCl)S(=O)(=O)[O-]
54829,CCCOc1ccc(OCCBr)cc1
73368,CC(C)CN(C(=O)COC(=O)C12CC3CC(CC(O)(C3)C1)C2)C1CCS(=O)(=O)C1
53494,CCCNC(=O)NCC12CC3CC(CC(C3)C1)C2
26478,Cc1ccc(C)c(S(=O)(=O)N2CCN(C(=O)c3cc4ccc(F)cc4nc3C)CC2)c1
73267,CCCn1c(O)nnc1SCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
60851,COC(=O)c1ccc(-c2ccc(C(=O)O)cc2)cc1
75111,Cc1cc(N2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)n2ncnc2n1
53447,Cc1ccc(NS(=O)(=O)c2cc([N+](=O)[O-])ccc2NN=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C)c1
29265,CN(Cc1ccc(F)c(F)c1)S(=O)(=O)c1ccc2c(c1)CCC2
9597,Cc1ncc(-c2ccc(S(=O)(=O)N3CCN(c4ccccc4)CC3)cc2)o1
69896,CCCC(=O)C1=C([NH2+]C(C)C(=O)[O-])CCCC1=O
59414,CCN(CC)S(=O)(=O)c1ccc(C)c(NCc2ccc(C#N)cc2)c1
60320,Cc1cc(S(=O)(=O)NCCO)c(C(C)C)cc1Br
74811,CC(OC(=O)C1CC(O)CN1S(=O)(=O)c1ccccc1[N+](=O)[O-])C(=O)N1CCCCC1
49950,CC(C)OC(=O)c1ccc2cc(C(=O)OC(C)C)ccc2c1
26073,COc1ccc(C(=O)O)cc1S(=O)(=O)Nc1ccccc1SCC(F)(F)F
55624,COCCOC(=O)/C(C#N)=C\c1cc(C)c(O)c(C)c1
54152,O=C1CC2(CCCCC2)CC(=O)O1
81297,Nc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)cc1[N+](=O)[O-]
73033,Cc1noc(C)c1CSc1nc2cc(S(=O)(=O)N3CCOCC3)ccc2o1
12584,Cc1ccc(S(=O)(=O)Nc2cnc3ccccc3c2)c(C)c1C
4456,Cc1cc(N2CCN(S(=O)(=O)c3ccccc3F)CC2)nc(C(C)C)n1
78279,CC1CCCCN1C(=O)Cn1c(=O)oc2cc(S(=O)(=O)N3CCCC3)ccc21
8710,CNc1c(NS(=O)(=O)c2c(C)noc2C)c(=O)oc2ccccc12
57031,Cc1nc(C)c(C(=O)OC(C)C(=O)C23CC4CC(CC(C4)C2)C3)s1
80730,CC1CC(C)CN(C(=O)COC(=O)c2cc(S(=O)(=O)N3CCOCC3)ccc2F)C1
12478,Cc1nn(C(=O)C2CCCN2S(=O)(=O)c2ccccc2)c(C)c1Sc1ccccc1
61384,CCCOc1ccc(S(=O)(=O)NCCO)cc1
30934,CCCCn1c(Br)nc2c(=O)n(C)c(=O)n(C)c21
2037,NC(=O)CCN(CCC(N)=O)S(=O)(=O)c1ccc(Br)cc1
38711,COc1ccc(S(=O)(=O)N(CC(=O)N2CCC(C(N)=O)CC2)c2ccccc2)cc1OC
47814,CC(C)C(C(=O)O)c1ccc(Cl)cc1
32287,CN(Cc1cccc(Cl)c1Cl)S(=O)(=O)c1cn(C)c(=O)n(C)c1=O
18730,CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccc(C)cc2)c1
50931,CN(C)/C=C/C=C1C(=O)CC(C)(C)CC1=O
56384,CC(NS(=O)(=O)c1cccs1)c1ccccn1
60287,CCc1ncncc1C(=O)O
73066,CCN(CC)S(=O)(=O)c1cccc(C(=O)OCC(=O)N2CC(=O)Nc3ccccc32)c1
81168,CC1CC(C)CN(C(=O)COC(=O)C2CCN(S(=O)(=O)c3ccc4c(c3)OCCO4)CC2)C1
23342,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cc4c(s3)CCC4)CC2)cc1
66361,CCN(CC)C1c2cccc3cccc(c23)C1NS(=O)(=O)c1ccccc1
78998,Cc1ccc(/C=C/c2onc(C)c2S(=O)(=O)N2CCC(C(=O)N3CCN(C)CC3)CC2)cc1
78367,Cc1ccc(C)c(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCOCC4)cn3C)CC2)c1
78092,COc1ccccc1-c1nnc(C2CCN(S(=O)(=O)c3cccc([N+](=O)[O-])c3)CC2)o1
9603,Cc1ccc(NS(=O)(=O)c2ccc(-c3cnc(C)o3)cc2)c(C)c1
74051,Cn1c(SCC(=O)N2CCCC2)nnc1-c1ccc(S(=O)(=O)N2CCCC2)cc1
60286,CC(C)c1ncncc1C(=O)O
71014,CCCCCCCC[S+]([O-])CC(O)CCl
65607,CCCCCCCCCCCC[S+]([O-])CC(O)CCl
21277,CCCCCSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCOC
73078,CSCCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)OCC(=O)N1CCOCC1
81918,CCOC(=O)C1CCCN(S(=O)(=O)c2cc3c4c(c2)CCC(=O)N4CCC3)C1
45685,O=S(=O)(Nc1cccc(Cl)c1Cl)c1ccc2c(c1)N=C(O)CS2
23095,COC(=O)CC1C(=O)NCCN1S(=O)(=O)c1ccc(Br)cc1
204,COc1cc(NS(=O)(=O)c2ccc(F)cc2)c(C(=O)O)cc1OC
82987,CCN(CC)S(=O)(=O)c1ccc2nc(O)cc(C(=O)N(C)C3CCS(=O)(=O)C3)c2c1
78781,COc1ccccc1N1CCN(S(=O)(=O)c2ccc(-c3ccc(O)nn3)o2)CC1
67816,COC(=O)c1cc[nH]n1
2270,CCOc1ccc(S(=O)(=O)n2ccnc2C)cc1
80765,Cc1ccc(C(=O)OCC(=O)N2CC(C)CC(C)C2)cc1S(=O)(=O)N1CCOCC1
54364,NC(=O)CNS(=O)(=O)c1cccc(C(=O)O)c1
47090,COCCN1CCC(OC(C)=O)C(C)C1C
58294,CCCCCC(C)NS(=O)(=O)Cc1ccc([N+](=O)[O-])cc1
41577,Cc1ccc(C)c(S(=O)(=O)N2CCc3ccccc32)c1
54438,O=C(O)CC12CC3CC(C1)CC(O[N+](=O)[O-])(C3)C2
80932,O=C(c1ccc(-n2cncn2)c([N+](=O)[O-])c1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
35267,O=C(CSc1nnc(-c2cccc(S(=O)(=O)N3CCCC3)c2)o1)c1ccccc1
12479,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)n2nc(C)c(Sc3ccccc3)c2C)cc1
81625,Cn1c(N)c(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c(=O)n(C)c1=O
11337,Cc1cccc(C)c1N(C)S(=O)(=O)c1ccc2c(c1)C(=O)Nc1cc(Cl)ccc1O2
64112,CC(C)(C)C(N)CN
24853,Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1S(=O)(=O)N(C)C
12939,CSc1nnc([C@H](CC(C)C)NC(=O)OC(C)(C)C)o1
37837,CCOc1ccc(S(=O)(=O)n2ccnc2C)cc1C(C)(C)C
73054,O=C(COC(=O)C1CCN(S(=O)(=O)c2cccs2)CC1)c1ccc2c(c1)OCCO2
68910,CCCCCCCCCc1ccc(C(=O)O)cc1
75365,Cc1ccc(C(=O)N2CCN(c3ccccc3F)CC2)cc1S(=O)(=O)N1CCOCC1
18336,O=S(=O)(c1ccc(SCc2cc(Cl)c3c(c2)OCCO3)nc1)N1CCOCC1
23738,COc1ccc(CCOC(=O)c2cc(S(=O)(=O)N3CCCCC3)ccc2N2CCOCC2)cc1
9042,Cc1ccc(-c2onc(C)c2C)cc1S(=O)(=O)Nc1cccc(Cl)c1C
25366,CCN(CC)S(=O)(=O)c1ccc(-c2csc(-c3cccc(OC)c3OC)n2)cc1
69484,CCc1cc(C(=O)OC)c(N)s1
6736,COc1ccc(N2C(=O)C(C)CS2(=O)=O)cc1S(=O)(=O)N(C)CCc1ccncc1
63172,COC(=O)[C@@H](NC(=O)c1cnc(C)cn1)C(C)C
53621,CCCCCCCOc1ccc(/C=C/C(=O)O)cc1OC
52599,CCCCSCC(=O)NC12CC3CC(CC(C3)C1)C2
16979,CCN(CC)S(=O)(=O)c1ccc(NS(=O)(=O)c2cccc(C#N)c2)cc1
70933,CCOC(=O)c1cncc(C#N)c1
5626,O=S(=O)(NCc1ccccc1Cn1cccn1)c1ccccc1C(F)(F)F
47473,CCCCOC(=O)C[N+](C)(C)CCOC1CC2CCC1(C)C2(C)C
64313,CCCOc1ccc(C(CC(=O)c2ccc(C)cc2)S(=O)(=O)c2ccc(C)cc2)cc1
77080,Cc1ccc(S(=O)(=O)N[C@@H](CO)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)O)cc1
82762,CCCn1c(N)c(N(CCOC)C(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)c(=O)[nH]c1=O
69651,CC1(C)C2CCC1(C)C(OCC[N+](C)(C)CC#N)C2
26256,COc1ccc2cc(COC(=O)C3CCN(S(=O)(=O)c4ccccc4F)CC3)ccc2c1
81223,COc1ccc(S(=O)(=O)N2CCN(C(=O)CN3C(=O)NC4(CCCC4)C3=O)CC2)cc1
30613,CC(C)N(Cc1cccc(Cl)c1)S(=O)(=O)c1cnn(C)c1
37534,Cc1ccc(S(=O)(=O)N2CCN(C(=O)CSc3nc(C)cc(O)n3)C2)cc1
45173,Cc1ccc(S(=O)(=O)N2CCN(C(C(=O)O)c3c[nH]c4cc(Cl)ccc34)CC2)cc1
76997,CC(=O)NS(=O)(=O)c1ccc2c(c1)Cc1cc(S(=O)(=O)NC(C)=O)ccc1-2
11803,CCN(CC)S(=O)(=O)c1cc(-c2nc(-c3cccc(F)c3)no2)sc1C
32253,Cc1cc(F)ccc1S(=O)(=O)N(Cc1cnn(C)c1)C(C)C
57135,O=C(O)c1cc(Cl)c(Cl)cc1C(=O)O
9627,COc1ccc(OC)c(NS(=O)(=O)c2cc(-c3cnc(C)o3)ccc2C)c1
70470,CCOC(=O)c1cc2c(Cl)cc(Cl)cc2[nH]1
72486,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)N3CCC4(CC3)OCCO4)C2)cc1
29255,CC(CN1CCOCC1)NS(=O)(=O)c1ccc(F)cc1Cl
52881,O=S(=O)(c1ccc(Cl)cc1)c1ccc(-c2ccc(S(=O)(=O)c3ccc(Cl)cc3)cc2)cc1
63482,CCc1ccc(C(=O)NCCOC)o1
9225,Cc1ccc(Cl)cc1N1CCN(S(=O)(=O)c2c(C(=O)N3CCCCC3)c(C)n(C)c2C)CC1
21155,O=S(=O)(c1ccc(Sc2nnnn2C2CC2)nc1)N1CCCC1
18037,O=S(=O)(c1ccccc1Br)N1CCNCC1
54921,CC(=O)c1ccc(S(=O)(=O)NCCC(=O)O)cc1
74881,Cc1ccc(S(=O)(=O)N2CC(O)C[C@H]2C(=O)OCC(=O)c2ccccc2)cc1
70773,C=CCn1c(S)nnc1COc1cc(C)c(Cl)c(C)c1
69639,CC12CN3CC(C)(C[N+](C)(C3)C1)C2=O
31373,Cc1ccc2cc(C(=O)N3CCN(S(=O)(=O)c4cccs4)CC3)[nH]c2c1
79022,COc1ccc(S(=O)(=O)N2CCOC23CCN(C(=O)c2ccccc2Br)CC3)cc1
25293,O=S(=O)(NC1CCN(S(=O)(=O)c2cc(C(F)(F)F)ccc2Cl)CC1)c1cccs1
63583,CCN(CC)C(=O)/C=C/c1csc(C)n1
4398,Cc1nc2cc(NS(=O)(=O)c3ccc(C)c(C)c3)ccc2o1
28465,COCC(C)NC(=O)c1ccc(OC)c(S(=O)(=O)NC(C)C)c1
14905,Cc1ccc(C)c(Cn2nc(-c3ccc(C)c(S(=O)(=O)N4CCCC4)c3)ccc2=O)c1
74956,CCN(C(=O)COC(=O)CNC(=O)C12CC3CC(CC(C3)C1)C2)C1CCS(=O)(=O)C1
47113,O=C(O)c1nccnc1C(=O)O
75977,CCOC(=O)C1CCCN(C(=O)c2cccc(S(=O)(=O)N3CCOCC3)c2)C1
64763,CC(C)OC(=O)C(CC(=O)O)N1CCCC1
44252,CN(Cc1nc(-c2ccc(OC(F)(F)F)cc2)no1)S(=O)(=O)c1ccc(F)cc1
11326,COc1ccc(N(C)S(=O)(=O)c2ccc3c(c2)C(=O)Nc2cc(Cl)ccc2O3)cc1
15933,Cc1ccc(S(=O)(=O)N(Cc2ccc(C#N)cc2)c2nc3nc(C)cc(C)n3n2)cc1
74507,CCOC(=O)c1[nH]c(C)c(C(=O)OCC(=O)N(CC)C2CCS(=O)(=O)C2)c1C
49802,Cc1cc(C)c(C(=O)O)c(C)c1
65609,CCCC[S+]([O-])CC(O)CCl
8997,Cc1ccc(-n2nc(N3CCCN(S(=O)(=O)c4cccc5nsnc45)CC3)ccc2=O)cc1
47332,COCCCn1c(S)nnc1-c1ccc(Cl)cc1
71130,COc1ccc(B(O)O)cc1
54791,COC(=O)C12CC3CCC(CC(C(=O)OC)(C1)C3=O)C2=O
16517,Cc1ccc(NS(=O)(=O)c2cccc(Cl)c2Cl)cc1S(=O)(=O)N1CCCCC1
63848,COCCOc1cccc(N)c1
23845,CN(Cc1ccccc1F)S(=O)(=O)c1cccc2c1N=S=N2
4760,CCOc1ccccc1N1CCN(S(=O)(=O)c2cnn(CC)c2)CC1
81218,CCOc1ccc(S(=O)(=O)N2CCN(C(=O)CN3C(=O)NC4(CCCC4)C3=O)CC2)cc1
80921,CCOc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccc(-n4cncn4)c([N+](=O)[O-])c3)CC2)cc1
