,ID,smiles,score,rdkit_smiles
4238,CPD002363900,CCCCCCCCC(=O)Oc1ccc(C(=O)O)cc1,-6.044,
4239,CPD002363901,CCCCCCCC(=O)Oc1ccc(C(=O)O)cc1,-5.772,
4240,CPD002498598,CN=C(S)NNC(=O)C1CCCCC1,-6.008,
4241,CPD002413347,N#CCCN(C(=S)Nc1ccc(SC(F)F)cc1)c1ccccc1,-6.988,
4242,CPD002433088,N#CCCCSc1ccc2c(c1)OCCCO2,-6.447,
4243,CPD002428375,CCN(Cc1cccs1)C(=O)c1cccs1,-5.975,
4244,CPD002427870,CC(C)C(=N)N,-4.347,
4245,CPD002433682,CCOC(=O)CCN(CC1CC1)C(=O)Cc1cccs1,-6.175,
4246,CPD002363987,CCCCCC1CCC(C(=O)Oc2ccc(C#N)cc2)CC1,-7.65,
4247,CPD002432490,CCC(C)C(=O)NCCc1ccsc1,-5.566,
4248,CPD002440266,CCSC(SCC)C(O)C(O)C(O)CO,-5.198,
4249,CPD002440637,CN(C)/C=C\C(=O)C1CC1,-4.786,
4250,CPD002417779,CCOc1ccc(OCCCCOc2cccc(Br)c2)cc1,-7.279,
4251,CPD000718771,CCN(CC)CCOC(=O)c1ccc(N)cc1,-5.651,
4252,CPD002430909,C/N=C(\NC)NCc1ccc(Br)s1,-5.62,
4253,CPD002433569,CCCN(CC#N)CC(=O)NC1(C#N)CCCCCC1,-6.667,
4254,CPD002431417,c1coc(CNCCCN2CCCCC2)c1,-5.908,
4255,CPD002439377,C[N+](C)(C)CC1CC1,-3.918,
4256,CPD002438412,Cc1cc(C)cc(OCCN)c1,-6.69,
4257,CPD002429274,Nc1nccnc1C(=O)NCCc1cccnc1,-7.283,
4258,CPD002501020,Cc1ccc(CNC(S)=NCCN(C)C)cc1,-5.696,
4259,CPD002442518,Nc1ccc(OCCCl)c(OCCCl)c1,-5.876,
4260,CPD002432479,COC(=O)c1ccc(CN(C)Cc2ccsc2)cc1,-6.206,
4261,CPD002426753,NS(=O)(=O)CCCC(=O)O,-5.555,
4262,CPD002371623,CCOCCCNC(=O)CSCc1nc(-c2ccc(OCC)cc2)oc1C,-6.886,
4263,CPD002433370,CN(C)CCN(CC(=O)OC(C)(C)C)C(=O)CCCNC(=O)c1ccccc1,-7.103,
4264,CPD002433090,COCCCN(C)Cc1sccc1C,-5.016,
4265,CPD002442994,Brc1ccc(CNCCCn2ccnc2)cc1,-6.017,
4266,CPD002419206,CN(C)C(=O)c1cc(Br)c(Br)s1,-5.147,
4267,CPD002433219,Cc1ncsc1C(=O)NCCc1cccs1,-5.966,
4268,CPD002418069,CCN(CC)Cc1ccc(CNC(=O)c2nccnc2N)cc1,-7.713,
4269,CPD002433887,CC(C)NCCOCCOc1ccccc1,-5.723,
4270,CPD002442260,OCCCN=C(S)Nc1ccc(Br)cc1,-5.69,
4271,CPD002431330,CCCC(=O)NCCNC(=O)CC1CCCCC1,-7.085,
4272,CPD000793174,C=CCNCc1ccc(CC)cc1,-5.785,
4273,CPD000019054,O=C(O)CC(O)C(=O)O,-5.178,
4274,CPD002433062,CC(C)CNC(=O)CCc1cccnc1,-5.891,
4275,CPD002438776,CCCCCCN=C(S)Nc1ccc(F)cc1,-5.888,
4276,CPD002433106,C#CCN1CCC(CN(CC)CC)CC1,-5.199,
4277,CPD002432912,CCOC1CCNCC1,-4.528,
4278,CPD001601325,CCc1ccc(CNCCc2ccc(OC)cc2)cc1,-7.193,
4279,CPD002414704,CCCCC(=O)NC(NC(=O)CCCC)c1ccc(Cl)cc1,-6.957,
4280,CPD002418499,CCOC(=O)C(NC(=O)/C=C/c1cccs1)C(=O)OCC,-6.948,
4281,CPD002415337,CCOCCCNC(=O)CSCCCC(=O)Nc1c(C)cc(C)cc1C,-6.798,
4282,CPD001246105,O=C(NCCCN1CCOCC1)c1cc(S(=O)(=O)N2CCOCC2)c(Cl)cc1Cl,-7.885,
4283,CPD002429115,O=C(NCCSCc1ccsc1)C1CC1,-5.597,
4284,CPD002432641,CC(NCC(C#N)CCC#N)c1ccccn1,-6.374,
4285,CPD002365103,CC(C)COC(=O)NC(C)C(=O)O,-6.323,
4286,CPD002500773,CCN(CC)C(=O)c1sc(NC(C)=O)c(C#N)c1C,-6.986,
4287,CPD002500715,O=C(O)CCCc1ccncc1,-6.124,
4288,CPD002431723,CN(C)C(=O)c1cc(F)cc(F)c1,-5.976,
4289,CPD002443814,Cc1nsc(N)c1C#N,-5.344,
4290,CPD002442083,CCSc1ccc(N)cc1,-5.316,
4291,CPD002411526,CCOC(=O)Cc1csc(SCC(=O)NC(C)CC)n1,-6.831,
4292,CPD002427684,Cc1ccsc1C(=O)NCCSC1CCCC1,-6.354,
4293,CPD002431251,CC(=O)NCCCNC(=O)NC1CCC(C)CC1,-6.501,
4294,CPD000842468,NCc1ccc(COCC(F)(F)F)cc1,-6.455,
4295,CPD002409920,Cc1oc(-c2cccs2)nc1C(=O)NCCCCN1CCOCC1,-7.584,
4296,CPD002433865,CN(C)Cc1ccc(CNC(=O)c2nccnc2N)cc1,-7.845,
4297,CPD002440267,CCSC(SCC)C(O)C(O)C(O)C(C)O,-5.454,
4298,CPD002430720,c1cncc(CNCCCN2CCCCC2)c1,-5.751,
4299,CPD002433743,COCCOc1cccc(N)c1,-5.997,
4300,CPD002442173,CCC/C=N/NC(=O)CCCC(=O)N/N=C/CCC,-5.991,
4301,CPD002500880,CCCCCCCCCC(=O)NN=C1CCCCCCCCCCC1,-7.409,
4302,CPD000370331,O=S(=O)(c1ccccc1)N1CCN(C(=S)NCCCN2CCOCC2)CC1,-7.425,
4303,CPD002418833,CCN(CC)S(=O)(=O)NCCNS(=O)(=O)N(CC)CC,-5.872,
4304,CPD002442573,O=C(O)c1ccc(CNCCCN2CCOCC2)cc1,-6.083,
4305,CPD002415416,CCOC(=O)C(C(=O)OCC)C(NC(=O)OC)C(Cl)(Cl)Cl,-6.259,
4306,CPD002444497,CCCOc1cccc(CCN)c1,-6.187,
4307,CPD002438763,CCN(CC)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,-7.038,
4308,CPD002427573,CNC(=O)NC(=O)C(c1ccccc1)N(C)CC(=O)NCCOC,-7.124,
4309,CPD002500881,CCCCCCCC(=O)NCc1cccs1,-5.527,
4310,CPD002418222,CCCN1CCC(C(=O)O)CC1,-5.427,
4311,CPD000835627,Fc1ccc(CCNC(=S)c2cccs2)cc1,-6.192,
4312,CPD002427576,Nc1nccnc1C(=O)NCCNc1ncccn1,-7.226,
4313,CPD002431935,CN(Cc1cccnc1)C(=O)c1nccnc1N,-7.379,
4314,CPD002440581,CCC(C)NC(=O)C1CC2CCC1C2,-6.206,
4315,CPD002444303,O=C(O)CCCC(=O)OCCCc1ccccc1,-6.811,
4316,CPD002444163,Cc1c(C(=O)OCc2ccccc2)sc(=S)n1C,-6.738,
4317,CPD000635344,CCOCCn1cnc2sc(C(=O)NCCCN3CCOCC3)c(C)c2c1=O,-7.399,
4318,CPD000147566,Cc1ccc(CCCOC(=O)C[N+]2(C)CCOCC2)cc1,-7.219,
4319,CPD002428844,CCCNC(=S)Nc1cc(Cl)c(N)c(Cl)c1,-5.92,
4320,CPD000313459,COC(=O)CCCCCCCNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,-7.156,
4321,CPD002363945,CCCCCCC1CCC(C(=O)Oc2ccc(OCC)cc2)CC1,-6.852,
4322,CPD002410641,COc1ccc(CCC(=O)NCC(O)COCc2ccc(OC)cc2)cc1,-7.367,
4323,CPD002410744,CCN(Cc1ccc(Br)s1)C(=O)c1cnccn1,-6.461,
4324,CPD002433423,CCOC(=O)CN(CCOC)C(=O)CCCc1ccccc1,-6.501,
4325,CPD002439127,CN(C)CCCOC(=O)c1ccc(C(C)(C)C)cc1,-6.399,
4326,CPD002441882,OCCOc1ccc(CNCc2ccco2)cc1,-6.394,
4327,CPD000141815,CCOc1ccc(C(=O)OCCN(CC)CC)cc1,-5.926,
4328,CPD001632819,CCOCCCNCc1c(F)cccc1Cl,-5.614,
4329,CPD002498476,O=C(O)CCCC1OC(CCCC(=O)O)OC(CCCC(=O)O)O1,-7.095,
4330,CPD002444896,CCOCCCNC(=O)c1ccc(OCC)c(OCC)c1,-6.257,
4331,CPD002414528,SC(=NCc1ccc(Cl)cc1)C1CCCCC1,-6.555,
4332,CPD002441852,COc1ccc(CCNCc2ccc(Br)cc2)cc1,-6.764,
4333,CPD002432718,CCCCNC(=O)NC(=O)CN(C)CCCc1ccccc1,-7.009,
4334,CPD002432567,CCCCCc1ccc(C(=O)CC)cc1,-5.775,
4335,CPD002417237,N=C(N)SCCSc1ccc(Cl)cc1,-5.823,
4336,CPD002438319,CC(C)(C)C(N)CN,-4.439,
4337,CPD002498792,O=C(O)CCCCCCCCC(O)C[NH+]1CCCCC1,-6.058,
4338,CPD002498130,O=C(NCCCCc1ccccc1)c1ccc(C(=O)NCCCCc2ccccc2)cc1,-7.712,
4339,CPD002499568,COC(=O)c1ccc(CN)o1,-6.12,
4340,CPD002415751,CCCCOc1ccc(/C=C/C(=O)c2ccc(OC)c(CSCC(=O)O)c2)cc1,-7.286,
4341,CPD002433086,COCCCNC(=O)CSc1ccc(C)c(C)c1,-6.199,
4342,CPD000272850,CCN(CC)CCCOC(=O)c1ccc(OC)cc1O,-5.794,
4343,CPD002414690,NC(=O)NCCC(=O)O,-5.655,
4344,CPD002428247,O=C(NCCSCc1cccs1)C1CC1,-5.553,
4345,CPD002500830,CCC(C)N1CCC(CN)C1,-4.934,
4346,CPD002407246,CN(CCOc1ccc(Cl)cc1)Cc1nc(N)nc(N)n1,-8.059,
4347,CPD000372956,CCOc1ccc(N)cc1OCC,-5.678,
4348,CPD002417782,COc1ccc(OCCCNCCc2ccccc2)cc1,-6.699,
4349,CPD002364553,O=C(CCCC(=O)OCC(=O)c1ccc(Br)cc1)OCC(=O)c1ccc(Br)cc1,-7.861,
4350,CPD002414736,COCCN=C(S)NCCN(Cc1ccccc1)C(S)=NCCOC,-6.252,
4351,CPD002433052,COC(CNC(=O)CNC(=O)OCc1ccccc1)c1ccccc1,-8.173,
4352,CPD002433684,COCCN(Cc1cccs1)C(=O)CC1C=CCC1,-6.331,
4353,CPD002499311,CCCOc1ccc(C[N+](C)(C)C)cc1C[N+](C)(C)C,-5.609,
4354,CPD002498450,CC(C)CNC(=O)NC(NC(=O)C1CCCCC1)(C(F)(F)F)C(F)(F)F,-7.239,
4355,CPD002432900,CC(C)CNC(=O)C(C)SCc1ccccc1,-6.39,
4356,CPD002433739,COCCN(C)CCCc1ccccc1,-5.732,
4357,CPD002418999,Nc1nccnc1C(=O)NCCC(c1ccccc1)c1ccccc1,-8.366,
4358,CPD002414832,N#Cc1ccc(OCCBr)cc1,-5.725,
4359,CPD002498291,CCCCS(=O)(=O)CC(=O)O,-5.193,
4360,CPD002414981,C=CCc1cc(C)ccc1OCCNC(C)C,-6.186,
4361,CPD001853802,Cc1nc(-c2ccc(CCNC(=O)c3nccnc3N)cc2)cs1,-8.77,
4362,CPD002500791,CCN1CCN(CC2CCCN2)CC1,-5.269,
4363,CPD001353608,CCCCCOC(=O)CSc1nc2c(c(=O)[nH]c(=O)n2C)n1CCC,-6.743,
4364,CPD002444661,CC(C)CNC(=O)CCc1ccc(NC(=O)C2CCCCC2)cc1,-7.708,
4365,CPD002441728,CCCOC(=O)C(N)c1ccccc1,-5.93,
4366,CPD002417313,CN(C)Cc1ccc(CNC(=O)/C=C/c2ccsc2)cc1,-7.031,
4367,CPD002500468,CCCCc1ccc(NC(=O)C2CC3CCC2C3)cc1,-6.942,
4368,CPD002365950,CCCCN(CC)C(=O)COc1ccccc1C#N,-6.568,
4369,CPD002500338,CCCCCCCCCCCC(=O)NN=CC1CCCCC1,-6.792,
4370,CPD002444278,O=C(O)CCC(=O)OCCCc1ccccc1,-6.349,
4371,CPD002445172,CCSc1ccccc1C(=O)NCC(C)C,-6.289,
4372,CPD002499742,[O-][n+]1ccn(O)c1,-4.528,
4373,CPD002418131,O=C(O)CCCC(=O)c1cccs1,-6.035,
4374,CPD002432143,N#CCCNCc1cccnc1,-5.84,
4375,CPD002430970,C=CCNC(=O)c1ccc(C(=O)OC)cc1,-6.318,
4376,CPD002428770,COC(=O)CNC(=O)c1ccc(CNC(=O)OC(C)(C)C)cc1,-7.707,
4377,CPD002429844,N#Cc1ccc(CCC(=O)OCc2ccc(C#N)cc2)cc1,-7.623,
4378,CPD002430666,CN(CC(=O)NC(=O)NCC(F)(F)F)CC(F)(F)F,-6.795,
4379,CPD002417432,CC1CCCN(CCCCNC(=O)CCc2ccc(C#N)cc2)C1,-7.294,
4380,CPD002432256,CN(Cc1ccsc1)C(=O)CCl,-5.22,
4381,CPD002364049,CCCCCCCCc1ccc(-c2ccc(C(=O)OC(C)C(=O)OC(C)C)cc2)cc1,-6.97,
4382,CPD002438316,CC(C)CCC(CCNCc1ccco1)c1ccco1,-5.992,
4383,CPD002430169,CNC(=S)NNC(=O)c1ccc(NNC(=S)NC)cc1,-6.688,
4384,CPD002411872,CSc1ccc(CN(C)CC(=O)NC(=O)NC2CCCC2)cc1,-7.37,
4385,CPD002428344,CC1CCCCC1N=C(S)NC1CC1,-5.701,
4386,CPD002441431,CCCOC(=O)c1ccc(OC(=O)CCCOc2ccc(Cl)cc2Cl)cc1,-7.981,
4387,CPD002498744,O=C(O)CC(C(=O)O)c1ccc(OCCCOc2ccc(C(CC(=O)O)C(=O)O)cc2)cc1,-8.032,
4388,CPD000774134,Cc1c(N)cccc1C(=O)NCC(C)C,-6.383,
4389,CPD002427090,CCN(CCO)C(=S)Nc1cc(C)cc(C)c1,-6.063,
4390,CPD002427542,CCCOc1cccc(CN)c1,-6.092,
4391,CPD002418983,CCS(=O)(=O)NC(C)C(=O)O,-5.748,
4392,CPD000794131,S=C(NCCSc1ccc(Cl)cc1)NC1CC1,-6.054,
4393,CPD002501182,CC(=O)NNC(S)=NCC(C)C,-5.823,
4394,CPD002432690,CCN1CCCC1CNC(=O)CC(C)C,-5.479,
4395,CPD002418647,CCNC1CCCCC1,-5.247,
4396,CPD002444483,CCCCNC(=O)c1ccc(NC(=O)c2ccncc2)cc1,-7.495,
4397,CPD000385574,COCCn1c(SCC(=O)Nc2sccc2C(N)=O)nnc1-c1ccncc1,-8.225,
4398,CPD002428139,COC(=O)CNc1ccc(C(=O)OC)cc1,-6.294,
4399,CPD002442010,NCCC1C2CC3CC(C2)CC1C3,-6.009,
4400,CPD002433677,CN(CCCC(=O)OC(C)(C)C)C(=O)c1ccccc1Cl,-7.287,
4401,CPD002432648,CCN(CC)CC(=O)NC(=O)NC1CCCCC1,-6.357,
4402,CPD001481987,CCCCC(C)=NN=C(S)Nc1ccccc1,-6.095,
4403,CPD001390115,Fc1ccccc1CSCCNC(=S)Nc1ccccc1,-6.959,
4404,CPD002365125,Cc1c(C(=O)OCCOc2c(Cl)cc(Cl)cc2Cl)sc(=S)n1C,-7.439,
4405,CPD002443000,C=CCNCc1ccc(Br)cc1,-5.08,
4406,CPD002415653,CCCCN=C(S)NN=C1CCCCCC1,-6.043,
4407,CPD002417054,C=CCNC(=O)NC(=O)CN(C)CCOc1ccc(Cl)cc1,-6.922,
4408,CPD002443086,C=CCOc1ccc(CNCCc2ccc(OC)cc2)cc1,-6.376,
4409,CPD002427388,COc1ccc(N)cc1OCCO,-5.903,
4410,CPD002440570,CCOC(=O)CNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(=O)NCC(=O)OCC,-8.018,
4411,CPD002427221,CCCNC(=O)c1ccc(Cl)nc1,-5.916,
4412,CPD002418763,Clc1ccc(Sc2ncccc2Cl)cc1,-6.086,
4413,CPD002366525,CCc1cccc(NC(=S)N(CCC(C)C)C(C)c2cccs2)c1,-6.695,
4414,CPD002484805,CCOc1nc(OCC#N)nc(N2CCOCC2)n1,-7.323,
4415,CPD002414618,CC(=O)NCC(=O)OCc1ccc(COC(=O)CNC(C)=O)cc1,-7.202,
4416,CPD002433407,CCCCC(=O)N(C)Cc1ccc(OC)cc1,-6.021,
4417,CPD002443763,CCC(C)CN=C(S)NC1CC1,-4.96,
4418,CPD002432783,CCC(C)N(Cc1ccccc1)C(=O)CCc1cccs1,-7.047,
4419,CPD002418527,Cc1csc(CNC(=O)c2nccnc2N)n1,-7.18,
4420,CPD002430904,CCNC(=O)C1CCN(CC(C)C)CC1,-6.117,
4421,CPD000063436,O=C(Cc1nc(-c2ccc(Br)s2)cs1)NCCN1CCOCC1,-7.384,
4422,CPD002433853,CCCC(C)N(C)CC(=O)NC(=O)NCCc1cccs1,-6.51,
4423,CPD002427731,CCN(CC)C(=S)SCC(=O)NC(=O)NC1CCCCC1,-6.812,
4424,CPD002413314,CCN(CC)C(=S)Sc1ccc([N+](=O)[O-])cc1,-6.101,
4425,CPD000708353,CCCCn1c(N)c(N(CCOC)C(=O)c2ccc(Br)o2)c(=O)[nH]c1=O,-7.423,
4426,CPD002433194,CC(C)C(O)C(C#N)CN1CCCC1,-5.583,
4427,CPD002440193,O=C(O)CCCCCCCCCCc1ccc(C(=O)O)s1,-6.15,
4428,CPD002364250,CCCCC1CCC(C(=O)NNC(=O)c2ccc(Cl)cc2)CC1,-8.016,
4429,CPD002433606,CC(C)CCN(CC(N)=O)C1CC1,-5.386,
4430,CPD002432452,O=C(NCCCN1CCCC1)c1cccnc1,-6.248,
4431,CPD002427917,Fc1ccc(CN=C(S)NCc2cccs2)cc1,-6.414,
4432,CPD002415690,CN=C(S)NCCSCc1ccccc1F,-5.592,
4433,CPD002398833,CNC(=O)CNC(=O)c1ccc(Br)cc1,-6.414,
4434,CPD000293037,COc1ccc(CN=C(S)NCc2ccc(OC)cc2)cc1,-6.835,
4435,CPD002428208,O=C(O)CCN1CCNCC1,-5.557,
4436,CPD002415873,O=C(O)CSCc1ccc(F)cc1,-6.346,
4437,CPD002416296,CCN(CC)c1ccc(C=NN=C(N)S)cc1,-6.277,
4438,CPD002427628,CCOCc1ccc(CNC(=O)c2nccnc2N)cc1,-7.771,
4439,CPD002484275,COC(=O)c1c(NC(=O)C2CCCCC2)sc(C(=O)N(C)C)c1C,-7.633,
4440,CPD002431778,OCCCNC(=S)NCc1ccccc1,-5.884,
4441,CPD002428613,CCN(Cc1ccc(Cl)s1)C(=O)CCc1cccs1,-6.379,
4442,CPD002431498,NCc1cc(Br)ccc1OC(F)F,-6.056,
4443,CPD001496936,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,-7.167,
4444,CPD002498154,COCCNC(=O)c1ccc(C(C)C)cc1,-6.215,
4445,CPD000306252,CC(C)c1ccc(OCCCCN2CCCC2)cc1,-6.751,
4446,CPD002441927,CCOCCCNCc1ccc(C(=O)O)cc1,-6.355,
4447,CPD002413781,CCOC(=O)/C(C#N)=C\NC(C)=O,-5.771,
4448,CPD000794663,CCC(=O)NC(C)c1cccs1,-5.47,
4449,CPD002415712,CCNCC(O)COCc1ccc(OC)cc1,-5.886,
4450,CPD002433466,CN(Cc1ccsc1)C(=O)CCc1cccs1,-5.834,
4451,CPD000794375,CC(C)NC(=O)C(=O)NCCC1CCCC1,-6.691,
4452,CPD000773925,CC(C)(C)C(N)CN1CCCC1,-5.036,
4453,CPD002441241,CCCCOc1ccc(Oc2ccc(C#N)c(C#N)c2)cc1,-7.694,
4454,CPD002440632,CN(C)/C=C\C(=O)c1ccc(Br)cc1,-5.817,
4455,CPD002412400,CCOC(=O)/C=C1/CCC(C=O)=C1N1CCOCC1,-6.496,
4456,CPD002433371,O=C(NCCCN1CCCC1=O)C1CCC1,-6.257,
4457,CPD002433278,CSCC(=O)NCCc1cccs1,-5.057,
4458,CPD000103179,[O-][n+]1c2c([n+]([O-])c3c1CCCC3)CCCC2,-6.964,
4459,CPD002433380,O=C(CSCc1ccncc1)N(Cc1ccsc1)C1CC1,-6.355,
4460,CPD002444860,CCCCCCCCCc1ccc(C(=O)O)cc1,-6.371,
4461,CPD002429439,CNCCC(F)(F)F,-4.098,
4462,CPD002099113,CNC(CC(=O)O)C(=O)O,-5.098,
4463,CPD002444442,S=C(NCCSc1ccc(Cl)cc1)NC1CCCC1,-6.636,
4464,CPD002500811,NCC1CCN(Cc2ccco2)C1,-5.652,
4465,CPD002365453,CCCCCCCCCCCC[S+]([O-])C1CCCCC1OC(C)=O,-5.903,
4466,CPD002428210,CCS(=O)(=O)CC(=O)O,-5.06,
4467,CPD001391941,COCCNC(=S)NCc1cccc(CNC(=S)NCCOC)c1,-5.979,
4468,CPD002500518,CCCC(C)NC(=O)c1ccc(N(C)C)cc1,-6.321,
4469,CPD002433792,CCOC(=O)CSCC(=O)NCc1cccs1,-5.658,
4470,CPD002439827,CCCCCCCCOC(=O)C1C(c2ccccc2)C(C(=O)O)C1c1ccccc1,-7.716,
4471,CPD002438413,Cc1ccccc1OCCN,-5.933,
4472,CPD002429294,CNC(=O)C1CCN(CCc2ccncc2)CC1,-6.652,
4473,CPD002431884,CC1CCCCN1CCCCNC(=O)CCc1ccc(C#N)cc1,-7.325,
4474,CPD002366617,O=C(O)CN1CCOCC1,-5.194,
4475,CPD002427636,CC(C)CCNC(=O)C(NC(N)=O)C(C)C,-6.892,
4476,CPD000710962,CCOc1ccc(C(=O)NCC(=O)NCCCn2nc(C)cc2C)cc1OCC,-7.849,
4477,CPD002432665,CCC(=O)NCC(c1ccsc1)N(C)C,-5.723,
4478,CPD002442996,C=CCNCc1ccc(OCC)cc1,-5.601,
4479,CPD002429849,CN(C)CCCN(Cc1ccc(Cl)c(Cl)c1)C(=O)/C=C/c1ccncc1,-7.254,
4480,CPD002438334,C#CCN(CC(=O)C(C)(C)C)C(C)(C)C,-5.306,
4481,CPD002418635,CS(=O)(=O)NCCC(=O)O,-5.537,
4482,CPD002443885,CCCCC1CCC(C(=O)Oc2ccc(OC)cc2)CC1,-7.082,
4483,CPD002444831,CCCCCc1ccc(/C=C/C(=O)O)cc1,-6.288,
4484,CPD002417222,COC(=O)CCNC(=O)c1ccc(C(C)(C)C)cc1,-6.975,
4485,CPD000273357,O=C(O)CCC(=O)CCC(=O)c1cccs1,-6.08,
4486,CPD002431479,c1csc(CNCCN2CCCC2)c1,-4.844,
4487,CPD002498653,CC(NC(=O)C1CC1)C1CC2CCC1C2,-6.19,
4488,CPD001905153,Cc1nc(NC(C)C)sc1C(=O)NCC(C)C,-6.434,
4489,CPD002430458,Nc1nccnc1C(=O)NCCNC(=O)c1ccc(Cl)c(Cl)c1,-8.939,
4490,CPD002364183,CCCCCCCCCCOc1ccc(OC(=O)c2cccnc2)cc1,-6.912,
4491,CPD002445067,CCCCc1ccc(NC(S)=NCCc2ccc(Cl)cc2)cc1,-7.408,
4492,CPD002365047,O=CC(Cl)=C(Sc1ccc(Cl)cc1)Sc1ccc(Cl)cc1,-6.766,
4493,CPD002429911,CCc1ccc(CCC(=O)NC)cc1,-6.094,
4494,CPD002413165,CC(=O)NC(NC(C)=O)C(Cl)Cl,-5.539,
4495,CPD002500528,CNCc1ccsc1,-4.245,
4496,CPD000708900,CCCCOc1ccc(C(=O)NCC(=O)N2CCN(C(=O)c3ccco3)CC2)cc1,-8.509,
4497,CPD002416978,COC(=O)c1ccc(CBr)cc1,-5.696,
4498,CPD002439091,CCCCCCCN=C(S)Nc1ccccc1F,-5.709,
4499,CPD002396409,CNC(=O)CNC(=O)c1cc(Br)ccc1Cl,-6.589,
4500,CPD002428464,CCN1CCCC1CNC(=O)C1CCCC1,-5.938,
4501,CPD002438751,C=C(Br)CN1CCOCC1,-4.561,
4502,CPD000605930,CCN(CC(=O)NCCCN1CCOCC1)S(=O)(=O)c1ccc(Cl)cc1,-7.795,
4503,CPD002429331,CCOC(=O)C(NC(=O)c1cc(F)c(F)cc1Cl)C(=O)OCC,-7.162,
4504,CPD002405623,CCCCN(CCCC)S(=O)(=O)c1[nH]ncc1C(=O)OCC,-6.249,
4505,CPD002444007,CC(C)CNC(=O)CCNC(=O)c1ccccc1,-7.006,
4506,CPD002429296,O=C(NCCCN1CCCC1=O)C1CCCC1,-6.543,
4507,CPD000034035,CCOCCCNCc1ccc(F)cc1Cl,-5.577,
4508,CPD002428784,CSc1ccc(C)c(C(=O)NCC2CC2)c1,-6.149,
4509,CPD002485624,CCCOc1ccc(-c2nc(C#N)c(NCCCN(C)C)o2)cc1,-7.408,
4510,CPD002419163,CCCC(C)NC(=O)c1cc(Br)c(Br)s1,-5.846,
4511,CPD002430228,CC(C)NC(=O)CN(C)CC(=O)NC(=O)NCCC1=CCCCC1,-7.414,
4512,CPD002417896,Cc1nc(-c2ccc(CCNC(=O)c3nccnc3N)s2)cs1,-8.408,
4513,CPD002428729,COC(=O)CNC(=O)c1ccc(C)cc1,-6.815,
4514,CPD002429120,O=C(CCNC(=O)C1CC1)NC1CCCCC1,-6.308,
4515,CPD002501127,Fc1ccc(CN=C(S)NCCc2ccc(Cl)cc2)cc1,-7.224,
4516,CPD002433111,COCCCN(CCOC)Cc1ccccc1,-5.428,
4517,CPD002412875,C[N+](C)(N)CC(=O)[O-],-4.59,
4518,CPD002416531,CC(C)N=C(S)NNC(=O)C1CC1,-5.71,
4519,CPD002501115,CCCCNC(=O)C12CC3CC(CC(C3)C1)C2,-7.143,
4520,CPD002426766,CC(C)CCC(C)(N)C(=O)O,-5.426,
4521,CPD002428560,CCOC(=O)NC(C(=O)O)C(C)C,-5.703,
4522,CPD000371575,CN(C)S(=O)(=O)c1cc(NC(=O)CNCCN2CCOCC2)ccc1Cl,-7.687,
4523,CPD002438914,CCOC(=O)CCc1cc(C(=O)OCC)c(CCC(=O)OCC)cc1C(=O)OCC,-6.677,
4524,CPD002431813,CCOC(=O)C(C)NC(=O)CNC(=O)c1cc(C)cc(C)c1,-8.31,
4525,CPD002439286,CC(C)(C)C(=O)NCCCNC(=O)c1cccs1,-6.662,
4526,CPD000280235,CSc1ccc(CN2CCN(Cc3ccncc3)CC2)cc1,-7.333,
4527,CPD001483153,Nc1ccccc1C(=O)NCCc1ccccc1,-7.378,
4528,CPD002430817,N#Cc1ccc(CNCCN2CCCC2)cc1,-6.028,
4529,CPD002413991,COCCN(CCOC)C(=O)COC(=O)c1ccc(C#N)cc1,-6.967,
4530,CPD000280097,CCOC(=O)c1sc(N)c(C#N)c1C,-5.945,
4531,CPD002498605,CCOC(=O)c1sc(NC(=O)CCCC(=O)O)c(C#N)c1C,-7.053,
4532,CPD002366462,O=C(O)CCSc1ccc(Cl)cc1,-6.005,
4533,CPD002440248,CN(C)CCCN1CCC(=O)C2CCCCC21,-6.261,
4534,CPD002411131,CN(CCC#N)C(=O)COc1cc(Cl)ccc1C(N)=O,-7.375,
4535,CPD002417150,CCN(CC)C(=S)SCc1csc(-c2ccc(C)cc2)n1,-6.568,
4536,CPD002429253,Cc1csc(SCCCOc2ccc(C#N)cc2)n1,-6.416,
4537,CPD000653001,COc1ccc(S(=O)(=O)N2CCC(C(=O)NCCCN3CCOCC3)CC2)cc1,-8.143,
4538,CPD002413090,CC(NC(N)=O)C(=O)O,-5.563,
4539,CPD002429023,COCc1ccccc1C(=O)NCCC(C)C,-6.196,
4540,CPD002365324,CC(NC(=O)C(C)NC(=O)CNC(=O)OCc1ccccc1)C(=O)O,-7.92,
4541,CPD002445070,CCCCc1ccc(NC(S)=NCCCOC(C)C)cc1,-5.845,
4542,CPD002415033,COC(=O)CNC(=O)c1cc(C)cc(C)c1,-6.974,
4543,CPD002430277,O=C(O)CCCOc1ccc(Cl)cc1,-6.327,
4544,CPD000231654,O=C(O)CCOc1ccc(Cl)cc1,-6.253,
4545,CPD002445195,COc1ccc(/C=C/C(=O)OCCN(C)C)cc1,-6.118,
