,compound_id,smiles,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate,rank
7904,CPD002289075,COc1ccc(cc1OC)c2cc(C(=O)OC(C)C#N)c3ccccc3n2,-5.939,COc1ccc(-c2cc(C(=O)OC(C)C#N)c3ccccc3n2)cc1OC,-5.939,,-0.0,0,2549.5
7905,CPD002455043,OC(=O)CCCC(=O)N1CCN(CC1)c2nc(c3ccccc3)c4cc(Br)ccc4n2,-10.206,O=C(O)CCCC(=O)N1CCN(c2nc(-c3ccccc3)c3cc(Br)ccc3n2)CC1,-10.206,,-0.0,0,6.0
7906,CPD002395661,COc1ccc(cc1)c2nn(cc2C3CC(=NN3S(=O)(=O)C)c4cccs4)c5ccccc5,-4.149,COc1ccc(-c2nn(-c3ccccc3)cc2C2CC(c3cccs3)=NN2S(C)(=O)=O)cc1,-4.149,,-0.0,0,7531.0
7907,CPD002488298,Cc1nn(c2N=C(O)CC(c3ccc(F)cc3Cl)c12)c4ncnc5[nH]cnc45,-7.026,Cc1nn(-c2ncnc3[nH]cnc23)c2c1C(c1ccc(F)cc1Cl)CC(O)=N2,-7.026,,-0.0,0,958.0
7908,CPD000523572,OC(=O)CCCC(=O)N1N=C(CC1c2ccc3OCOc3c2)c4ccccc4,-7.989,O=C(O)CCCC(=O)N1N=C(c2ccccc2)CC1c1ccc2c(c1)OCO2,-7.989,,-0.0,0,310.5
7909,CPD002407672,Fc1cccc(c1)c2occ(CN3C=Nc4sccc4C3=O)n2,-3.963,O=c1c2ccsc2ncn1Cc1coc(-c2cccc(F)c2)n1,-3.963,,-0.0,0,7894.5
7910,CPD002395662,COc1ccc(cc1)c2nn(cc2C3CC(=NN3S(=O)(=O)C)c4ccco4)c5ccccc5,-2.732,COc1ccc(-c2nn(-c3ccccc3)cc2C2CC(c3ccco3)=NN2S(C)(=O)=O)cc1,-2.732,,-0.0,0,8836.0
7911,CPD002395421,CN(CCSc1ccc(Cl)cc1)CC2=Nc3ccccc3C(=O)N2,-5.728,CN(CCSc1ccc(Cl)cc1)Cc1nc2ccccc2c(=O)[nH]1,-5.728,,-0.0,0,3027.0
7912,CPD002376439,CC1=CN2C(=NC(=C(Cc3nnc(SCC(=O)Nc4cccc(Cl)c4C)n3C)C2=O)C)C=C1,-4.947,Cc1ccc2nc(C)c(Cc3nnc(SCC(=O)Nc4cccc(Cl)c4C)n3C)c(=O)n2c1,-4.947,,-0.0,0,5312.5
7913,CPD002484430,COc1cc(cc(OC)c1OC)C2CC(=O)Nc3[nH]nc(Nc4ccccc4)c23,-4.778,COc1cc(C2CC(=O)Nc3[nH]nc(Nc4ccccc4)c32)cc(OC)c1OC,-4.778,,-0.0,0,5862.0
7914,CPD002403496,CN1CCN(CC1)c2ncnc3n(cc(c4ccccc4)c23)c5cccc(Cl)c5,-4.352,CN1CCN(c2ncnc3c2c(-c2ccccc2)cn3-c2cccc(Cl)c2)CC1,-4.352,,-0.0,0,7082.5
7915,CPD000300550,CS(=O)(=O)N1CCN(CC1)C(=O)c2cc(nc3ccc(Cl)cc23)c4cccnc4,-5.632,CS(=O)(=O)N1CCN(C(=O)c2cc(-c3cccnc3)nc3ccc(Cl)cc23)CC1,-5.632,,-0.0,0,3249.0
7916,CPD002454478,Cc1nc(ncc1C2=CC(=O)NC(=N2)N3CCc4ccccc4C3)N5CCOCC5,-6.148,Cc1nc(N2CCOCC2)ncc1-c1cc(=O)[nH]c(N2CCc3ccccc3C2)n1,-6.148,,-0.0,0,2117.0
7917,CPD002397962,CCc1cc2c(=O)c(c3cnn(c3)c4ccccc4)c(oc2cc1O)C(F)(F)F,-5.297,CCc1cc2c(=O)c(-c3cnn(-c4ccccc4)c3)c(C(F)(F)F)oc2cc1O,-5.297,,-0.0,0,4194.0
7918,CPD002395006,CC1CCN(CC1)C(=O)CSc2nc3cc(Cl)ccc3c(=O)n2Cc4ccccc4,-5.762,CC1CCN(C(=O)CSc2nc3cc(Cl)ccc3c(=O)n2Cc2ccccc2)CC1,-5.762,,-0.0,0,2938.5
7919,CPD002488241,COc1cccc2C=C(C(=O)Oc12)c3csc(n3)c4ccc(F)cc4,-5.094,COc1cccc2cc(-c3csc(-c4ccc(F)cc4)n3)c(=O)oc12,-5.094,,-0.0,0,4861.0
7920,CPD002406403,[O-][N+](=O)c1ccc2N=CN(Cc3coc(n3)c4cccs4)C(=O)c2c1,-5.057,O=c1c2cc([N+](=O)[O-])ccc2ncn1Cc1coc(-c2cccs2)n1,-5.057,,-0.0,0,4969.0
7921,CPD002484229,Cc1cc(NC(=O)c2cc(nc3ccccc23)c4ccc(Br)cc4)nn1C,-4.501,Cc1cc(NC(=O)c2cc(-c3ccc(Br)cc3)nc3ccccc23)nn1C,-4.501,,-0.0,0,6661.0
7922,CPD002454611,Cc1ccccc1C2CC(=O)NC(=C2C#N)SCC(=O)Nc3cccc(c3)C(F)(F)F,-4.902,Cc1ccccc1C1CC(=O)NC(SCC(=O)Nc2cccc(C(F)(F)F)c2)=C1C#N,-4.902,,-0.0,0,5440.0
7923,CPD002487069,COc1cc(OC)c2C(=C(CC(=O)N3CCC(O)(CC3)c4ccc(Cl)cc4)C(=O)Oc2c1)C,-4.111,COc1cc(OC)c2c(C)c(CC(=O)N3CCC(O)(c4ccc(Cl)cc4)CC3)c(=O)oc2c1,-4.111,,-0.0,0,7600.5
7924,CPD002439429,COc1ccc(cc1OC)c2c(C)c3cc(OS(=O)(=O)c4ccccc4)ccc3oc2=O,-4.435,COc1ccc(-c2c(C)c3cc(OS(=O)(=O)c4ccccc4)ccc3oc2=O)cc1OC,-4.435,,-0.0,0,6860.0
7925,CPD001602148,Cc1cccc(CC(=O)N2CC(=O)Nc3ccc(Br)cc3C2c4ccccc4)c1,-5.952,Cc1cccc(CC(=O)N2CC(=O)Nc3ccc(Br)cc3C2c2ccccc2)c1,-5.952,,-0.0,0,2523.0
7926,CPD000048073,CC1CCN2C(C1)C3(Cc4c2nc5ccccn5c4=O)C(=O)N(C)C(=O)N(C)C3=O,-4.356,CC1CCN2c3nc4ccccn4c(=O)c3CC3(C(=O)N(C)C(=O)N(C)C3=O)C2C1,-4.356,,-0.0,0,7069.0
7927,CPD002371757,COc1ccc(cc1)C2=NN(Cc3onc(n3)c4ccccc4C)C(=O)c5ccccc25,-4.921,COc1ccc(-c2nn(Cc3nc(-c4ccccc4C)no3)c(=O)c3ccccc23)cc1,-4.921,,-0.0,0,5382.0
7928,CPD002484693,COc1cccc(C2CC(=O)N(C3=C2C(=O)CCC3)c4sc5CCCCc5c4C#N)c1OC,-5.104,COc1cccc(C2CC(=O)N(c3sc4c(c3C#N)CCCC4)C3=C2C(=O)CCC3)c1OC,-5.104,,-0.0,0,4830.5
7930,CPD000650299,COc1ccc2c(c1)c(=O)oc3c(C)c(OC(C)C(=O)N[C@@H](Cc4c[nH]c5ccc(O)cc45)C(=O)O)ccc23,-8.822,COc1ccc2c(c1)c(=O)oc1c(C)c(OC(C)C(=O)N[C@@H](Cc3c[nH]c4ccc(O)cc34)C(=O)O)ccc12,-8.822,,-0.0,0,83.0
7931,CPD002490353,OC(=O)C(N1CCN(Cc2ccc(Cl)cc2Cl)CC1)c3c[nH]c4ccccc34,-7.839,O=C(O)C(c1c[nH]c2ccccc12)N1CCN(Cc2ccc(Cl)cc2Cl)CC1,-7.839,,-0.0,0,370.0
7932,CPD001375752,Clc1ccccc1c2nc3ccc(Br)cc3c(=O)o2,-4.811,O=c1oc(-c2ccccc2Cl)nc2ccc(Br)cc12,-4.811,,-0.0,0,5757.0
7933,CPD002406978,Cc1ccc2N=CN(Cc3oc(cn3)c4cccc(Cl)c4)C(=O)c2c1,-4.172,Cc1ccc2ncn(Cc3ncc(-c4cccc(Cl)c4)o3)c(=O)c2c1,-4.172,,-0.0,0,7489.5
7934,CPD002407886,Clc1cccc(c1)c2occ(CN3CCCC3c4nnc5ccccn45)n2,-5.043,Clc1cccc(-c2nc(CN3CCCC3c3nnc4ccccn34)co2)c1,-5.043,,-0.0,0,5006.0
7935,CPD002403882,CCN(CC1=Nc2cc(Cl)ccc2C(=O)N1)C(=O)c3cc(Cl)c(OCC(=O)N)c(OC)c3,-5.773,CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)c1cc(Cl)c(OCC(N)=O)c(OC)c1,-5.773,,-0.0,0,2912.5
7936,CPD002434230,Cc1ccccc1c2nc3ccc(Cl)cc3c(=O)o2,-4.399,Cc1ccccc1-c1nc2ccc(Cl)cc2c(=O)o1,-4.399,,-0.0,0,6962.5
7937,CPD002439388,Fc1ccc(cc1)N2C=Cc3nc(ncc3C2=O)N4CCCCC4,-4.072,O=c1c2cnc(N3CCCCC3)nc2ccn1-c1ccc(F)cc1,-4.072,,-0.0,0,7688.0
7938,CPD002485094,Fc1ccccc1c2nnc3sc(cc(=O)n23)c4ccc(Cl)cc4,-5.46,O=c1cc(-c2ccc(Cl)cc2)sc2nnc(-c3ccccc3F)n12,-5.46,,-0.0,0,3721.0
7939,CPD002453599,COc1cccc(c1)c2c(NC(=O)c3ccc(Cl)cc3)oc4ccccc4c2=O,-5.246,COc1cccc(-c2c(NC(=O)c3ccc(Cl)cc3)oc3ccccc3c2=O)c1,-5.246,,-0.0,0,4355.0
7940,CPD002490375,Cc1nn(c2N=C(O)CC(C3=COc4ccccc4C3=O)c12)c5ccc(Cl)nn5,-4.5,Cc1nn(-c2ccc(Cl)nn2)c2c1C(c1coc3ccccc3c1=O)CC(O)=N2,-4.5,,-0.0,0,6665.5
7941,CPD002410382,CC1(C)CC2=C(C(c3cccs3)n4nc(SCc5ccccc5)nc4N2)C(=O)C1,-5.834,CC1(C)CC(=O)C2=C(C1)Nc1nc(SCc3ccccc3)nn1C2c1cccs1,-5.834,,-0.0,0,2775.0
7942,CPD002374537,CCN1CCC2(CC1)N=C(SCC(=O)Nc3ccc(F)cc3F)C(=N2)c4ccccc4,-5.107,CCN1CCC2(CC1)N=C(SCC(=O)Nc1ccc(F)cc1F)C(c1ccccc1)=N2,-5.107,,-0.0,0,4817.0
7943,CPD002367996,COc1cc(NC(=O)CN2C(=Nc3c(sc4cccc(F)c34)C2=O)C)cc(OC)c1OC,-4.654,COc1cc(NC(=O)Cn2c(C)nc3c(sc4cccc(F)c43)c2=O)cc(OC)c1OC,-4.654,,-0.0,0,6226.5
7944,CPD002372965,Cc1ccc(cc1)N2C(=O)NC(=O)C3=C2NC(=NC3(C(F)(F)F)C(F)(F)F)c4occc4,-4.719,Cc1ccc(-n2c3c(c(=O)[nH]c2=O)C(C(F)(F)F)(C(F)(F)F)N=C(c2ccco2)N3)cc1,-4.719,,-0.0,0,6054.0
