ID smiles score
CPD002401130 Cn1c(=O)[nH]c(=O)c2n(CC=C)c(nc12)N3CCC(CC3)C(=O)N -4.727
CPD002371711 CCOc1ccc(cc1)n2nc(C(=O)N(C)c3ccccc3OCC)c4ccccc4c2=O -4.175
CPD002398462 COCCNC(=O)C(C)OC(=O)c1cc2ccccc2[nH]1 -4.204
CPD002241580 CC(C)n1c(NCCO)nc2n(C)c(=O)n(C)c(=O)c12 -4.004
CPD002396041 COc1ccc(cc1OC)c2noc(CSc3nnc(c4ccco4)n3C5CCCCC5)n2 -4.203
CPD002403902 CSc1nc(nc(C)c1C(=O)Nc2ccc(Cl)cc2)C(C)C -3.611
CPD002374787 Cc1nonc1NC(=O)COc2ccc(cc2)C(C)(C)C -3.412
CPD002393253 Cc1ccc2c(C)nc(NC3=NC(CC(=O)N3)C(=O)Nc4ccc(Br)cc4)nc2c1 -7.191
CPD002401131 Cn1c(=O)n(C)c2nc(SCC(=O)N)n(CC=C)c2c1=O -4.249
CPD002393254 CC(C)Nc1nc(nc2ccccc12)c3ccccc3O -4.635
CPD002398463 CCn1c(SCC(=O)Nc2oc(C)c3C(=NNC(=O)c23)C)nnc1C4CC4 -3.412
CPD002374788 Cc1ccc(OCC(=O)Nc2nonc2C)cc1C -4.989
CPD002241612 CCOC(=O)c1cccc(NC(=O)C(CC)n2cnc3ccccc3c2=O)c1 -4.696
CPD002403903 CCCCc1noc(CSc2nnnn2c3cc(C)ccc3OC)n1 -5.306
CPD002374789 CCc1ccc(OCC(=O)Nc2nonc2C)cc1 -4.739
CPD002398464 CCn1nnnc1SCc2oc(nn2)c3c(C)onc3c4ccccc4 -6.075
CPD002393255 CC(C)c1ccccc1NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O -5.380
CPD002396042 COc1ccc(OCCN2CCN(CC2)C(=O)c3nn(Cc4ccccc4)c(=O)c5ccccc35)cc1 -6.099
CPD002371712 CCN(CCCNC(=O)c1nn(c2ccc(OC)cc2)c(=O)c3ccccc13)Cc4ccccc4 -6.542
CPD002401132 CCCCCCNc1nc2n(C)c(=O)[nH]c(=O)c2n1CCCc3ccccc3 -4.214
CPD002241644 CCCNC(=O)COc1ccc2C(=O)C(=C(C)Oc2c1)c3ccc(OC)c(OC)c3 -5.344
CPD002398465 C(Sc1ncnc2ccccc12)c3cn4ccccc4n3 -6.510
CPD002403904 CCN(CC)c1ccc(cc1)c2oc(SCCS(=O)(=O)c3ccc(Br)cc3)nn2 -6.775
CPD002393256 CCOc1ccc(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)cc1 -4.700
CPD002241647 Cc1nc(N2CCN(CC2)C(=O)C(=O)N)c(C#N)c3CCCCc13 -3.926
CPD002403905 Cc1ccc(NS(=O)(=O)c2c(F)cc(F)cc2Br)cc1C -5.217
CPD002396043 CCCn1nc(C(=O)Nc2nnc(Cc3ccccc3)s2)c4ccccc4c1=O -3.577
CPD002401133 CCCCCCn1c(SCc2ccc(F)cc2)nc3n(C)c(=O)[nH]c(=O)c13 -4.127
CPD002374790 CCOc1ccc(cc1OCC)c2nonc2NC(=O)COc3c(C)cc(C)cc3C -6.884
CPD002371716 CCN1CCN(CCNC(=O)c2cc(nc3ccccc23)c4ccc(NC(=O)C)cc4)CC1 -5.497
CPD002393257 Fc1ccc(cc1)C(=O)OCC(=O)N2CCCCC2 -4.651
CPD002398466 Clc1ccc(cc1)c2cc(C(=O)N3CCN(CC3)C(=O)C(=O)N4CCOCC4)c5ccccc5n2 -4.103
CPD002241663 COC(=O)[C@@H](NC(=O)Nc1ccc2oc(nc2c1)c3cccnc3)C(C)C -5.659
CPD002403906 Cc1ccc(OCC(O)CN2C=Nc3sccc3C2=O)c(C)c1 -5.126
CPD002396044 CCCn1nc(C(=O)Nc2cccc(C)c2C)c3ccccc3c1=O -3.884
CPD002401134 Cn1c(=O)[nH]c(=O)c2n(Cc3ccccc3Cl)c(nc12)N4CCc5ccccc5C4 -6.448
CPD002393258 OC(=O)c1nn(CC(=O)Nc2ccccc2)c(=O)c3ccccc13 -5.419
CPD002374791 Oc1nc(Cc2ccc(F)cc2)nc3n(CSCC(=O)Nc4ccc(F)c(Cl)c4)nnc13 -3.521
CPD002398467 O=C(CC1=NNC(=O)c2ccccc12)Nc3ccccc3 -6.270
CPD002371721 COc1ccc(Cl)cc1NC(=O)N2CCN(CC2)c3nc4ccccc4n3Cc5ccccc5 -4.816
CPD002241665 CCCc1nc2c(c(C)nn2c(O)c1Cl)c3ccccc3 -5.384
CPD002403907 Cc1oc(nc1CC(=O)Nc2cccc(c2)C(=O)NC3CC3)c4ccccc4 -3.592
CPD002393259 OC(=O)c1nn(CC(=O)Nc2ccccc2Cl)c(=O)c3ccccc13 -5.083
CPD002396045 CCCn1nc(C(=O)N2CCN(CC2)c3ncccn3)c4ccccc4c1=O -3.976
CPD002401135 CC1CCN(CC1)c2nc3n(C)c(=O)[nH]c(=O)c3n2CCSc4nc5ccccc5[nH]4 -4.314
CPD002398468 CCC(C)(C)NC(=O)CC1=NNC(=O)c2ccccc12 -5.804
CPD002371722 Brc1ccc(NC(=O)N2CCN(CC2)c3nc4ccccc4n3Cc5ccccc5)cc1 -4.824
CPD002374792 Cc1ccc(NC(=O)CSCn2nnc3c(O)nc(Cc4ccc(F)cc4)nc23)c(C)c1 -3.762
CPD002241674 CNc1oc(nc1C#N)c2oc(C)c(c2)S(=O)(=O)N(C)c3ccccc3 -2.931
CPD002398469 Cc1cccc(C)c1NC(=O)CCc2c[nH]c3ccccc23 -3.130
CPD002393260 CC(OC(=O)c1ccc(F)cc1)C(=O)Nc2c(C)n(C)n(c3ccccc3)c2=O -2.829
CPD002396046 CC(Sc1nnc([nH]1)c2cccs2)C(=O)Nc3cccc(Cl)c3Cl -4.323
CPD002403908 Cn1c(SCC(=O)NCc2ccccc2CN3CCOCC3)nnc1c4ccc(Cl)cc4 -4.348
CPD002401136 Cn1c(=O)[nH]c(=O)c2n(CCCc3ccccc3)c(nc12)N4CCC(CC4)C(=O)N -4.054
CPD002398470 CC(C)NC(=O)NC(=O)C(C)Sc1nc2ccccc2[nH]1 -3.892
CPD002374793 Cc1cc(C)cc(NC(=O)CSCn2nnc3c(O)nc(Cc4ccc(F)cc4)nc23)c1 -3.241
CPD002371723 COc1ccc(NC(=O)N2CCN(CC2)c3nc4ccccc4n3Cc5ccccc5)c(OC)c1 -5.217
CPD002393261 COc1cc2c(cc1NC(=O)CSc3nc4ccccc4o3)oc5ccccc52 -3.362
CPD002241677 Cc1nc(NCc2ccccc2)sc1C(=O)N3CCC(CC3)C(=O)N -4.639
CPD002401137 CCN1C(=O)N(C)c2nc(n(CC)c2C1=O)n3nc(CC)cc3CC -4.151
CPD002396047 Clc1ccc(cc1)c2nnc(SCC(=O)Nc3ccc4OCOc4c3)n2CC5CCCO5 -7.426
CPD002241693 Brc1cccc2c1ccn2CC(=O)Nc3nccs3 -3.416
CPD002398471 O=C(CSc1nnc(C2CC2)n1C3CC3)c4c[nH]c(c4)C(=O)N5CCCC5 -3.976
CPD002403909 Cc1cccc(Cc2cnc(NC(=O)CCc3oc(nn3)c4ccsc4)s2)c1Cl -7.114
CPD002374794 Cc1ccccc1NC(=O)CSCn2nnc3c(O)nc(Cc4ccc(F)cc4)nc23 -2.628
CPD002241708 CC(C)CCNC(=O)c1sc(NCc2ccccc2)nc1C -2.298
CPD002371733 CCOC(=O)c1c(NC(=O)C)sc2c(OCC(=O)Nc3ccccc3C)c(C)ccc12 -5.365
CPD002401138 CCOC(=O)C(NC(=O)c1ccccc1)c2c(C)nn(c2C)c3ccccc3 -2.732
CPD002393262 COc1ccc(OC)c(NC(=O)COC(=O)c2sccc2C)c1 -3.410
CPD002396048 Fc1ccc(cc1)n2c(SCC(=O)NCc3ccc4OCOc4c3)nnc2c5ccncc5 -7.563
CPD002398472 Cc1occc1c2nnc(SCC(=O)c3c[nH]c(c3)C(=O)N4CCCC4)n2c5ccccc5 -5.301
CPD002403910 COC(=O)C1=C(C)N(C(=O)NC1c2cc(Br)ccc2OC)c3ccc4OCOc4c3 -6.277
CPD002393263 Clc1cccc(Cl)c1S(=O)(=O)N2CCNCC2.Cl -3.457
CPD002401139 Cn1c(SCC(=O)c2ccc3OCCCOc3c2)nnc1c4ccc(F)cc4 -6.163
CPD002374795 Cn1c(=O)n(C)c2nc(NC(CO)CO)n(Cc3ccc(Br)cc3)c2c1=O -4.555
CPD002371734 CCOC(=O)c1c(NC(=O)C)sc2c(OCc3ccc(F)cc3)c(Br)ccc12 -5.227
CPD002241712 CC(C)n1nc(C)c(NC(=O)c2cc3sccc3n2C)c1C -5.201
CPD002403911 O=C(Nc1nc2ccccc2s1)C3CCCc4ccccc34 -6.795
CPD002398473 Cc1nnc(SCC(=O)c2c[nH]c(c2)C(=O)N3CCCC3)n1C4CCCCC4 -4.890
CPD002393264 COC(=O)c1cc(nc2ccccc12)c3ccc(OC)c(OC)c3 -5.303
CPD002374796 CC(Nc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3ccccc3Cl)c4ccccc4 -5.049
CPD002401140 CCN(CC1=Nc2cc(Cl)ccc2C(=O)N1)C(=O)CNC(=O)c3cccc(C)c3 -5.162
CPD002371737 COC(=O)c1c(NC(=O)C)sc2c(OCc3ccccc3C#N)c(Br)ccc12 -6.227
CPD002241767 CC(C)Nc1oc(nc1C#N)c2oc(C)c(c2)S(=O)(=O)N(C)Cc3ccccc3 -2.993
CPD002403913 CN(CC(=O)Nc1cccc(F)c1)C(=O)CC2=NNC(=O)c3ccccc23 -7.446
CPD002398474 COc1ccc(NC(=O)Cc2coc3cc(C)c(C)cc23)cc1Cl -3.124
CPD002396050 O=C(CSc1nnc(c2ccncc2)n1Cc3ccccc3)Nc4ccccc4C(=O)NC5CC5 -2.732
CPD002398475 CC(Sc1oc2ccccc2n1)C(=O)N3CCCC3 -3.467
CPD002393265 COCc1oc2c(cc(NS(=O)(=O)c3ccc(C)cc3)c4ccccc24)c1C(=O)OC -3.854
CPD002374797 Cn1c(=O)n(C)c2nc(NC3CCCC3)n(Cc4cccc(Br)c4)c2c1=O -4.683
CPD002241856 CCC(C)NC(=O)[C@@H](NC(=O)N1CCn2c1nc3ccccc23)C(C)C -3.596
CPD002371739 CN1CCN(CCNC(=O)CC2CCN(CC2)C(=O)c3cc4ccccc4[nH]3)CC1 -2.051
CPD002398476 CCCNC(=O)C1=CC(=O)c2cc(Cl)ccc2O1 -4.610
CPD002396051 CCCCn1c(=O)[nH]c(=O)c2n(CC)c(COC(=O)C3CC3)nc12 -4.169
CPD002403914 CC(N(C)Cc1cccc(Cl)c1Cl)C(=O)Nc2ccc3NC(=O)Nc3c2 -7.266
CPD002401141 CCOc1ccc(NC(=O)Cc2coc3cc(C)c(cc23)C(C)C)cc1S(=O)(=O)N4CCCC4 -3.778
CPD002393266 COC(=O)c1c(C)oc2c1cc(NS(=O)(=O)c3ccc(C)cc3)c4ccccc24 -3.383
CPD002374798 COc1ccc(Cl)c(Cn2c(NCC3CCCO3)nc4n(C)c(=O)n(C)c(=O)c24)c1 -4.122
CPD002241866 CNC(=O)CSc1nc2CCCCc2c(c1C#N)C(F)(F)F -4.614
CPD002371744 CN(CCc1noc(n1)C(=O)NCc2ccc(F)cc2)C(=O)Nc3cccc(Br)c3 -3.060
CPD002393267 Cn1nc(C(=O)Nc2cccc(I)c2)c3ccccc3c1=O -4.006
CPD002396052 CCn1nc(C(=O)N2CCCC(C2)c3nc4ccccc4s3)c5ccccc5c1=O -3.973
CPD002403915 CC(C)OC(=O)c1ccc(NC(=O)CCc2oc(cn2)c3ccc(C)cc3)cc1 -5.646
CPD002398477 Cc1ccc(cc1NCC(=O)N2CCN(CC2)C(=O)c3cccs3)S(=O)(=O)N4CCCCC4 -3.415
CPD002401142 CCN(CC1=Nc2cc(Cl)ccc2C(=O)N1)C(=O)CNC(=O)c3ccc(F)cc3 -5.429
CPD002374799 CCCCCCNc1nc2n(C)c(=O)n(C)c(=O)c2n1Cc3cc(OC)ccc3Cl -4.216
CPD002393268 CCOC(=O)C1=C(CN2CCN(Cc3ccccc3)CC2)NC(=O)NC1c4ccccc4 -5.276
CPD002241905 CN(CCO)C(=O)COc1ccc2C(=O)C(=C(C)Oc2c1)Oc3ccccc3 -4.921
CPD002396054 COc1cc(NC(=O)c2cc3ccccc3oc2=O)cc(OC)c1OC -5.887
CPD002374800 COc1ccc(Cl)c(Cn2c(NC3CCCCC3)nc4n(C)c(=O)n(C)c(=O)c24)c1 -3.845
CPD002393269 Clc1ccc2nc(cn2c1)c3cccc(Br)c3 -4.305
CPD002241966 CCn1cc(C(=O)CSc2nnc(C)s2)c3ccccc13 -5.258
CPD002396055 Cc1ccc(NC(=O)C2=NNC(=O)c3ccccc23)c(O)c1 -5.679
CPD002398478 CCN(CC)S(=O)(=O)c1ccc(Cl)c(c1)C(=O)N2CCCC2C(=O)O -3.195
CPD002371745 COc1cc(OC)c(NC(=O)N(C)CCc2noc(n2)C(=O)NCc3ccccc3)cc1Cl -3.262
CPD002393270 Fc1ccc(F)c(NC(=O)COc2ncnc3c(Cl)cc(Cl)cc23)c1 -6.628
CPD002403916 CC(C)OC(=O)c1ccc(NC(=O)CCc2oc(cn2)c3ccc(F)cc3F)cc1 -4.447
CPD002401143 CCN(CC1=Nc2ccccc2C(=O)N1)C(=O)CNC(=O)c3ccc(Cl)cc3 -4.638
CPD002374801 Cn1c(NCc2ccco2)nc3n(C)c(=O)n(Cc4cccc(Br)c4)c(=O)c13 -4.781
CPD002241992 CC(C)CNC(=O)COc1cc(O)c2C(=O)C=C(Oc2c1)c3ccccc3 -6.382
CPD002396057 CC1CCC2(CC1)NC(=O)N(NC(=O)CSc3cc(C)c4cccc(C)c4n3)C2=O -4.359
CPD002371748 CCCNC(=O)c1ccc(OCc2nnc(s2)C(=O)Nc3ccccc3F)cc1 -5.760
CPD002398479 O=C(CN1CCN(CC1)C(=O)C2=NN(C(=O)c3ccccc23)c4ccccc4)N5CCCCCC5 -6.626
CPD002403917 CCOC(=O)C1CCN(CC1)C(=O)CCC2=Nc3sc4CCCCc4c3C(=O)N2 -6.038
CPD002393271 O=C(Cn1c(=O)n(Cc2ccccc2)c3ncn(Cc4ccccc4)c3c1=O)NCCc5ccccc5 -6.741
CPD002401144 CCN(CC1=Nc2cc(Cl)ccc2C(=O)N1)C(=O)CNC(=O)c3ccc(cc3)C(C)(C)C -6.251
CPD002374802 CC(C)CC(=O)n1nc(nc1NCc2cccs2)c3ccco3 -4.797
CPD002242009 CC(=O)c1ccc(NC(=O)[C@@]2(CC(=O)O)CC(=NO2)c3ccc(C)cc3)cc1 -6.074
CPD002396058 Clc1ccccc1c2cc(C(=O)NC3CC3)c4ccccc4n2 -4.597
CPD002398480 CC(=O)N1CCN(CC1)C(=O)CSc2cc(C)c3cccc(C)c3n2 -6.595
CPD002403918 CCCNC(=O)COC(=O)\C=C\c1cccc2cccnc12 -7.264
CPD002371750 Brc1ccc(cc1)c2noc(CN3N=C(c4ccccc4)c5ccccc5C3=O)n2 -4.965
CPD002398481 CN(C)C(=O)CSc1cc(C)c2cccc(C)c2n1 -4.929
CPD002393272 Clc1cnc(NC(=O)COC(=O)CNC(=O)c2ccc3ccccc3c2)c(Cl)c1 -7.160
CPD002398482 Cc1cc(SCC(=O)NCCC#N)nc2ccccc12 -3.029
CPD002371752 Cc1ccc(cc1)C2=NN(Cc3onc(n3)c4ccccc4)C(=O)c5ccccc25 -6.928
CPD002403919 CCN1N=C(C(=O)OCC(=O)C(=C2Nc3ccccc3N2)C#N)c4ccccc4C1=O -2.354
CPD002374803 Oc1nc(nc2c1nnn2Cc3ccc(F)cc3F)C4CCCN(C4)C(=O)c5ccccc5Cl -5.185
CPD002242096 CN(C)S(=O)(=O)c1cc(oc1C)c2oc(NCc3ccc(F)cc3)c(n2)C#N -3.861
CPD002401146 COc1ccc(NC(=O)C(C)Sc2ccccc2C(=O)NCC(=O)C(C)(C)C)cc1OC -3.864
CPD002393273 CN(C(=O)CSc1nnc(Nc2ccccc2F)s1)c3ccccc3 -5.703
CPD002396059 O=C(Cn1c(=O)n(Cc2ccccc2)c3ncn(C4CCCC4)c3c1=O)N5CCNC5=O -5.482
CPD002398483 Cc1cc(SCC(=O)NC(=O)NC2CC2)nc3ccccc13 -3.359
CPD002403920 CS(=O)(=O)N1CCCc2cc(ccc12)C(=O)c3oc4ccccc4c3 -5.544
CPD002401147 COc1cccc(C(=O)N2CCC(CC2)C(=O)c3ccc4OCCOc4c3)c1OC -8.146
CPD002374804 Cc1cccc(Cn2nnc3c(O)nc(nc23)C4CCN(CC4)C(=O)c5ccccc5)c1 -4.283
CPD002242104 COc1ccc(cc1)S(=O)(=O)Cc2nnnn2c3ccc(F)cc3 -7.658
CPD002371756 COc1ccc(c(OC)c1)c2noc(CN3N=C(c4ccc(C)c(C)c4)c5ccccc5C3=O)n2 -4.852
CPD002398484 CC(C)CNC(=O)CSc1cc(C)c2ccccc2n1 -6.734
CPD002403921 Fc1ccc(CCNC(=O)CCc2oc(cn2)c3ccccc3)cc1 -4.523
CPD002396060 CCOc1cc(C)c(cc1C(C)C)S(=O)(=O)N2CCCC2 -5.515
CPD002393274 Cc1cc(C(=O)OCC(=O)Nc2ccccc2F)c3ccccc3n1 -4.421
CPD002242138 CC(C)CNC(=O)c1sc(NCc2occc2)nc1C -4.328
CPD002403922 CN1CCN(CC1)c2nc(cs2)c3cc(C)n(NC(=O)C4=NN(C)C(=O)c5ccccc45)c3C.Cl -5.747
CPD002398485 Cc1cccc2c(C)cc(SCC(=O)NCCC#N)nc12 -5.098
CPD002401148 COc1ccc(c2csc(NC(=O)Cn3cnc4N(C)C(=O)N(C)C(=O)c34)n2)c5ccccc15 -2.740
CPD002393275 Clc1ccccc1CNS(=O)(=O)c2ccc3OCCOc3c2 -3.884
CPD002396061 COc1cc(c(OC)cc1Cl)S(=O)(=O)N2CCCC2 -4.528
CPD002371757 COc1ccc(cc1)C2=NN(Cc3onc(n3)c4ccccc4C)C(=O)c5ccccc25 -6.222
CPD002242210 COc1nc2ccccc2nc1C(C#N)C(=O)NC3CCCCC3 -3.398
CPD002374805 Oc1nc(nc2c1nnn2Cc3ccccc3)C4CCN(CC4)C(=O)Cc5ccccc5Cl -4.840
CPD002401150 COc1ccc(cc1F)c2csc(NC(=O)Cn3cnc4N(C)C(=O)N(C)C(=O)c34)n2 -3.514
CPD002396063 CN1CCN(CC1)S(=O)(=O)c2cc(C)c(Cl)cc2C -6.763
CPD002393276 Cc1ccc(NC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1S(=O)(=O)N5CCCCC5 -6.262
CPD002398486 COc1ccc(cc1)n2c(SC(C(=O)N3CCCC3)c4ccccc4)nnc2c5ccncc5 -7.000
CPD002403923 CCC1N(CCc2sccc12)C(=O)C3CCN(CC3)S(=O)(=O)c4ccc(cc4)C#N -5.736
CPD002242227 COc1ccccc1C(O)c2nccn2Cc3ccccc3 -2.380
CPD002371758 COc1ccc(cc1)C2=NN(Cc3onc(n3)c4ccccc4Br)C(=O)c5ccccc25 -6.691
CPD002374806 COc1cccc(Cn2nnc3c(O)nc(nc23)C4CCN(CC4)C(=O)c5ccccc5)c1 -4.052
CPD002401151 COCCc1ccc(cc1)c2csc(NC(=O)Cn3cnc4N(C)C(=O)N(C)C(=O)c34)n2 -4.036
CPD002396064 CCCOc1cc(C)c(cc1C)S(=O)(=O)Nc2cccnc2 -5.883
CPD002403924 [O-][N+](=O)c1ccc(NC2CCCCC2)c3ccncc13 -4.210
CPD002393277 CCCCCn1cnc2n(CCCC)c(=O)[nH]c(=O)c12 -5.615
CPD002398487 CCCCCN1N=C(C(=O)Nc2ccc3oc(C)nc3c2)c4ccccc4C1=O -3.146
CPD002242297 CC(=O)Nc1c(c(C)c(C)n1Cc2ccccc2)S(=O)(=O)c3ccc(C)cc3 -3.023
CPD002371759 COc1ccc(cc1)C2=NN(Cc3onc(n3)c4ccc(Br)cc4)C(=O)c5ccccc25 -7.259
CPD002393278 CCCCNc1nc(cs1)c2ccc(Cl)cc2Cl -3.113
CPD002396065 CCOc1cc(C)c(cc1S(=O)(=O)N(CC)CC)C(C)C -2.840
CPD002398488 CC(OC(=O)c1[nH]c(C)c(C(=O)C)c1C)C(=O)Nc2ccc(Cl)cn2 -2.090
CPD002242315 COc1ccc(cc1)C2(CNC(=O)c3ccc(Cl)cc3Cl)CCOCC2 -6.132
CPD002371762 Clc1ccc(CS(=O)(=O)c2nc3ccccc3nc2N4CCCCC4)cc1 -5.249
CPD002374807 COc1cc(cc(OC)c1OC)C2N(Cc3cccnc3)C(=O)c4[nH]nc(c24)c5cc(C)ccc5O -6.480
CPD002403925 CCCC(=O)OCC1=CC(=O)Oc2cc(O)ccc12 -5.836
CPD002401152 CN1C(=O)N(C)c2ncn(CC(=O)Nc3nc(c(C)s3)c4ccc(OC(F)F)cc4)c2C1=O -6.549
CPD002396066 Cc1ccc(NS(=O)(=O)c2ccc3oc(=O)ccc3c2)c(C)c1 -6.200
CPD002393280 Cc1nc(Oc2ccccc2)c3c4CCCCc4sc3n1 -5.445
CPD002242363 Cc1nc(O)c2C(CC(=O)Nc2n1)c3cc(F)ccc3F -3.801
CPD002242378 CC(C)CNc1nc(cs1)C(=O)Nc2ccc3[nH]ccc3c2 -6.023
CPD002242403 CC(C)Nc1nc(cs1)C(=O)Nc2ncc(C)s2 -4.473
CPD002401154 FC(F)(F)c1cc(Cl)ccc1S(=O)(=O)NCc2ccc(nc2)N3CCOCC3 -3.192
CPD002403926 O=C(NCc1ccccc1)NCC2(CC2)c3ccccc3 -2.061
CPD002396067 Cc1ccc(cc1C)S(=O)(=O)n2cnc3cc(C)c(C)cc23 -4.248
CPD002371763 Clc1ccc(CS(=O)(=O)c2nc3ccccc3nc2N4CCCC4)cc1 -5.434
CPD002398489 O=C(COC(=O)C1=NN(C(=O)c2ccccc12)c3ccccc3)Nc4ccccc4c5ccccc5 -6.850
CPD002374809 CCOC(=O)c1cnc(SCC(=O)Nc2ccc(C)c(Cl)c2)nc1N -5.619
CPD002393281 Clc1ccc(NC(=O)CSc2nnc(c3cccnc3)n2c4ccccc4)nc1 -4.962
CPD002242431 CCCSC1=NN(CCN(C)C)C2=Nc3sc(C)c(CC)c3C(=O)N12 -3.826
CPD002398490 Cc1ccsc1C(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C -6.343
CPD002393282 CC(On1nnc2ccccc12)C(=O)Nc3ccc(Cl)cc3Cl -3.171
CPD002396068 CCN(CC)S(=O)(=O)c1ccc2cc(OC)ccc2c1 -4.865
CPD002401158 COc1cc(NC(=O)CCC2=C(C)c3ccc(C)cc3OC2=O)cc(OC)c1OC -5.270
CPD002374810 CCOC(=O)c1cnc(SCC(=O)Nc2cccc(Br)c2)nc1N -4.230
CPD002242436 COc1ccccc1CNC(=O)c2sc(NC(C)C)nc2C -3.022
CPD002403928 CCOc1ccc(cc1)S(=O)(=O)Nc2nc3ccccc3nc2NC4CC(C)(C)NC(C)(C)C4 -5.163
CPD002371764 Clc1ccc(CS(=O)(=O)c2nc3ccccc3nc2NC4CCCC4)cc1 -5.216
CPD002401159 Fc1ccc(NC(=O)c2ccccc2OCC3CCCO3)cc1Cl -4.561
CPD002398491 CCOC(=O)c1c(C)[nH]c(C(=O)COc2ccc3C(=CC(=O)Oc3c2)C)c1C -6.493
CPD002393283 CCCCCn1nc(C(=O)OCC(=O)Nc2ccc3OCOc3c2)c4ccccc4c1=O -3.138
CPD002396069 CCn1nc(C(=O)Nc2ccccc2Oc3ccccc3)c4ccccc4c1=O -3.209
CPD002374811 CCOC(=O)c1cnc(SCC(=O)Nc2ccc(Br)cc2C)nc1N -5.557
CPD002371765 CSc1nnnn1c2ccc(cc2)C(=O)Nc3ccc(Br)c(C)c3 -5.626
CPD002403929 Fc1ccc(cc1)S(=O)(=O)Nc2nc3ccccc3nc2NC4CCCCC4 -5.575
CPD002242467 COc1ccc(CCNC(=O)c2sc(NCC(C)C)nc2C)cc1 -5.179
CPD002401160 Cc1cc(Br)ccc1NC(=O)CNC(=O)CCc2oc(cn2)c3ccccc3F -3.278
CPD002398492 COc1ccc(CCn2c(SCC=C)nc3N(C)C(=O)N(C)C(=O)c23)cc1 -3.490
CPD002393284 CCn1cnc2n(Cc3ccccc3)c(=O)n(CC(=O)Nc4c(C)cc(C)cc4C)c(=O)c12 -3.321
CPD002396071 CC(C)C(NC(=O)c1cccc(c1)S(=O)(=O)N(C)C)c2ccc3OCCCOc3c2 -6.662
CPD002374812 COc1ccccc1c2noc(CCCC(=O)Nc3ccccc3)n2 -2.100
CPD002371766 CSc1nnnn1c2ccc(cc2)C(=O)Nc3ccccc3F -5.541
CPD002401161 Fc1ccc(NC(=O)CN2CCCC2c3ccccc3)cc1 -4.804
CPD002403930 CC1=C(CCC(=O)Nc2cc(C)ccc2C)C(=O)N(N1)c3ccc(F)cc3 -3.424
CPD002242533 CC(C)[C@H](NC(=O)[C@H](C(C)C)n1nnc2ccccc2c1=O)C(=O)O -4.637
CPD002398493 COc1ccc(CCn2c(SCC(=O)N)nc3N(C)C(=O)N(C)C(=O)c23)cc1 -3.675
CPD002396072 FC(F)(F)c1cc(Cl)ccc1S(=O)(=O)Nc2ccc3cn[nH]c3c2 -6.406
CPD002393285 Oc1ccc(cc1)n2nnnc2SCC(=O)N(CCC#N)c3ccccc3 -6.458
CPD002374814 Clc1ccccc1NC(=O)C2Sc3nnc(c4ccccc4)n3NC52CCCC5 -5.695
CPD002242569 CC(C)CNC(=O)c1onc(CC(=O)Nc2cccc3ncccc23)n1 -6.546
CPD002403931 COc1ccc(NC(=O)CSC2=NN=C(C(=O)N2)c3ccc(C)cc3)cc1 -5.510
CPD002398494 COc1ccc(CCn2c(Br)nc3N(C)C(=O)N(C)C(=O)c23)cc1 -3.508
CPD002371767 FC(F)(F)c1ccc(cc1)C(=O)NC2=C(NC3CCCCC3)c4ccccc4OC2=O -6.439
CPD002393286 CSc1ccccc1C(=O)OCC(=O)NCc2cccs2 -2.950
CPD002401163 CC(C)c1ccc(OCC(=O)NC2CCc3ccccc23)cc1C -3.300
CPD002396073 FC(F)(F)c1cccc(c1)N2CCN(Cc3ncc(o3)c4ccccc4)CC2 -3.110
CPD002403932 O=C(Nc1cccnc1)N2CCN(CC2)c3cnccn3 -2.693
CPD002374815 O=C(Nc1ccccc1)C2Sc3nnc(c4ccccc4)n3NC52CCCCC5 -5.783
CPD002242594 CC(C)C(=O)Nc1ccc2n(C)c(CCn3ccnc3C)nc2c1 -5.550
CPD002371768 FC(F)(F)c1ccc(cc1)C(=O)NC2=C(NC3CCCC3)c4ccccc4OC2=O -6.283
CPD002398495 O=C(Nc1ccc(cc1)c2nc3ccccc3s2)C4CCN(CC4)C(=O)c5occc5 -5.556
CPD002396074 CC(C)C(NC(=O)c1ccc(cc1)S(=O)(=O)N(C)C)c2ccc3OCCOc3c2 -6.539
CPD002393287 CC(C)CCn1nc(C(=O)OCC#N)c2ccccc2c1=O -5.063
CPD002401164 Cc1ccc(C)c(NCC(=O)Nc2cc(Cl)ccc2n3cncn3)c1 -3.121
CPD002403933 CN(Cc1nc2ccccc2[nH]1)S(=O)(=O)c3ccc(Cl)cc3C(F)(F)F -4.112
CPD002242611 CC(C)CCn1c(=O)n(CC(=O)O)c(=O)c2c3CC(C)(C)OCc3sc12 -4.262
CPD002393288 CCOC(=O)c1c(C)[nH]c(C(=O)CSc2nnc(C)s2)c1C -3.877
CPD002374816 Fc1ccc(NC(=O)C2Sc3nnc(c4ccccc4)n3NC52CCCCC5)cc1 -6.570
