,Unnamed: 0,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
14178,14179,CPD002394340,CC(C)(C)NC(=O)NC(=O)Cn1c(=O)n(Cc2ccccc2)c3ncn(Cc4ccccc4)c3c1=O,-5.944,CC(C)(C)NC(=O)NC(=O)Cn1c(=O)c2c(ncn2Cc2ccccc2)n(Cc2ccccc2)c1=O,-5.944,,-0.0,0
71098,71099,CPD002498944,CCc1ccccc1N/C=C(\C#N)/c2nc(cs2)c3ccc(C)cc3,-4.154,CCc1ccccc1N/C=C(\C#N)c1nc(-c2ccc(C)cc2)cs1,-4.154,,-0.0,0
59749,59750,CPD002336065,CCCC(=O)Nc1ccc(cc1)S(=O)(=O)NCCN2N=C(C=CC2=O)c3ccccc3,-4.541,CCCC(=O)Nc1ccc(S(=O)(=O)NCCn2nc(-c3ccccc3)ccc2=O)cc1,-4.541,,-0.0,0
57406,57407,CPD000005754,CC(C)Cn1c(SCC(=O)N2CC(=O)Nc3ccccc23)nnc1c4ccoc4C,-4.608,Cc1occc1-c1nnc(SCC(=O)N2CC(=O)Nc3ccccc32)n1CC(C)C,-4.608,,-0.0,0
26501,26502,CPD002366497,COc1cc(CN(C2CCCC2)C(=NCC(=O)NCc3ccccc3Cl)S)cc(OC)c1OC,-5.446,COc1cc(CN(C(S)=NCC(=O)NCc2ccccc2Cl)C2CCCC2)cc(OC)c1OC,-5.446,,-0.0,0
12012,12013,CPD002444644,CC(C)c1cccc(C)c1NC(=O)c2ccc(CSc3ccccc3)cc2,-6.074,Cc1cccc(C(C)C)c1NC(=O)c1ccc(CSc2ccccc2)cc1,-6.074,,-0.0,0
56926,56927,CPD002501226,CC(=O)NN=C(S)Nc1ccc(Cl)c(Cl)c1,-4.621,CC(=O)NN=C(S)Nc1ccc(Cl)c(Cl)c1,-4.621,,-0.0,0
73801,73802,CPD002375211,CCC(N1N=C(C=CC1=O)c2cc(C)ccc2C)C(=O)Nc3ccc(OC)c(Cl)c3,-4.023,CCC(C(=O)Nc1ccc(OC)c(Cl)c1)n1nc(-c2cc(C)ccc2C)ccc1=O,-4.023,,-0.0,0
57386,57387,CPD002412008,CC(C)N(Cc1oc(C)cc1)C(=O)c2ccc(c(C)c2)n3cnnn3,-4.608,Cc1ccc(CN(C(=O)c2ccc(-n3cnnn3)c(C)c2)C(C)C)o1,-4.608,,-0.0,0
29187,29188,CPD002485882,O=C(Nc1oc2ccccc2c(=O)c1c3ccc4OCOc4c3)C5CCCCC5,-5.363,O=C(Nc1oc2ccccc2c(=O)c1-c1ccc2c(c1)OCO2)C1CCCCC1,-5.363,,-0.0,0
4365,4366,CPD002405926,COc1cc(cc(Br)c1O)C(=O)Nc2cccc(SC)c2,-7.199,COc1cc(C(=O)Nc2cccc(SC)c2)cc(Br)c1O,-7.199,,-0.0,0
74433,74434,CPD002411344,CN1CCN(Cc2cc(=O)oc3cc(C)c(C)cc23)CC1,-3.989,Cc1cc2oc(=O)cc(CN3CCN(C)CC3)c2cc1C,-3.989,,-0.0,0
48165,48166,CPD002456110,NC1=C(C#N)C2(C(=O)N(Cc3ccc(F)cc3)c4ccccc42)c5c(n[nH]c5O1)c6ccccc6,-4.854,N#CC1=C(N)Oc2[nH]nc(-c3ccccc3)c2C12C(=O)N(Cc1ccc(F)cc1)c1ccccc12,-4.854,,-0.0,0
58037,58038,CPD002418075,COc1cc(C)c(NC(=O)c2ccc3SCCC(=O)Nc3c2)cc1OC,-4.59,COc1cc(C)c(NC(=O)c2ccc3c(c2)NC(=O)CCS3)cc1OC,-4.59,,-0.0,0
29183,29184,CPD002428961,COC(=O)c1ccc(\C=N\OCc2ccc(OC)c(F)c2)cc1,-5.363,COC(=O)c1ccc(/C=N/OCc2ccc(OC)c(F)c2)cc1,-5.363,,-0.0,0
22197,22198,CPD000841717,CN(C)C(Cc1ccccc1)C(=O)c2cc3ccccc3o2,-5.596,CN(C)C(Cc1ccccc1)C(=O)c1cc2ccccc2o1,-5.596,,-0.0,0
6487,6488,CPD002499300,Cc1ccc(cc1)C2NC(=NC3=C2CCc4ccccc34)S,-6.65,Cc1ccc(C2NC(S)=NC3=C2CCc2ccccc23)cc1,-6.65,,-0.0,0
61282,61283,CPD002375248,Cc1ccc2OC(=O)N(CCNC(=O)Nc3ccc4OCCOc4c3)c2c1,-4.497,Cc1ccc2oc(=O)n(CCNC(=O)Nc3ccc4c(c3)OCCO4)c2c1,-4.497,,-0.0,0
23763,23764,CPD001239387,CCc1nc2ccccc2c(C(=O)OCC(=O)NC3CCCC3)c1C,-5.539,CCc1nc2ccccc2c(C(=O)OCC(=O)NC2CCCC2)c1C,-5.539,,-0.0,0
44293,44294,CPD002429443,FC(F)(F)c1ccccc1OC(=O)c2cccc(c2)C#N,-4.951,N#Cc1cccc(C(=O)Oc2ccccc2C(F)(F)F)c1,-4.951,,-0.0,0
44629,44630,CPD000364023,COc1ccc(NC(=O)COC(=O)CNS(=O)(=O)c2ccccc2)cc1OC,-4.942,COc1ccc(NC(=O)COC(=O)CNS(=O)(=O)c2ccccc2)cc1OC,-4.942,,-0.0,0
19293,19294,CPD002399954,Fc1cccc(OCC(=O)NCCc2nnc3ccccn23)c1,-5.708,O=C(COc1cccc(F)c1)NCCc1nnc2ccccn12,-5.708,,-0.0,0
63954,63955,CPD002372074,CCCN1C(=O)N(CC(=O)NC2CCCCC2)c3nc(sc3C1=O)N4CCCC4,-4.416,CCCn1c(=O)c2sc(N3CCCC3)nc2n(CC(=O)NC2CCCCC2)c1=O,-4.416,,-0.0,0
36887,36888,CPD002489147,COCCN1C(c2ccc(OC)c(OC)c2)c3c(n[nH]c3c4occc4)C1=O,-5.144,COCCN1C(=O)c2n[nH]c(-c3ccco3)c2C1c1ccc(OC)c(OC)c1,-5.144,,-0.0,0
13549,13550,CPD000871178,CSc1ccccc1C(=O)NCc2coc(n2)c3cccs3,-5.979,CSc1ccccc1C(=O)NCc1coc(-c2cccs2)n1,-5.979,,-0.0,0
30116,30117,CPD002418483,CC(C)C(=O)NC(=S)Nc1ccc(Cl)cc1,-5.334,CC(C)C(=O)NC(=S)Nc1ccc(Cl)cc1,-5.334,,-0.0,0
68382,68383,CPD002429676,CC(C)(C)C1CCCCC1NC(=O)c2ccc(Cl)nc2,-4.263,CC(C)(C)C1CCCCC1NC(=O)c1ccc(Cl)nc1,-4.263,,-0.0,0
36148,36149,CPD000384485,COc1ccccc1CNC(=O)CSc2nn3c(=O)c(nnc3s2)C(C)(C)C,-5.163,COc1ccccc1CNC(=O)CSc1nn2c(=O)c(C(C)(C)C)nnc2s1,-5.163,,-0.0,0
78974,78975,CPD002417848,CCN(CC)c1ccc(NC(=O)c2cc(ccc2C)S(=O)(=O)N)cc1,-3.624,CCN(CC)c1ccc(NC(=O)c2cc(S(N)(=O)=O)ccc2C)cc1,-3.624,,-0.0,0
58741,58742,CPD002489067,COC(=O)c1c(C)[nH]c(c2ccc(F)cc2OC)c1C3C(=O)Nc4ccc(F)cc34,-4.57,COC(=O)c1c(C)[nH]c(-c2ccc(F)cc2OC)c1C1C(=O)Nc2ccc(F)cc21,-4.57,,-0.0,0
25256,25257,CPD000076187,COC(=O)C(C)(C)C1C(C(=O)N2CCOCC2)C(=O)Oc3ccc(Br)cc13,-5.487,COC(=O)C(C)(C)C1c2cc(Br)ccc2OC(=O)C1C(=O)N1CCOCC1,-5.487,,-0.0,0
56913,56914,CPD002434179,OC1(CC(=O)c2ccc3ccccc3c2)C(=O)N(CN4CCOCC4)c5ccccc51,-4.621,O=C(CC1(O)C(=O)N(CN2CCOCC2)c2ccccc21)c1ccc2ccccc2c1,-4.621,,-0.0,0
34747,34748,CPD001609176,Cc1cccc(OCc2nc3c(C)cccc3[nH]2)c1,-5.202,Cc1cccc(OCc2nc3c(C)cccc3[nH]2)c1,-5.202,,-0.0,0
3952,3953,CPD002488460,Cc1cc(nc2ccccc12)N3CCN(CC3)C(C(=O)O)c4c[nH]c5ccccc45,-7.367,Cc1cc(N2CCN(C(C(=O)O)c3c[nH]c4ccccc34)CC2)nc2ccccc12,-7.367,,-0.0,0
43889,43890,CPD002490105,COc1ccc(\C=C\2/N=C(N=C2O)c3ccc(Br)cc3)cc1OC,-4.96,COc1ccc(/C=C2\N=C(c3ccc(Br)cc3)N=C2O)cc1OC,-4.96,,-0.0,0
12678,12679,CPD002392986,COc1ccc(CNC(=O)CSc2cc(C)c3ccc(OC)cc3n2)cc1,-6.032,COc1ccc(CNC(=O)CSc2cc(C)c3ccc(OC)cc3n2)cc1,-6.032,,-0.0,0
70828,70829,CPD002414562,Cc1cc(C)c(NC(=O)C2CCCC2)c(C)c1,-4.167,Cc1cc(C)c(NC(=O)C2CCCC2)c(C)c1,-4.167,,-0.0,0
44626,44627,CPD002410119,O=C(Nc1cccnc1n2cccn2)c3cccc(NC(=O)c4cccs4)c3,-4.942,O=C(Nc1cccnc1-n1cccn1)c1cccc(NC(=O)c2cccs2)c1,-4.942,,-0.0,0
61751,61752,CPD002370919,CN(C)S(=O)(=O)N(CC(=O)N1CCN(CC1)c2ccccc2)c3ccc(F)cc3,-4.483,CN(C)S(=O)(=O)N(CC(=O)N1CCN(c2ccccc2)CC1)c1ccc(F)cc1,-4.483,,-0.0,0
20857,20858,CPD000777225,NCCOc1ccc2CCCc2c1.Cl,-5.645,NCCOc1ccc2c(c1)CCC2,-5.645,,-0.0,0
34329,34330,CPD002399873,COc1ccc(CNC(=O)CCc2oc(cn2)c3ccc(C)c(C)c3)cc1,-5.213,COc1ccc(CNC(=O)CCc2ncc(-c3ccc(C)c(C)c3)o2)cc1,-5.213,,-0.0,0
22045,22046,CPD002397498,Clc1ccc(cc1)N2C(Nc3ccccc3C2=O)c4cnc5ccccc5n4,-5.602,O=C1c2ccccc2NC(c2cnc3ccccc3n2)N1c1ccc(Cl)cc1,-5.602,,-0.0,0
49789,49790,CPD001240173,CCCN(Cc1nnc(o1)c2cccs2)C(=O)c3cccc(c3)S(=O)(=O)N4CCOCC4,-4.813,CCCN(Cc1nnc(-c2cccs2)o1)C(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1,-4.813,,-0.0,0
68106,68107,CPD002436199,Cc1cc(C)n(n1)C(=O)c2cn(C)nc2S(=O)(=O)N3CCN(CC3)c4ccc(Cl)cc4,-4.274,Cc1cc(C)n(C(=O)c2cn(C)nc2S(=O)(=O)N2CCN(c3ccc(Cl)cc3)CC2)n1,-4.274,,-0.0,0
49403,49404,CPD002364503,Clc1cccc(c1)C(=O)NN=Cc2ccc(Br)s2,-4.823,O=C(NN=Cc1ccc(Br)s1)c1cccc(Cl)c1,-4.823,,-0.0,0
44687,44688,CPD002428643,CC1CCC(CC1)NC(=O)c2ccc(cc2)C(=O)N,-4.94,CC1CCC(NC(=O)c2ccc(C(N)=O)cc2)CC1,-4.94,,-0.0,0
11086,11087,CPD002489839,CN(c1ccccc1)S(=O)(=O)c2cc(oc2C)c3oc(NCc4cccnc4)c(n3)C#N,-6.142,Cc1oc(-c2nc(C#N)c(NCc3cccnc3)o2)cc1S(=O)(=O)N(C)c1ccccc1,-6.142,,-0.0,0
26926,26927,CPD000344875,CCOC(=O)c1ccc2nc(CCC(=O)N[C@@H](C(C)C)C(=O)OC)c(=O)n(CC)c2c1,-5.432,CCOC(=O)c1ccc2nc(CCC(=O)N[C@H](C(=O)OC)C(C)C)c(=O)n(CC)c2c1,-5.432,,-0.0,0
14983,14984,CPD000320062,CC(=O)Nc1ccc(NC(=O)Cn2cnc3n(Cc4ccc(F)cc4)nnc3c2=O)cc1,-5.902,CC(=O)Nc1ccc(NC(=O)Cn2cnc3c(nnn3Cc3ccc(F)cc3)c2=O)cc1,-5.902,,-0.0,0
43976,43977,CPD002417024,[O-][N+](=O)c1ccc(NC(=O)COC(=O)CC2(CC3CC4CC(C3)C2)C4)c(c1)C(F)(F)F,-4.958,O=C(COC(=O)CC12CC3CC(CC(C3)C1)C2)Nc1ccc([N+](=O)[O-])cc1C(F)(F)F,-4.958,,-0.0,0
33917,33918,CPD002486691,Cc1c(CC(=O)N2CCN(CC2)C(c3ccccc3)c4ccccc4)c(=O)oc5cc(O)ccc15,-5.225,Cc1c(CC(=O)N2CCN(C(c3ccccc3)c3ccccc3)CC2)c(=O)oc2cc(O)ccc12,-5.225,,-0.0,0
4970,4971,CPD002405533,Clc1ccc(cc1)C(=O)N2CCCC(C2)c3oc4ccccc4n3,-6.996,O=C(c1ccc(Cl)cc1)N1CCCC(c2nc3ccccc3o2)C1,-6.996,,-0.0,0
55268,55269,CPD000041518,CCCCn1c(nc2c(=O)n(C)c(=O)[nH]c12)c3ccc(Cl)cc3,-4.667,CCCCn1c(-c2ccc(Cl)cc2)nc2c(=O)n(C)c(=O)[nH]c21,-4.667,,-0.0,0
45008,45009,CPD002324547,CNC(=O)C1=NN(CC(=O)N(C)C2CCCCC2)C(=O)c3ccccc13,-4.932,CNC(=O)c1nn(CC(=O)N(C)C2CCCCC2)c(=O)c2ccccc12,-4.932,,-0.0,0
35540,35541,CPD000221364,Cc1ccccc1NC(=O)Cn2cnc3c4cc5COC(C)(C)Cc5nc4oc3c2=O,-5.181,Cc1ccccc1NC(=O)Cn1cnc2c(oc3nc4c(cc32)COC(C)(C)C4)c1=O,-5.181,,-0.0,0
81,81,CPD000650204,CC(Oc1cc(C)cc2oc(=O)c(Cc3ccccc3)c(C)c12)C(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O,-9.83,Cc1cc(OC(C)C(=O)NC[C@H]2CC[C@H](C(=O)O)CC2)c2c(C)c(Cc3ccccc3)c(=O)oc2c1,-9.83,,-0.0,0
19629,19630,CPD002368087,CCN1C(=O)N(N=C(C1=O)c2noc(n2)C(=O)N3CCC(C3)c4ccccc4)c5ccc(F)cc5,-5.694,CCn1c(=O)c(-c2noc(C(=O)N3CCC(c4ccccc4)C3)n2)nn(-c2ccc(F)cc2)c1=O,-5.694,,-0.0,0
20611,20612,CPD002394679,CN(C)S(=O)(=O)c1cccc(NC(=O)c2nc(c3ccccc3)n(n2)c4ccccc4)c1,-5.656,CN(C)S(=O)(=O)c1cccc(NC(=O)c2nc(-c3ccccc3)n(-c3ccccc3)n2)c1,-5.656,,-0.0,0
70510,70511,CPD002403799,Cc1[nH]c2ccc(cc2c1C)C(=O)NCCNC(=O)c3ccc(cc3)C(F)(F)F,-4.18,Cc1[nH]c2ccc(C(=O)NCCNC(=O)c3ccc(C(F)(F)F)cc3)cc2c1C,-4.18,,-0.0,0
44938,44939,CPD002398195,Cn1c(=O)n(C)c2nc(SCCO)n(Cc3ccccc3)c2c1=O,-4.934,Cn1c(=O)c2c(nc(SCCO)n2Cc2ccccc2)n(C)c1=O,-4.934,,-0.0,0
62959,62960,CPD002448964,Cc1ccc(NC(=O)c2cc(=O)c3ccc(C)cc3o2)cc1,-4.447,Cc1ccc(NC(=O)c2cc(=O)c3ccc(C)cc3o2)cc1,-4.447,,-0.0,0
56543,56544,CPD002439251,CCCNC(=O)/C(=C/c1ccccc1)/C,-4.632,CCCNC(=O)/C(C)=C/c1ccccc1,-4.632,,-0.0,0
41594,41595,CPD002428567,FC(F)(F)c1cc(NCC(=O)NC(=O)NCC=C)cc(c1)C(F)(F)F,-5.021,C=CCNC(=O)NC(=O)CNc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-5.021,,-0.0,0
77454,77455,CPD002435616,CCOc1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c4cccc(Cl)c4)cc1,-3.776,CCOc1ccc(Nc2nc3ccccc3nc2NS(=O)(=O)c2cccc(Cl)c2)cc1,-3.776,,-0.0,0
17514,17515,CPD002413241,Fc1ccc(NN=C2c3ccccc3-c4ccccc24)cc1,-5.784,Fc1ccc(NN=C2c3ccccc3-c3ccccc32)cc1,-5.784,,-0.0,0
60542,60543,CPD002499192,CC1CC(C)(C)C(CNC(=O)CCl)C1NC(=O)CCl,-4.518,CC1CC(C)(C)C(CNC(=O)CCl)C1NC(=O)CCl,-4.518,,-0.0,0
3576,3577,CPD002398441,Oc1ccccc1C(=O)OCC(=O)Nc2ccccc2N3CCCC3=O,-7.542,O=C(COC(=O)c1ccccc1O)Nc1ccccc1N1CCCC1=O,-7.542,,-0.0,0
54833,54834,CPD002408120,FC(F)(F)c1cccc(c1)c2noc(CN3CCN(CC3)C(=O)Nc4cccc(Cl)c4)n2,-4.679,O=C(Nc1cccc(Cl)c1)N1CCN(Cc2nc(-c3cccc(C(F)(F)F)c3)no2)CC1,-4.679,,-0.0,0
64407,64408,CPD002400407,Fc1ccccc1c2csc(NCc3occc3)n2,-4.401,Fc1ccccc1-c1csc(NCc2ccco2)n1,-4.401,,-0.0,0
76011,76012,CPD000611133,CCOC(=O)C1CCN(CC1)c2ccc(cc2S(=O)(=O)N3CCOCC3)[N+](=O)[O-],-3.887,CCOC(=O)C1CCN(c2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)CC1,-3.887,,-0.0,0
77713,77714,CPD002395445,CC(C)(C)c1ccc(cc1)C2(C)NC(=O)N(Cc3oc(cn3)c4ccccc4)C2=O,-3.752,CC(C)(C)c1ccc(C2(C)NC(=O)N(Cc3ncc(-c4ccccc4)o3)C2=O)cc1,-3.752,,-0.0,0
12312,12313,CPD002392790,CCOc1ccc(Nc2nc(c(s2)C(=O)Nc3cccnc3)c4ccccc4)cc1,-6.055,CCOc1ccc(Nc2nc(-c3ccccc3)c(C(=O)Nc3cccnc3)s2)cc1,-6.055,,-0.0,0
53421,53422,CPD002402851,CN(CC(=O)Nc1c(C)cccc1C)S(=O)(=O)c2c(C)onc2C,-4.717,Cc1cccc(C)c1NC(=O)CN(C)S(=O)(=O)c1c(C)noc1C,-4.717,,-0.0,0
12306,12307,CPD002372640,CN(C)c1ccc(Nc2nc(nc3ccccc23)c4ccc(cc4)[N+](=O)[O-])cc1,-6.056,CN(C)c1ccc(Nc2nc(-c3ccc([N+](=O)[O-])cc3)nc3ccccc23)cc1,-6.056,,-0.0,0
28391,28392,CPD002438848,CC(=NN[C+](N)N)CC(C)(C)C1CCCCC1.CC(=O)[O-],-5.387,CC(CC(C)(C)C1CCCCC1)=NNC(N)=[NH2+],-5.387,,-0.0,0
19708,19709,CPD002396765,CCN1N=C(C(=O)N(Cc2ccc(OC)cc2)C(C)Cc3cccs3)c4ccccc4C1=O,-5.691,CCn1nc(C(=O)N(Cc2ccc(OC)cc2)C(C)Cc2cccs2)c2ccccc2c1=O,-5.691,,-0.0,0
70913,70914,CPD000228501,COc1ccc(O[C@@H]2O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]2NC(=O)C)cc1,-4.162,COc1ccc(O[C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2NC(C)=O)cc1,-4.162,,-0.0,0
42919,42920,CPD002435432,COc1ccc(cc1)S(=O)(=O)Nc2nc3ccccc3nc2Nc4ccc(Br)c(C)c4,-4.987,COc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(Br)c(C)c2)cc1,-4.987,,-0.0,0
925,925,CPD002498343,CC(C)(CNC(=O)C1C(C2CCC1C2)C(=O)O)CNC(=O)C3C(C4CCC3C4)C(=O)O,-8.765,CC(C)(CNC(=O)C1C2CCC(C2)C1C(=O)O)CNC(=O)C1C2CCC(C2)C1C(=O)O,-8.765,,-0.0,0
63139,63140,CPD002419043,COc1ccc(NC(=O)C)cc1NC2CCOC2=O,-4.441,COc1ccc(NC(C)=O)cc1NC1CCOC1=O,-4.441,,-0.0,0
74329,74330,CPD001484877,CCN(CC)c1ccc(NC(=Nc2ccccc2)S)cc1,-3.995,CCN(CC)c1ccc(NC(S)=Nc2ccccc2)cc1,-3.995,,-0.0,0
15910,15911,CPD000349404,Cc1c(NC(=O)COC(=O)c2ccc(Br)o2)c(=O)n(c3ccccc3)n1C,-5.858,Cc1c(NC(=O)COC(=O)c2ccc(Br)o2)c(=O)n(-c2ccccc2)n1C,-5.858,,-0.0,0
41543,41544,CPD002485645,COc1ccc(NC(=O)CSc2nnc(COc3ccc(C)cc3)n2Cc4ccco4)c(OC)c1,-5.022,COc1ccc(NC(=O)CSc2nnc(COc3ccc(C)cc3)n2Cc2ccco2)c(OC)c1,-5.022,,-0.0,0
3536,3537,CPD000150027,COc1ccc2cc(ccc2c1)c3cc(C(=O)O)c4ccccc4n3,-7.564,COc1ccc2cc(-c3cc(C(=O)O)c4ccccc4n3)ccc2c1,-7.564,,-0.0,0
35483,35484,CPD002401514,Cc1c(oc2ccccc12)C(=O)CSc3nnc(C4CC4)n3C5CC5,-5.182,Cc1c(C(=O)CSc2nnc(C3CC3)n2C2CC2)oc2ccccc12,-5.182,,-0.0,0
52079,52080,CPD001488014,CCc1ccc(OC(=O)c2ccc(C)cc2)cc1,-4.753,CCc1ccc(OC(=O)c2ccc(C)cc2)cc1,-4.753,,-0.0,0
69645,69646,CPD002408810,Clc1ccc(C(=O)N2CCC(CC2)c3oc4ccccc4n3)c(Cl)c1,-4.214,O=C(c1ccc(Cl)cc1Cl)N1CCC(c2nc3ccccc3o2)CC1,-4.214,,-0.0,0
9258,9259,CPD002368828,CC1=CN2C(=O)C=C(COC(=O)COc3ccccc3)N=C2S1,-6.294,Cc1cn2c(=O)cc(COC(=O)COc3ccccc3)nc2s1,-6.294,,-0.0,0
27724,27725,CPD002408173,CN(C1CCCC1)C(=O)CCc2c[nH]c3ccccc23,-5.408,CN(C(=O)CCc1c[nH]c2ccccc12)C1CCCC1,-5.408,,-0.0,0
62896,62897,CPD002454481,CCc1ccc2oc(=O)cc(CN3CCC4(CC3)OCCO4)c2c1,-4.449,CCc1ccc2oc(=O)cc(CN3CCC4(CC3)OCCO4)c2c1,-4.449,,-0.0,0
6512,6513,CPD002396231,COc1ccccc1Nc2nc(cs2)c3c[nH]c(c3)C(=O)N4CCCC4,-6.645,COc1ccccc1Nc1nc(-c2c[nH]c(C(=O)N3CCCC3)c2)cs1,-6.645,,-0.0,0
56818,56819,CPD002411501,COc1ccc(OC)c(c1)C2CCCN2CC(=O)N3CCN(CC3)c4ccccc4,-4.624,COc1ccc(OC)c(C2CCCN2CC(=O)N2CCN(c3ccccc3)CC2)c1,-4.624,,-0.0,0
40417,40418,CPD000247486,[O-][N+](=O)c1ccc(o1)C(=O)OCC(=O)Nc2cccc(c2)S(=O)(=O)N3CCOCC3,-5.051,O=C(COC(=O)c1ccc([N+](=O)[O-])o1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,-5.051,,-0.0,0
6918,6919,CPD002393121,O=C(CSc1nc2ccccc2n1CCC#N)Nc3ccc(cc3)c4ccccc4,-6.58,N#CCCn1c(SCC(=O)Nc2ccc(-c3ccccc3)cc2)nc2ccccc21,-6.58,,-0.0,0
29240,29241,CPD002436844,Clc1ccc(N(CC(=O)N2CCCC2)S(=O)(=O)c3ccccc3)c(Cl)c1,-5.362,O=C(CN(c1ccc(Cl)cc1Cl)S(=O)(=O)c1ccccc1)N1CCCC1,-5.362,,-0.0,0
57912,57913,CPD002486561,CC(Oc1cc(C)cc2oc(=O)c(C)c(C)c12)C(=O)NCCCN(C)C,-4.593,Cc1cc(OC(C)C(=O)NCCCN(C)C)c2c(C)c(C)c(=O)oc2c1,-4.593,,-0.0,0
10658,10659,CPD000466338,Cn1nnc2c(ncn2c1=O)C(=O)N,-6.173,Cn1nnc2c(C(N)=O)ncn2c1=O,-6.173,,-0.0,0
13013,13014,CPD002438086,CCOc1ccc(cc1)C(=O)Nc2nonc2c3ccccc3,-6.012,CCOc1ccc(C(=O)Nc2nonc2-c2ccccc2)cc1,-6.012,,-0.0,0
18360,18361,CPD002411331,Cc1cc(C(=O)COC(=O)c2ccco2)c(C)n1Cc3ccccc3,-5.746,Cc1cc(C(=O)COC(=O)c2ccco2)c(C)n1Cc1ccccc1,-5.746,,-0.0,0
42748,42749,CPD002365757,Clc1ccc(s1)c2cc(C(=O)NC3CCCC3)c4ccccc4n2,-4.991,O=C(NC1CCCC1)c1cc(-c2ccc(Cl)s2)nc2ccccc12,-4.991,,-0.0,0
16970,16971,CPD002434180,CCN1C(=O)C(O)(CC(=O)c2cc(C)c(C)cc2C)c3ccccc13,-5.809,CCN1C(=O)C(O)(CC(=O)c2cc(C)c(C)cc2C)c2ccccc21,-5.809,,-0.0,0
31081,31082,CPD002398825,CCOC(=O)c1sc(CC(=O)Nc2ccc(C)cc2)nc1C,-5.305,CCOC(=O)c1sc(CC(=O)Nc2ccc(C)cc2)nc1C,-5.305,,-0.0,0
27697,27698,CPD000653150,CCc1nc(N2CCN(CC(=O)NCC3CCCO3)CC2)c(C#N)c4CC(C)(C)OCc14,-5.409,CCc1nc(N2CCN(CC(=O)NCC3CCCO3)CC2)c(C#N)c2c1COC(C)(C)C2,-5.409,,-0.0,0
76066,76067,CPD002437614,COC(=O)c1ccc(C(=O)OC)c(NC(=O)COc2ccc(C)cc2)c1,-3.884,COC(=O)c1ccc(C(=O)OC)c(NC(=O)COc2ccc(C)cc2)c1,-3.884,,-0.0,0
4393,4394,CPD002397397,Nn1c(SCc2ncc(o2)c3ccccc3)nnc1c4ccc(F)cc4,-7.185,Nn1c(SCc2ncc(-c3ccccc3)o2)nnc1-c1ccc(F)cc1,-7.185,,-0.0,0
39035,39036,CPD002408260,CC1=CC(=O)n2ncnc2N1CC(O)COc3c(C)cccc3C,-5.089,Cc1cccc(C)c1OCC(O)Cn1c(C)cc(=O)n2ncnc12,-5.089,,-0.0,0
59821,59822,CPD002373275,CC(=O)C1=C(C)N(C2CCCC2)C(=O)C1(NC(=O)c3ccc(cc3)C(C)(C)C)C(F)(F)F,-4.539,CC(=O)C1=C(C)N(C2CCCC2)C(=O)C1(NC(=O)c1ccc(C(C)(C)C)cc1)C(F)(F)F,-4.539,,-0.0,0
8769,8770,CPD002418562,CC(C)c1ccc(CNC(C)c2ccc(cc2)S(=O)(=O)C)cc1,-6.344,CC(C)c1ccc(CNC(C)c2ccc(S(C)(=O)=O)cc2)cc1,-6.344,,-0.0,0
60105,60106,CPD002414415,Clc1cccc(Cl)c1CON=Cc2ccc(OCc3ccccc3)cc2,-4.531,Clc1cccc(Cl)c1CON=Cc1ccc(OCc2ccccc2)cc1,-4.531,,-0.0,0
47790,47791,CPD002456140,CN1C(=O)N(C)c2nc([nH]c2C1=O)N3CCN(CC3)C(=O)CN4CCN(CC4)c5ccccc5,-4.865,Cn1c(=O)c2[nH]c(N3CCN(C(=O)CN4CCN(c5ccccc5)CC4)CC3)nc2n(C)c1=O,-4.865,,-0.0,0
57519,57520,CPD002413779,COc1ccc(CNC(=O)/C=C/c2ccccc2)cc1,-4.604,COc1ccc(CNC(=O)/C=C/c2ccccc2)cc1,-4.604,,-0.0,0
80719,80720,CPD000624783,CCS(=O)(=O)c1nc(c(s1)N2CCC3(CC2)OCCO3)S(=O)(=O)c4ccc(C)cc4,-3.369,CCS(=O)(=O)c1nc(S(=O)(=O)c2ccc(C)cc2)c(N2CCC3(CC2)OCCO3)s1,-3.369,,-0.0,0
29002,29003,CPD001366678,CC(C)NC(=O)c1cc(oc1C)c2cccc(c2)C(F)(F)F,-5.369,Cc1oc(-c2cccc(C(F)(F)F)c2)cc1C(=O)NC(C)C,-5.369,,-0.0,0
83109,83110,CPD002369480,COc1ccc(cc1C)S(=O)(=O)Nc2ccc3N(CCCc3c2)S(=O)(=O)c4ccccc4,-1.549,COc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCCN3S(=O)(=O)c2ccccc2)cc1C,-1.549,,-0.0,0
