,ID,SMILES,score,rdkit_smiles,VALUE_NUM_mean,VALUE_NUM_std,Perc_Var,Remove_BadDuplicate
1090,CPD002398222,Cn1c(=O)n(C)c2nc(N3CCCC3)n(Cc4ccccc4Cl)c2c1=O,-4.416,Cn1c(=O)c2c(nc(N3CCCC3)n2Cc2ccccc2Cl)n(C)c1=O,-4.416,,-0.0,0
1091,CPD002430350,NC(=O)c1ccc(CNC(=O)c2ccccc2Nc3ccccc3)cc1,-6.133,NC(=O)c1ccc(CNC(=O)c2ccccc2Nc2ccccc2)cc1,-6.133,,-0.0,0
1092,CPD000650556,Cc1c(oc2CC(C)(C)CC(=O)c12)C(=O)N3CCN(CC3)c4ccc(F)cc4,-4.347,Cc1c(C(=O)N2CCN(c3ccc(F)cc3)CC2)oc2c1C(=O)CC(C)(C)C2,-4.347,,-0.0,0
1093,CPD002415765,FC(F)(F)CNC(=O)c1cccnc1Nc2cccc(c2)C(F)(F)F,-4.312,O=C(NCC(F)(F)F)c1cccnc1Nc1cccc(C(F)(F)F)c1,-4.312,,-0.0,0
1094,CPD000317551,CC(C)(O)C#Cc1ccc(CN2CCN(Cc3ccsc3)C(CCO)C2)s1,-5.933,CC(C)(O)C#Cc1ccc(CN2CCN(Cc3ccsc3)C(CCO)C2)s1,-5.933,,-0.0,0
1095,CPD002413032,NS(=O)(=O)c1ccc(N\N=C/2\CC3CC=CC23)c(c1)[N+](=O)[O-],-5.379,NS(=O)(=O)c1ccc(N/N=C2/CC3CC=CC23)c([N+](=O)[O-])c1,-5.379,,-0.0,0
1096,CPD002486614,CCCc1nnc2sc(nn12)c3ccc(OC)cc3,-4.45,CCCc1nnc2sc(-c3ccc(OC)cc3)nn12,-4.45,,-0.0,0
1097,CPD000429870,Cc1ccc2nc3CCCc3c(Nc4ccccc4)c2c1.Cl,-4.865,Cc1ccc2nc3c(c(Nc4ccccc4)c2c1)CCC3,-4.865,,-0.0,0
1098,CPD002397873,CC(C)NC(=O)NC(=O)COc1ccc(cc1)C(=O)c2ccc(F)cc2,-5.541,CC(C)NC(=O)NC(=O)COc1ccc(C(=O)c2ccc(F)cc2)cc1,-5.541,,-0.0,0
1099,CPD002485209,COc1cccc2cc(C(=O)NCCc3c(C)[nH]c4ccc(C)cc34)c(=O)oc12,-4.812,COc1cccc2cc(C(=O)NCCc3c(C)[nH]c4ccc(C)cc34)c(=O)oc12,-4.812,,-0.0,0
1100,CPD002439673,Cc1cc(OC(=O)c2ccc(Cl)cc2)cc(OC(=O)c3ccc(Cl)cc3)c1,-3.723,Cc1cc(OC(=O)c2ccc(Cl)cc2)cc(OC(=O)c2ccc(Cl)cc2)c1,-3.723,,-0.0,0
1101,CPD002416255,COc1cccc(NC(=O)C(C(C)C)c2ccc(Cl)cc2)c1,-5.137,COc1cccc(NC(=O)C(c2ccc(Cl)cc2)C(C)C)c1,-5.137,,-0.0,0
1102,CPD000121159,Cc1ccc(cc1)C(=O)NCCN2CCCC2.Cl,-5.322,Cc1ccc(C(=O)NCCN2CCCC2)cc1,-5.322,,-0.0,0
1103,CPD001251086,COc1ccc(cc1)N2CCN(CC2)C(=O)c3ccc(Cl)c(c3)S(=O)(=O)N4CCOCC4,-4.871,COc1ccc(N2CCN(C(=O)c3ccc(Cl)c(S(=O)(=O)N4CCOCC4)c3)CC2)cc1,-4.871,,-0.0,0
1104,CPD000670733,COc1ccc(cc1)N2CCN(CC2)C(=O)CNC(=O)c3ccc(Br)o3,-4.732,COc1ccc(N2CCN(C(=O)CNC(=O)c3ccc(Br)o3)CC2)cc1,-4.732,,-0.0,0
1105,CPD001930667,CCN1CCN(CC1)c2oc(COc3ccc(Cl)cc3Cl)nc2C#N,-3.56,CCN1CCN(c2oc(COc3ccc(Cl)cc3Cl)nc2C#N)CC1,-3.56,,-0.0,0
1106,CPD002365151,Cc1ccc(cc1)C(=O)N/C(=C/c2ccccc2)/C(=O)NCC(=O)O,-9.054,Cc1ccc(C(=O)N/C(=C/c2ccccc2)C(=O)NCC(=O)O)cc1,-9.054,0.0,-0.0,0
1107,CPD002416345,CS(=O)(=O)Cc1ccc(cc1)C(=O)NCc2ccc(F)cc2,-5.84,CS(=O)(=O)Cc1ccc(C(=O)NCc2ccc(F)cc2)cc1,-5.84,,-0.0,0
1108,CPD002414529,BrC1(CC2CC3C1)CC(C2)(C3)C(=O)OCC(=O)c4ccc(cc4)C5CCCCC5,-4.7,O=C(COC(=O)C12CC3CC(CC(Br)(C3)C1)C2)c1ccc(C2CCCCC2)cc1,-4.7,,-0.0,0
1109,CPD002372593,CCOC(=O)CSC1=C(C#N)C(CC(=O)N1)c2ccc(O)c(OC)c2,-5.706,CCOC(=O)CSC1=C(C#N)C(c2ccc(O)c(OC)c2)CC(=O)N1,-5.706,,-0.0,0
1110,CPD000625473,CCn1cc(/C=C(\NC(=O)c2ccc(OC)c(OC)c2)/C(=O)N3CCOCC3)c4ccccc14,-3.422,CCn1cc(/C=C(\NC(=O)c2ccc(OC)c(OC)c2)C(=O)N2CCOCC2)c2ccccc21,-3.422,,-0.0,0
1111,CPD000606692,CC(Cn1cncn1)C(=O)N2CCN(CC2)S(=O)(=O)c3c(C)cc(C)cc3C,-5.158,Cc1cc(C)c(S(=O)(=O)N2CCN(C(=O)C(C)Cn3cncn3)CC2)c(C)c1,-5.158,,-0.0,0
1112,CPD002444028,Cc1cccc(c1)C(=O)NC(Nc2ccccc2)C(Cl)(Cl)Cl,-5.029,Cc1cccc(C(=O)NC(Nc2ccccc2)C(Cl)(Cl)Cl)c1,-5.029,,-0.0,0
1113,CPD002412314,CCC(=O)N(C1CS(=O)(=O)C=C1)c2ccc(OC)cc2OC,-5.21,CCC(=O)N(c1ccc(OC)cc1OC)C1C=CS(=O)(=O)C1,-5.21,,-0.0,0
1114,CPD002239786,CN(CCO)c1nc2c(=O)n(C)c(=O)n(C)c2n1C,-4.942,CN(CCO)c1nc2c(=O)n(C)c(=O)n(C)c2n1C,-4.942,,-0.0,0
1115,CPD002442377,Clc1ccc(Cl)c(NC(=S)NCC=C)c1,-3.61,C=CCNC(=S)Nc1cc(Cl)ccc1Cl,-3.61,,-0.0,0
1116,CPD002370243,Cc1ccccc1NC(=O)N(Cc2nnc3CCCCCn23)c4ccc(F)cc4,-5.776,Cc1ccccc1NC(=O)N(Cc1nnc2n1CCCCC2)c1ccc(F)cc1,-5.776,,-0.0,0
1117,CPD002428024,O=C(Nc1ccccc1n2cncn2)C3CCCCC3,-4.535,O=C(Nc1ccccc1-n1cncn1)C1CCCCC1,-4.535,,-0.0,0
1118,CPD000275563,Clc1ccc(c2ccccc12)S(=O)(=O)N3CCCC3,-3.716,O=S(=O)(c1ccc(Cl)c2ccccc12)N1CCCC1,-3.716,,-0.0,0
1119,CPD002453445,CC(C)c1ccc(cc1)C(=O)Nc2ccc(cc2)c3nn4cnnc4s3,-5.087,CC(C)c1ccc(C(=O)Nc2ccc(-c3nn4cnnc4s3)cc2)cc1,-5.087,,-0.0,0
1120,CPD002395496,CCN(CC)S(=O)(=O)c1ccc2NCCc2c1,-5.75,CCN(CC)S(=O)(=O)c1ccc2c(c1)CCN2,-5.75,,-0.0,0
1121,CPD002394009,FC(F)(F)c1cccc(NC(=O)c2nn(c3ccccc3)c(=O)c4ccccc24)c1,-7.563,O=C(Nc1cccc(C(F)(F)F)c1)c1nn(-c2ccccc2)c(=O)c2ccccc12,-7.563,0.0,-0.0,0
1122,CPD000123257,Cc1ccc(C2SCc3cc(C)c(C)cc3CS2)c(O)c1,-4.955,Cc1ccc(C2SCc3cc(C)c(C)cc3CS2)c(O)c1,-4.955,,-0.0,0
1123,CPD002396400,CCN(CC(=O)N1C(COc2ccccc12)c3ccccc3)CC4=Nc5ccccc5C(=O)N4,-5.086,CCN(CC(=O)N1c2ccccc2OCC1c1ccccc1)Cc1nc2ccccc2c(=O)[nH]1,-5.086,,-0.0,0
1124,CPD002433021,CN(C)CCNCc1ccc(cc1)C(F)(F)F,-5.702,CN(C)CCNCc1ccc(C(F)(F)F)cc1,-5.702,,-0.0,0
1125,CPD002489724,OCCNc1nc(c2ccco2)c3CCCCc3c1C#N,-4.357,N#Cc1c(NCCO)nc(-c2ccco2)c2c1CCCC2,-4.357,,-0.0,0
1126,CPD002398378,Cc1ccccc1OCC(=O)Nc2cc(ccc2N3CCOCC3)C(F)(F)F,-5.322,Cc1ccccc1OCC(=O)Nc1cc(C(F)(F)F)ccc1N1CCOCC1,-5.322,,-0.0,0
1127,CPD000515096,COc1ccc(cc1)C2N(C(=O)C(=C2C(=O)C)O)c3ccc(C)cc3,-6.524,COc1ccc(C2C(C(C)=O)=C(O)C(=O)N2c2ccc(C)cc2)cc1,-6.524,,-0.0,0
1128,CPD002403400,CCN(CC)c1ccc(cc1)c2oc(SCCS(=O)(=O)c3ccc(Cl)cc3)nn2,-5.968,CCN(CC)c1ccc(-c2nnc(SCCS(=O)(=O)c3ccc(Cl)cc3)o2)cc1,-5.968,,-0.0,0
1129,CPD002430481,CC(C)(C)NC(=O)CCc1ccc(cc1)C#N,-4.043,CC(C)(C)NC(=O)CCc1ccc(C#N)cc1,-4.043,,-0.0,0
1130,CPD002418178,CSc1ccc(NC(=O)\C=C\c2cccs2)cc1,-4.884,CSc1ccc(NC(=O)/C=C/c2cccs2)cc1,-4.884,,-0.0,0
1131,CPD002488846,Clc1ccc(CN(C(=O)C2=C(c3ccccc3)S(=O)(=O)CCO2)c4ccccn4)cc1,-5.528,O=C(C1=C(c2ccccc2)S(=O)(=O)CCO1)N(Cc1ccc(Cl)cc1)c1ccccn1,-5.528,,-0.0,0
1132,CPD002438003,CCN(CC)CCN1C(C(=C(O)C1=O)C(=O)c2ccc(OCc3cccc(C)c3)cc2)c4cccnc4,-5.187,CCN(CC)CCN1C(=O)C(O)=C(C(=O)c2ccc(OCc3cccc(C)c3)cc2)C1c1cccnc1,-5.187,,-0.0,0
1133,CPD002405717,CCOc1ccc(cc1)C(C)NC(=O)C2=NNC(=O)c3ccccc23,-5.555,CCOc1ccc(C(C)NC(=O)c2n[nH]c(=O)c3ccccc23)cc1,-5.555,,-0.0,0
1134,CPD000173733,CC(=O)NC(Cc1cccc(C)c1)C(=O)NC2CCN(CC2)c3ncccc3[N+](=O)[O-],-5.109,CC(=O)NC(Cc1cccc(C)c1)C(=O)NC1CCN(c2ncccc2[N+](=O)[O-])CC1,-5.109,,-0.0,0
1135,CPD000839949,OC(=O)c1csc2c1sc3ccccc23,-8.714,O=C(O)c1csc2c1sc1ccccc12,-8.714,0.0,-0.0,0
1136,CPD002366073,Cc1ccc(CCNC(=O)CCS(=O)(=O)c2ccc3SCC(=O)Nc3c2)cc1,-5.609,Cc1ccc(CCNC(=O)CCS(=O)(=O)c2ccc3c(c2)NC(=O)CS3)cc1,-5.609,,-0.0,0
1137,CPD000622555,COc1ccc(CNC(=O)C2CCN(CC2)S(=O)(=O)c3cccc4nsnc34)cc1,-5.677,COc1ccc(CNC(=O)C2CCN(S(=O)(=O)c3cccc4nsnc34)CC2)cc1,-5.677,,-0.0,0
1138,CPD001933085,Clc1ccc(Cl)c(c1)C(=O)NCc2coc(n2)c3cccs3,-6.227,O=C(NCc1coc(-c2cccs2)n1)c1cc(Cl)ccc1Cl,-6.227,,-0.0,0
1139,CPD000094438,CCN(CC)CCNC(=O)c1cn(CC)c2ccc(cc2c1=O)S(=O)(=O)N(C)C,-4.172,CCN(CC)CCNC(=O)c1cn(CC)c2ccc(S(=O)(=O)N(C)C)cc2c1=O,-4.172,,-0.0,0
1140,CPD002432437,CCN(CC)CCC12CC3CC(CC(C3)C1)C2,-4.036,CCN(CC)CCC12CC3CC(CC(C3)C1)C2,-4.036,,-0.0,0
1141,CPD002485636,Clc1ccc(cc1)C2=Cc3ccc(OCc4nnn[nH]4)cc3OC2=O,-6.082,O=c1oc2cc(OCc3nnn[nH]3)ccc2cc1-c1ccc(Cl)cc1,-6.082,,-0.0,0
1142,CPD002431560,FC(F)(F)c1cccc(CS(=O)Cc2ccc(Cl)cc2Cl)c1,-6.667,[O-][S+](Cc1cccc(C(F)(F)F)c1)Cc1ccc(Cl)cc1Cl,-6.667,,-0.0,0
1143,CPD002419154,CC(Sc1ncnc2ccccc12)C(=O)NC3CCCC3,-5.663,CC(Sc1ncnc2ccccc12)C(=O)NC1CCCC1,-5.663,,-0.0,0
1144,CPD002438339,COc1ccccc1C(=O)NC2CC3CCC2C3,-5.077,COc1ccccc1C(=O)NC1CC2CCC1C2,-5.077,,-0.0,0
1145,CPD002432581,CCOC(=O)CCCNC(=O)CCl,-1.545,CCOC(=O)CCCNC(=O)CCl,-1.545,,-0.0,0
1146,CPD002417198,Clc1cc(COC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)cc5OCCCOc15,-4.968,O=C(OCc1cc(Cl)c2c(c1)OCCCO2)C12CC3CC(CC(Cl)(C3)C1)C2,-4.968,,-0.0,0
1147,CPD002395452,COc1cccc(CCC(=O)Nc2nc(C)c(s2)C(=O)C)c1OC,-4.708,COc1cccc(CCC(=O)Nc2nc(C)c(C(C)=O)s2)c1OC,-4.708,,-0.0,0
1148,CPD002289629,CNC(=O)C(C)S(=O)(=O)Cc1cc(Cl)c2OCOc2c1,-4.803,CNC(=O)C(C)S(=O)(=O)Cc1cc(Cl)c2c(c1)OCO2,-4.803,,-0.0,0
1149,CPD000041386,CC(C)OC(=O)C(C#N)c1nc2ccccc2nc1N3CCN(Cc4ccccc4)CC3,-5.283,CC(C)OC(=O)C(C#N)c1nc2ccccc2nc1N1CCN(Cc2ccccc2)CC1,-5.283,,-0.0,0
1150,CPD002452851,Cn1c(=O)n(C)c2ncn(CC(=O)Nc3cccc(c3)[N+](=O)[O-])c2c1=O,-5.02,Cn1c(=O)c2c(ncn2CC(=O)Nc2cccc([N+](=O)[O-])c2)n(C)c1=O,-5.02,,-0.0,0
1151,CPD002442569,OC(=O)c1ccc2oc(nc2c1)c3cccc(Cl)c3,-7.906,O=C(O)c1ccc2oc(-c3cccc(Cl)c3)nc2c1,-7.906,0.0,-0.0,0
1152,CPD000652727,CCCc1cc(=O)oc2c3CCC(C)(C)Oc3cc(OCC(=O)NC[C@H]4CC[C@@H](CC4)C(=O)O)c12,-8.646,CCCc1cc(=O)oc2c3c(cc(OCC(=O)NC[C@H]4CC[C@H](C(=O)O)CC4)c12)OC(C)(C)CC3,-8.646,0.0,-0.0,0
1153,CPD000021619,Cc1sc2ncn(CC(=O)NCCCC(=O)N3CCN(CC3)c4ncccn4)c(=O)c2c1C,-5.662,Cc1sc2ncn(CC(=O)NCCCC(=O)N3CCN(c4ncccn4)CC3)c(=O)c2c1C,-5.662,,-0.0,0
1154,CPD002489778,COc1ccc(CN2C(=NC(=O)C3=C2NCN(Cc4ccccc4)C3)O)cc1,-5.526,COc1ccc(Cn2c(O)nc(=O)c3c2NCN(Cc2ccccc2)C3)cc1,-5.526,,-0.0,0
1155,CPD002373354,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,-5.308,CCN(CC)S(=O)(=O)c1ccc(NC(=O)CN2C(=O)c3ccccc3S2(=O)=O)cc1,-5.308,,-0.0,0
1156,CPD001314242,CN(CC(=O)Nc1ccc(C)cc1)C(=O)Cc2c[nH]c3ccccc23,-5.342,Cc1ccc(NC(=O)CN(C)C(=O)Cc2c[nH]c3ccccc23)cc1,-5.342,,-0.0,0
1157,CPD002413866,FC(F)(F)c1cccc(CSc2ncnc3ccccc23)c1,-6.224,FC(F)(F)c1cccc(CSc2ncnc3ccccc23)c1,-6.224,,-0.0,0
1158,CPD000863316,Cc1csc(NC(=O)c2nc(C)n(n2)c3ccc(F)cc3)n1,-4.891,Cc1csc(NC(=O)c2nc(C)n(-c3ccc(F)cc3)n2)n1,-4.891,,-0.0,0
1159,CPD002393206,O=C(COc1ccc2ccc(=O)oc2c1)N3CCCc4ccccc34,-7.11,O=C(COc1ccc2ccc(=O)oc2c1)N1CCCc2ccccc21,-7.11,,-0.0,0
1160,CPD002374257,COc1cc(OC)cc(c1)c2cc(n[nH]2)N3N(O)c4ccccc4NC3=O,-6.371,COc1cc(OC)cc(-c2cc(N3C(=O)Nc4ccccc4N3O)n[nH]2)c1,-6.371,,-0.0,0
1161,CPD002406781,CCOC(=O)NC(CNC(=O)c1ccc(C)cc1)CC(C)C,-5.206,CCOC(=O)NC(CNC(=O)c1ccc(C)cc1)CC(C)C,-5.206,,-0.0,0
1162,CPD002393477,CN(C)S(=O)(=O)c1ccc(C)c(NC(=O)COc2ccc3cc(Br)ccc3c2)c1,-5.381,Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)COc1ccc2cc(Br)ccc2c1,-5.381,,-0.0,0
1163,CPD002488294,COc1ccc2[nH]cc(C(N3CCN(CC3)C(=O)C)C(=O)O)c2c1,-8.895,COc1ccc2[nH]cc(C(C(=O)O)N3CCN(C(C)=O)CC3)c2c1,-8.895,0.0,-0.0,0
1164,CPD002490262,Clc1ccc(CNC(=O)c2onc(Cc3c[nH]c4ccccc34)n2)cc1,-5.532,O=C(NCc1ccc(Cl)cc1)c1nc(Cc2c[nH]c3ccccc23)no1,-5.532,,-0.0,0
1165,CPD002400399,Cc1cc(C)cc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2)c1,-4.791,Cc1cc(C)cc(NC(=O)COc2ccc3c(C)cc(=O)oc3c2)c1,-4.791,,-0.0,0
1166,CPD000011733,Cc1ccccc1OCC(O)Cn2c(NCc3ccco3)nc4n(C)c(=O)n(C)c(=O)c24,-5.741,Cc1ccccc1OCC(O)Cn1c(NCc2ccco2)nc2c1c(=O)n(C)c(=O)n2C,-5.741,,-0.0,0
1167,CPD001940234,COc1nc2ccccc2nc1N3CCC(CC3)C(=O)Nc4ccccc4F,-4.789,COc1nc2ccccc2nc1N1CCC(C(=O)Nc2ccccc2F)CC1,-4.789,,-0.0,0
1168,CPD001394823,CCN(Cc1ccc2OCOc2c1)C(=O)C3=CC(=O)c4cc(C)ccc4O3,-7.474,CCN(Cc1ccc2c(c1)OCO2)C(=O)c1cc(=O)c2cc(C)ccc2o1,-7.474,0.0,-0.0,0
1169,CPD001239374,Clc1ccc(Cl)c(OCC(=O)N2CCNC2=O)c1,-5.425,O=C(COc1cc(Cl)ccc1Cl)N1CCNC1=O,-5.425,,-0.0,0
1170,CPD002454829,CC1CCN(CC1)c2nc3n(C)c(=O)n(C)c(=O)c3n2Cc4cccc(c4)C(F)(F)F,-4.697,CC1CCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2Cc2cccc(C(F)(F)F)c2)CC1,-4.697,,-0.0,0
1171,CPD002413217,CSc1ccc(C=NNc2ccc(F)cc2)cc1,-5.098,CSc1ccc(C=NNc2ccc(F)cc2)cc1,-5.098,,-0.0,0
1172,CPD002436591,CC(C)n1c(SC(C)C(=O)Nc2nccs2)nnc1c3ccco3,-6.327,CC(Sc1nnc(-c2ccco2)n1C(C)C)C(=O)Nc1nccs1,-6.327,,-0.0,0
1173,CPD002429625,FC(F)Oc1ccccc1\C=C(\C#N)/c2nc3cc(ccc3s2)C(F)(F)F,-4.062,N#C/C(=C/c1ccccc1OC(F)F)c1nc2cc(C(F)(F)F)ccc2s1,-4.062,,-0.0,0
1174,CPD002392870,COCCNC(=O)c1cc(nc2ccccc12)c3cc(OC)c(OC)c(OC)c3,-4.406,COCCNC(=O)c1cc(-c2cc(OC)c(OC)c(OC)c2)nc2ccccc12,-4.406,,-0.0,0
1175,CPD002456271,O=C(N1CCOCC1)c2cc(nc3ccccc23)c4ccc5OCCOc5c4,-5.773,O=C(c1cc(-c2ccc3c(c2)OCCO3)nc2ccccc12)N1CCOCC1,-5.773,,-0.0,0
1176,CPD002433930,COc1ccc(cc1Cl)C(=O)Nc2cccc3ccc(C)nc23,-3.508,COc1ccc(C(=O)Nc2cccc3ccc(C)nc23)cc1Cl,-3.508,,-0.0,0
1177,CPD002414544,Clc1ccc(cc1)c2onc3ccc(cc23)c4ccccc4,-6.793,Clc1ccc(-c2onc3ccc(-c4ccccc4)cc23)cc1,-6.793,,-0.0,0
1178,CPD002408058,COc1ccc(C)cc1CC(=O)N(Cc2occc2)C3CCS(=O)(=O)C3,-5.211,COc1ccc(C)cc1CC(=O)N(Cc1ccco1)C1CCS(=O)(=O)C1,-5.211,,-0.0,0
1179,CPD002485726,[O-]c1cc2OC(=O)C=C(C[NH+]3CCN(CC3)c4ccccc4)c2cc1Cl,-8.257,O=c1cc(C[NH+]2CCN(c3ccccc3)CC2)c2cc(Cl)c([O-])cc2o1,-8.257,0.0,-0.0,0
1180,CPD002402927,Clc1ccc(c(Cl)c1)c2csc(CN3C(=O)c4ccccc4S3(=O)=O)n2,-4.606,O=C1c2ccccc2S(=O)(=O)N1Cc1nc(-c2ccc(Cl)cc2Cl)cs1,-4.606,,-0.0,0
1181,CPD002409531,CC1=NN(CC(=O)Nc2nc3ccccc3s2)C(=O)c4ccccc14,-5.832,Cc1nn(CC(=O)Nc2nc3ccccc3s2)c(=O)c2ccccc12,-5.832,,-0.0,0
1182,CPD002428880,Cc1sc(N)nc1Cc2ccccc2,-4.648,Cc1sc(N)nc1Cc1ccccc1,-4.648,,-0.0,0
1183,CPD002367987,Cc1cc(C)cc(NC(=O)C2CCN(CC2)c3ncnc4c5cccnc5sc34)c1,-5.012,Cc1cc(C)cc(NC(=O)C2CCN(c3ncnc4c3sc3ncccc34)CC2)c1,-5.012,,-0.0,0
1184,CPD002397598,COc1ccccc1NC(=O)c2cc(=O)c3ccccc3o2,-5.155,COc1ccccc1NC(=O)c1cc(=O)c2ccccc2o1,-5.155,,-0.0,0
1185,CPD002456139,Cn1c(=O)n(C)c2nc(NCCc3ccc(F)cc3)n(Cc4ccc(F)cc4)c2c1=O,-5.413,Cn1c(=O)c2c(nc(NCCc3ccc(F)cc3)n2Cc2ccc(F)cc2)n(C)c1=O,-5.413,,-0.0,0
1186,CPD002402157,FC(F)(F)c1cccc(c1)S(=O)(=O)N2CCC(CC2)C(=O)NCc3cnn(c3)c4ccccc4,-4.359,O=C(NCc1cnn(-c2ccccc2)c1)C1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,-4.359,,-0.0,0
1187,CPD002454502,CN1C(=O)N(C)c2nc([nH]c2C1=O)N3CCN(CC3)C(=O)C4CCCCC4,-4.927,Cn1c(=O)c2[nH]c(N3CCN(C(=O)C4CCCCC4)CC3)nc2n(C)c1=O,-4.927,,-0.0,0
1188,CPD002414470,Brc1ccc(cc1)c2cc(C(=O)NC3CCCCC3)c4ccccc4n2,-4.736,O=C(NC1CCCCC1)c1cc(-c2ccc(Br)cc2)nc2ccccc12,-4.736,,-0.0,0
1189,CPD002441215,NC(=N)COc1cc(Cl)ccc1Cl.Cl,-5.713,N=C(N)COc1cc(Cl)ccc1Cl,-5.713,,-0.0,0
1190,CPD002394372,CC1=C(Cc2ccccc2)C(=O)NC(=N1)Nc3nc(C)c4ccc(C)cc4n3,-5.296,Cc1ccc2c(C)nc(Nc3nc(C)c(Cc4ccccc4)c(=O)[nH]3)nc2c1,-5.296,,-0.0,0
1191,CPD000641591,CCOC(=O)CNC(=O)COc1coc(CN2CCN(CC2)c3ccccc3F)cc1=O,-5.864,CCOC(=O)CNC(=O)COc1coc(CN2CCN(c3ccccc3F)CC2)cc1=O,-5.864,,-0.0,0
1192,CPD002444704,Ic1cccc(c1)C(=O)NC2(CC3CC4CC(C3)C2)C4,-3.718,O=C(NC12CC3CC(CC(C3)C1)C2)c1cccc(I)c1,-3.718,,-0.0,0
1193,CPD002488854,Clc1cccc2c1ccn2CC(=O)\N=C\3/NN=C(S3)C4CC4,-7.87,O=C(Cn1ccc2c(Cl)cccc21)/N=c1\[nH]nc(C2CC2)s1,-7.87,0.0,-0.0,0
1194,CPD002368802,CCc1ccccc1NS(=O)(=O)c2c(C)n(C)c(C)c2C(=O)N3CCOCC3,-4.754,CCc1ccccc1NS(=O)(=O)c1c(C(=O)N2CCOCC2)c(C)n(C)c1C,-4.754,,-0.0,0
1195,CPD000039051,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)Nc2ccc(cc2)S(=O)(=O)N,-5.272,COC(=O)C(Cc1ccc(O)cc1)NC(=O)CCC(=O)Nc1ccc(S(N)(=O)=O)cc1,-5.272,,-0.0,0
1196,CPD002410032,CN(Cc1cccc(Cl)c1Cl)C(=O)c2ccccc2NS(=O)(=O)C,-5.909,CN(Cc1cccc(Cl)c1Cl)C(=O)c1ccccc1NS(C)(=O)=O,-5.909,,-0.0,0
1197,CPD002372162,COc1cccc(CNS(=O)(=O)c2cc(ccc2OC)c3cnn4c(C)cc(C)nc34)c1,-4.734,COc1cccc(CNS(=O)(=O)c2cc(-c3cnn4c(C)cc(C)nc34)ccc2OC)c1,-4.734,,-0.0,0
1198,CPD001937741,Cn1cc(c2cc3N(CCCn3n2)C(=O)CCC(=O)NC4CCCC4)c5ccccc15,-6.802,Cn1cc(-c2cc3n(n2)CCCN3C(=O)CCC(=O)NC2CCCC2)c2ccccc21,-6.802,,-0.0,0
1199,CPD002483910,Cc1ccc(o1)c2cc(C(=O)O)c3cc(C)ccc3n2,-8.35,Cc1ccc2nc(-c3ccc(C)o3)cc(C(=O)O)c2c1,-8.35,0.0,-0.0,0
1200,CPD002418978,COc1ccc(cc1F)C(=O)\C=C\c2ccc(cc2)C(F)(F)F,-4.482,COc1ccc(C(=O)/C=C/c2ccc(C(F)(F)F)cc2)cc1F,-4.482,,-0.0,0
1201,CPD002418856,CC(OC(=O)c1ccc2SCC(=O)Nc2c1)C(=O)NC(C)(C)C,-4.766,CC(OC(=O)c1ccc2c(c1)NC(=O)CS2)C(=O)NC(C)(C)C,-4.766,,-0.0,0
1202,CPD000706194,COC(=O)c1cc(ccc1N2CCOCC2)S(=O)(=O)N3CCCCC3,-3.594,COC(=O)c1cc(S(=O)(=O)N2CCCCC2)ccc1N1CCOCC1,-3.594,,-0.0,0
1203,CPD002486410,CCCCC(=O)Nc1oc2c(C)cccc2c(=O)c1c3cc(OC)c(OC)c(OC)c3,-3.73,CCCCC(=O)Nc1oc2c(C)cccc2c(=O)c1-c1cc(OC)c(OC)c(OC)c1,-3.73,,-0.0,0
1204,CPD002182823,COc1ccc2c(c1)c(C(=O)NC(C)C(C)C)c(C)n2C3CC3,-4.593,COc1ccc2c(c1)c(C(=O)NC(C)C(C)C)c(C)n2C1CC1,-4.593,,-0.0,0
1205,CPD002394560,Cc1ccc2c(CSc3nnnn3c4ccccc4)cc(=O)oc2c1,-4.217,Cc1ccc2c(CSc3nnnn3-c3ccccc3)cc(=O)oc2c1,-4.217,,-0.0,0
1206,CPD002417568,FC(F)(F)c1ccc(nc1)N2CCCN(CC3=CC(=O)N4C=CC=CC4=N3)CC2,-4.871,O=c1cc(CN2CCCN(c3ccc(C(F)(F)F)cn3)CC2)nc2ccccn12,-4.871,,-0.0,0
1207,CPD002397456,Cc1c(sc2ccccc12)C(=O)CSc3nnc(C4CC4)n3C,-5.203,Cc1c(C(=O)CSc2nnc(C3CC3)n2C)sc2ccccc12,-5.203,,-0.0,0
1208,CPD002413624,CC(=O)c1ccc(OC(=O)C2(CC3CC4CC(Cl)(C3)C2)C4)cc1,-4.925,CC(=O)c1ccc(OC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)cc1,-4.925,,-0.0,0
1209,CPD002364444,C(=Nc1ccccc1)c2ccc(s2)c3cccs3,-4.605,C(=Nc1ccccc1)c1ccc(-c2cccs2)s1,-4.605,,-0.0,0
